,Instrument,Original Announcement Date Time,Debt - Long-Term - Total,Total Current Assets,Total Current Liabilities,Net Income after Tax,Revenue from Business Activities - Total,Cost of Operating Revenue,Operating Profit before Non-Recurring Income/(Expense),Net Cash Flow from Operating Activities,Total Shareholders' Equity incl Minority Intr & Hybrid Debt
3066,ES.N,2020-05-06T20:10:00Z,14417098000.0,2562670000.0,3395628000.0,336633000.0,2371726000.0,1112781000.0,537120000.0,420306000.0,13365526000.0
3067,ES.N,2020-02-19T21:15:00Z,14319050000.0,2414539000.0,3605563000.0,251917000.0,2046786000.0,942765000.0,431965000.0,514727000.0,12785564000.0
3068,ES.N,2019-11-05T21:15:00Z,13988987000.0,2220905000.0,3748910000.0,320764000.0,2170597000.0,952854000.0,504038000.0,570263000.0,12277184000.0
3069,ES.N,2019-07-31T20:15:00Z,13610207000.0,2131697000.0,3512121000.0,33334000.0,1886695000.0,839988000.0,392832000.0,496587000.0,12110163000.0
3070,ES.N,2019-05-01T20:15:00Z,12855157000.0,2300864000.0,4559362000.0,310558000.0,2418092000.0,1189830000.0,497000000.0,381435000.0,11793004000.0
3071,ES.N,2019-02-20T21:15:00Z,12832074000.0,2292224000.0,4112882000.0,238187000.0,2023258000.0,903869000.0,388323000.0,422881000.0,11642387000.0
3072,ES.N,2018-11-01T20:14:00Z,12734867000.0,2153371000.0,3630272000.0,291260000.0,2271025000.0,1050962000.0,465621000.0,709527000.0,11564348000.0
3073,ES.N,2018-07-31T20:34:59Z,12614200000.0,2277590000.0,3529555000.0,244647000.0,1865156000.0,853055000.0,402654000.0,520421000.0,11428793000.0
3074,V.N,2021-04-27T20:13:14Z,20974000000.0,26901000000.0,12711000000.0,3026000000.0,5729000000.0,1494000000.0,3433000000.0,3329000000.0,37696000000.0
3075,V.N,2021-01-28T21:04:18Z,21055000000.0,26280000000.0,12390000000.0,3126000000.0,5687000000.0,1351000000.0,3832000000.0,3513000000.0,37679000000.0
3076,V.N,2020-10-28T20:05:41Z,21071000000.0,27645000000.0,14510000000.0,2137000000.0,5101000000.0,1309000000.0,3150000000.0,2096000000.0,36210000000.0
3077,V.N,2020-07-28T20:06:20Z,17880000000.0,25011000000.0,16100000000.0,2373000000.0,4837000000.0,1310000000.0,3004000000.0,3002000000.0,35524000000.0
3078,V.N,2020-04-30T20:03:26Z,13893000000.0,19907000000.0,15942000000.0,3084000000.0,5854000000.0,1315000000.0,3937000000.0,1467000000.0,34585000000.0
3079,V.N,2020-01-30T21:08:37Z,13688000000.0,22319000000.0,17579000000.0,3272000000.0,6054000000.0,1345000000.0,4018000000.0,3875000000.0,35270000000.0
3080,V.N,2019-10-24T20:13:00Z,16729000000.0,20970000000.0,13415000000.0,3025000000.0,6137000000.0,1236000000.0,4105000000.0,4042000000.0,34684000000.0
3081,V.N,2019-07-23T20:04:17Z,16694000000.0,18305000000.0,10829000000.0,3101000000.0,5840000000.0,1221000000.0,3909000000.0,3384000000.0,34995000000.0
3082,V.N,2019-04-24T20:06:22Z,16630000000.0,18490000000.0,11380000000.0,2977000000.0,5494000000.0,1225000000.0,3663000000.0,2064000000.0,34275000000.0
3083,V.N,2019-01-30T21:05:27Z,16633000000.0,20107000000.0,13389000000.0,2977000000.0,5506000000.0,1139000000.0,3724000000.0,3294000000.0,34095000000.0
3084,V.N,2018-10-24T20:08:33Z,16630000000.0,18216000000.0,11305000000.0,2845000000.0,5434000000.0,1166000000.0,3413000000.0,3476000000.0,34006000000.0
3085,V.N,2018-07-25T16:00:00Z,16627000000.0,18491000000.0,10934000000.0,2329000000.0,5240000000.0,1173000000.0,3485000000.0,3883000000.0,33318000000.0
3086,ITW.N,2021-04-30T12:02:31Z,7599000000.0,6704000000.0,2680000000.0,671000000.0,3544000000.0,2073000000.0,905000000.0,609000000.0,3276000000.0
3087,ITW.N,2021-02-05T13:03:57Z,7772000000.0,6523000000.0,2589000000.0,642000000.0,3475000000.0,2035000000.0,883000000.0,773000000.0,3182000000.0
3088,ITW.N,2020-10-23T12:02:26Z,7592000000.0,6031000000.0,2540000000.0,582000000.0,3307000000.0,1958000000.0,789000000.0,683000000.0,2697000000.0
3089,ITW.N,2020-07-31T12:04:41Z,7765000000.0,5609000000.0,2042000000.0,319000000.0,2564000000.0,1629000000.0,449000000.0,737000000.0,2358000000.0
3090,ITW.N,2020-05-05T13:22:34Z,7690000000.0,5506000000.0,2032000000.0,566000000.0,3228000000.0,1907000000.0,761000000.0,614000000.0,2284000000.0
3091,ITW.N,2020-01-31T13:00:11Z,7754000000.0,6253000000.0,2154000000.0,641000000.0,3469000000.0,2059000000.0,824000000.0,774000000.0,3030000000.0
3092,ITW.N,2019-10-25T12:04:44Z,7643000000.0,6245000000.0,2223000000.0,660000000.0,3479000000.0,2045000000.0,868000000.0,920000000.0,2970000000.0
3093,ITW.N,2019-07-26T13:31:41Z,7809000000.0,6289000000.0,2188000000.0,623000000.0,3609000000.0,2140000000.0,871000000.0,685000000.0,3095000000.0
3094,ITW.N,2019-04-25T13:26:17Z,5981000000.0,6075000000.0,3961000000.0,597000000.0,3552000000.0,2102000000.0,839000000.0,616000000.0,3200000000.0
3095,ITW.N,2019-02-01T14:21:07Z,6029000000.0,5778000000.0,3542000000.0,607000000.0,3580000000.0,2142000000.0,860000000.0,809000000.0,3258000000.0
3096,ITW.N,2018-10-24T13:22:10Z,6054000000.0,5940000000.0,3663000000.0,638000000.0,3613000000.0,2143000000.0,889000000.0,844000000.0,3546000000.0
3097,ITW.N,2018-07-23T12:00:07Z,6069000000.0,6119000000.0,3547000000.0,666000000.0,3831000000.0,2279000000.0,932000000.0,620000000.0,3788000000.0
3098,GPS.N,2021-05-27T20:20:06Z,2218000000.0,6002000000.0,3638000000.0,166000000.0,3991000000.0,2361000000.0,245000000.0,340000000.0,2806000000.0
3099,GPS.N,2021-03-04T21:15:00Z,2216000000.0,6008000000.0,3884000000.0,112000000.0,4424000000.0,2756000000.0,203000000.0,-162000000.0,2614000000.0
3100,GPS.N,2020-11-24T21:15:00Z,2214000000.0,6362000000.0,4431000000.0,95000000.0,3994000000.0,2374000000.0,175000000.0,486000000.0,2371000000.0
3101,GPS.N,2020-08-27T20:15:00Z,2212000000.0,5337000000.0,3649000000.0,-62000000.0,3275000000.0,2126000000.0,77000000.0,853000000.0,2253000000.0
3102,GPS.N,2020-06-04T20:15:00Z,1250000000.0,4216000000.0,3431000000.0,-932000000.0,2107000000.0,1843000000.0,-807000000.0,-940000000.0,2317000000.0
3103,GPS.N,2020-03-12T20:15:00Z,1249000000.0,4516000000.0,3209000000.0,-154000000.0,4674000000.0,3008000000.0,-27000000.0,883000000.0,3316000000.0
3104,GPS.N,2019-11-21T21:20:16Z,1249000000.0,4572000000.0,3192000000.0,140000000.0,3998000000.0,2448000000.0,298000000.0,-55000000.0,3634000000.0
3105,GPS.N,2019-08-22T20:15:00Z,1249000000.0,4567000000.0,3134000000.0,168000000.0,4005000000.0,2455000000.0,325000000.0,554000000.0,3625000000.0
3106,GPS.N,2019-05-30T20:15:00Z,1249000000.0,4212000000.0,2831000000.0,227000000.0,3706000000.0,2368000000.0,115000000.0,29000000.0,3571000000.0
3107,GPS.N,2019-02-28T21:15:00Z,1249000000.0,4251000000.0,2174000000.0,309000000.0,4623000000.0,2978000000.0,381000000.0,814000000.0,3553000000.0
3108,GPS.N,2018-11-20T21:15:00Z,1249000000.0,4714000000.0,2393000000.0,266000000.0,4089000000.0,2466000000.0,377000000.0,21000000.0,3440000000.0
3109,GPS.N,2018-08-23T20:21:53Z,1249000000.0,4590000000.0,2341000000.0,297000000.0,4085000000.0,2458000000.0,410000000.0,612000000.0,3340000000.0
3110,PBCT.OQ,2021-04-22T20:00:07Z,1577800000.0,,,144500000.0,429700000.0,,188200000.0,1795100000.0,7592200000.0
3111,PBCT.OQ,2021-01-21T21:30:01Z,1584200000.0,,,-145300000.0,519000000.0,,258600000.0,2695600000.0,7602800000.0
3112,PBCT.OQ,2020-10-22T20:01:06Z,1596800000.0,,,144600000.0,454200000.0,,194000000.0,34500000.0,7831500000.0
3113,PBCT.OQ,2020-07-23T20:05:56Z,2309300000.0,,,89900000.0,457100000.0,,137400000.0,5293600000.0,7763000000.0
3114,PBCT.OQ,2020-04-24T12:24:22Z,5507500000.0,,,130400000.0,446500000.0,,207000000.0,1367400000.0,7725500000.0
3115,PBCT.OQ,2020-01-16T21:01:07Z,4118500000.0,,,137400000.0,441900000.0,,196500000.0,-178900000.0,7947200000.0
3116,PBCT.OQ,2019-10-17T20:01:07Z,3864200000.0,,,135100000.0,414300000.0,,170500000.0,-831300000.0,7130700000.0
3117,PBCT.OQ,2019-07-18T20:01:08Z,2965900000.0,,,133200000.0,408100000.0,,174900000.0,413000000.0,7046200000.0
3118,PBCT.OQ,2019-04-18T20:01:06Z,2474800000.0,,,114600000.0,395100000.0,,159600000.0,720400000.0,6621200000.0
3119,PBCT.OQ,2019-01-17T21:01:08Z,3300300000.0,,,123800000.0,382600000.0,,156800000.0,672200000.0,6533900000.0
3120,PBCT.OQ,2018-10-18T20:01:13Z,3255300000.0,,,117000000.0,370700000.0,,149700000.0,927600000.0,5958900000.0
3121,PBCT.OQ,2018-07-19T20:01:07Z,4398800000.0,,,110200000.0,361200000.0,,143900000.0,-305800000.0,5900200000.0
3122,ABT.N,2021-04-20T11:31:31Z,17489000000.0,21817000000.0,12462000000.0,1793000000.0,10456000000.0,4909000000.0,2110000000.0,2637000000.0,33788000000.0
3123,ABT.N,2021-01-27T12:32:56Z,18527000000.0,20441000000.0,11907000000.0,2184000000.0,10701000000.0,4972000000.0,2563000000.0,3798000000.0,33003000000.0
3124,ABT.N,2020-10-21T11:36:17Z,18349000000.0,17390000000.0,10257000000.0,1232000000.0,8853000000.0,4473000000.0,1404000000.0,2066000000.0,31595000000.0
3125,ABT.N,2020-07-16T11:42:20Z,18184000000.0,17221000000.0,10959000000.0,537000000.0,7328000000.0,3816000000.0,673000000.0,1322000000.0,30798000000.0
3126,ABT.N,2020-04-16T11:32:52Z,16804000000.0,15498000000.0,10808000000.0,544000000.0,7726000000.0,3838000000.0,790000000.0,715000000.0,30427000000.0
3127,ABT.N,2020-01-22T12:32:46Z,16661000000.0,15667000000.0,10863000000.0,1041000000.0,8314000000.0,3900000000.0,1461000000.0,2416000000.0,31301000000.0
3128,ABT.N,2019-10-16T11:33:39Z,17639000000.0,16119000000.0,10491000000.0,960000000.0,8076000000.0,3840000000.0,1228000000.0,1948000000.0,32019000000.0
3129,ABT.N,2019-07-17T11:35:41Z,18982000000.0,15195000000.0,9062000000.0,1006000000.0,7979000000.0,3762000000.0,1207000000.0,1060000000.0,31894000000.0
3130,ABT.N,2019-04-17T11:51:07Z,18845000000.0,14409000000.0,9113000000.0,594000000.0,7535000000.0,3630000000.0,774000000.0,712000000.0,31129000000.0
3131,ABT.N,2019-01-23T12:53:50Z,19359000000.0,14632000000.0,9012000000.0,732000000.0,7765000000.0,3676000000.0,1182000000.0,1765000000.0,30722000000.0
3132,ABT.N,2018-10-17T11:48:39Z,19284000000.0,18196000000.0,12776000000.0,589000000.0,7656000000.0,3709000000.0,1013000000.0,2183000000.0,30898000000.0
3133,ABT.N,2018-07-18T17:00:00Z,19823000000.0,14122000000.0,8951000000.0,719000000.0,7767000000.0,3843000000.0,894000000.0,1244000000.0,30774000000.0
3134,CPRI.N,2021-05-26T14:56:51Z,1219000000.0,1546000000.0,1621000000.0,-182000000.0,1197000000.0,512000000.0,87000000.0,79000000.0,2157000000.0
3135,CPRI.N,2021-02-03T11:36:48Z,1243000000.0,1493000000.0,1594000000.0,178000000.0,1302000000.0,507000000.0,256000000.0,408000000.0,2355000000.0
3136,CPRI.N,2020-11-05T11:35:01Z,1581000000.0,1634000000.0,1581000000.0,121000000.0,1110000000.0,453000000.0,181000000.0,70000000.0,2199000000.0
3137,CPRI.N,2020-08-05T10:46:56Z,1577000000.0,1489000000.0,1589000000.0,-180000000.0,451000000.0,203000000.0,-149000000.0,67000000.0,2007000000.0
3138,CPRI.N,2020-07-01T17:48:42Z,2012000000.0,1894000000.0,1401000000.0,-552000000.0,1192000000.0,61000000.0,518000000.0,107000000.0,2168000000.0
3139,CPRI.N,2020-02-05T11:31:40Z,1085000000.0,1781000000.0,2305000000.0,209000000.0,1571000000.0,63000000.0,878000000.0,509000000.0,2611000000.0
3140,CPRI.N,2019-11-06T11:36:31Z,1796000000.0,1895000000.0,1803000000.0,73000000.0,1442000000.0,65000000.0,754000000.0,85000000.0,2408000000.0
3141,CPRI.N,2019-08-07T10:33:47Z,1917000000.0,1710000000.0,1668000000.0,45000000.0,1346000000.0,60000000.0,688000000.0,158000000.0,2324000000.0
3142,CPRI.N,2019-05-29T10:36:41Z,1936000000.0,1729000000.0,1542000000.0,19300000.0,1343700000.0,615700000.0,119000000.0,-81700000.0,2432000000.0
3143,CPRI.N,2019-02-06T11:37:30Z,1954700000.0,3439500000.0,1387400000.0,199400000.0,1438000000.0,616300000.0,315600000.0,512000000.0,2267100000.0
3144,CPRI.N,2018-11-07T11:35:25Z,504600000.0,1474100000.0,997900000.0,137100000.0,1253800000.0,543400000.0,214600000.0,57400000.0,2183300000.0
3145,CPRI.N,2018-08-08T16:00:00Z,554200000.0,1294200000.0,945700000.0,186200000.0,1202500000.0,507600000.0,230800000.0,206300000.0,2041500000.0
3146,AXP.N,2021-04-23T11:32:50Z,42019000000.0,,,2235000000.0,6866000000.0,362000000.0,2993000000.0,2280000000.0,24449000000.0
3147,AXP.N,2021-01-26T12:04:07Z,42952000000.0,,,1438000000.0,7138000000.0,390000000.0,1858000000.0,3500000000.0,22984000000.0
3148,AXP.N,2020-10-23T11:04:46Z,44777000000.0,,,1073000000.0,6938000000.0,450000000.0,1364000000.0,2180000000.0,21869000000.0
3149,AXP.N,2020-07-24T11:00:00Z,48797000000.0,,,257000000.0,6658000000.0,542000000.0,622000000.0,2130000000.0,21062000000.0
3150,AXP.N,2020-04-24T11:06:01Z,52588000000.0,,,367000000.0,8198000000.0,716000000.0,2152000000.0,-2219000000.0,21006000000.0
3151,AXP.N,2020-01-24T12:08:08Z,57835000000.0,,,1693000000.0,8905000000.0,801000000.0,1986000000.0,3196000000.0,23071000000.0
3152,AXP.N,2019-10-18T11:34:21Z,58474000000.0,,,1755000000.0,8719000000.0,877000000.0,2266000000.0,-1041000000.0,23025000000.0
3153,AXP.N,2019-07-19T11:40:54Z,57736000000.0,,,1761000000.0,8537000000.0,891000000.0,2219000000.0,2930000000.0,23092000000.0
3154,AXP.N,2019-04-18T11:35:53Z,58418000000.0,,,1550000000.0,8262000000.0,895000000.0,1958000000.0,8547000000.0,22218000000.0
3155,AXP.N,2019-01-17T21:08:59Z,58423000000.0,,,1514000000.0,8331000000.0,834000000.0,1831000000.0,-1252000000.0,22290000000.0
3156,AXP.N,2018-10-18T20:11:32Z,55300000000.0,,,1654000000.0,8056000000.0,777000000.0,2118000000.0,5086000000.0,21460000000.0
3157,AXP.N,2018-07-18T17:00:00Z,55883000000.0,,,1623000000.0,7919000000.0,711000000.0,2091000000.0,3033000000.0,20892000000.0
3158,SPG.N,2021-05-10T20:15:52Z,24477817000.0,2297739000.0,4929344000.0,510460000.0,1239951000.0,226149000.0,604612000.0,875762000.0,3515836000.0
3159,SPG.N,2021-02-08T21:13:57Z,24400632000.0,2248347000.0,5698969000.0,312726000.0,1131429000.0,299356000.0,462048000.0,895077000.0,3472346000.0
3160,SPG.N,2020-11-09T21:21:06Z,24107259000.0,2534608000.0,4355271000.0,168646000.0,1060674000.0,225021000.0,404024000.0,617309000.0,2016216000.0
3161,SPG.N,2020-08-10T20:19:24Z,25087667000.0,4763795000.0,5432876000.0,290548000.0,1062041000.0,204354000.0,450868000.0,73005000.0,2335439000.0
3162,SPG.N,2020-05-11T20:18:51Z,25046086000.0,4518343000.0,5372879000.0,505404000.0,1353360000.0,249821000.0,654869000.0,741307000.0,2510953000.0
3163,SPG.N,2020-02-04T12:33:50Z,21306170000.0,1501524000.0,5814036000.0,590416000.0,1488615000.0,583394000.0,776876000.0,959635000.0,2911250000.0
3164,SPG.N,2019-10-30T11:04:49Z,25279869000.0,4422847000.0,4256270000.0,628724000.0,1416554000.0,598689000.0,705302000.0,960629000.0,3080152000.0
3165,SPG.N,2019-07-31T11:04:35Z,21852745000.0,1216138000.0,4267207000.0,572102000.0,1397186000.0,596489000.0,680631000.0,1050220000.0,3363672000.0
3166,SPG.N,2019-04-30T11:08:01Z,21818120000.0,1169961000.0,4084856000.0,631947000.0,1452834000.0,583573000.0,750338000.0,837347000.0,3699942000.0
3167,SPG.N,2019-02-01T12:09:22Z,21889226000.0,1278150000.0,4269281000.0,833193000.0,1462026000.0,583232000.0,770513000.0,999630000.0,3796956000.0
3168,SPG.N,2018-10-25T11:05:53Z,22584975000.0,1418448000.0,3895938000.0,642212000.0,1404021000.0,578143000.0,722843000.0,914384000.0,3897501000.0
3169,SPG.N,2018-07-30T17:00:00Z,22417283000.0,1395798000.0,3849630000.0,631414000.0,1385059000.0,556789000.0,727983000.0,993305000.0,3878628000.0
3170,JNJ.N,2021-04-20T12:04:19Z,30263000000.0,52533000000.0,40932000000.0,6197000000.0,22321000000.0,7036000000.0,6995000000.0,4074000000.0,65834000000.0
3171,JNJ.N,2021-01-26T11:46:41Z,32635000000.0,51237000000.0,42493000000.0,1738000000.0,22475000000.0,7783000000.0,4342000000.0,8343000000.0,63278000000.0
3172,JNJ.N,2020-10-13T10:40:04Z,32680000000.0,57578000000.0,38847000000.0,3554000000.0,21082000000.0,6940000000.0,6101000000.0,8383000000.0,64473000000.0
3173,JNJ.N,2020-07-16T10:40:08Z,25062000000.0,45892000000.0,36772000000.0,3626000000.0,18336000000.0,6557000000.0,4211000000.0,3452000000.0,62978000000.0
3174,JNJ.N,2020-04-14T10:32:43Z,25393000000.0,44226000000.0,33689000000.0,5496000000.0,20691000000.0,7047000000.0,5896000000.0,3358000000.0,61294000000.0
3175,JNJ.N,2020-01-22T11:32:47Z,26494000000.0,45274000000.0,35964000000.0,4010000000.0,20747000000.0,7115000000.0,4385000000.0,6398000000.0,59471000000.0
3176,JNJ.N,2019-10-15T10:59:29Z,26919000000.0,44333000000.0,35162000000.0,1753000000.0,20729000000.0,6847000000.0,1721000000.0,7527000000.0,58210000000.0
3177,JNJ.N,2019-07-16T12:01:48Z,27699000000.0,41799000000.0,31353000000.0,5607000000.0,20562000000.0,6902000000.0,7128000000.0,5948000000.0,60785000000.0
3178,JNJ.N,2019-04-16T11:53:18Z,27660000000.0,41987000000.0,29111000000.0,3749000000.0,20021000000.0,6592000000.0,5367000000.0,3543000000.0,58955000000.0
3179,JNJ.N,2019-01-22T11:59:39Z,27684000000.0,46033000000.0,31230000000.0,3042000000.0,20394000000.0,6929000000.0,3403000000.0,6244000000.0,59752000000.0
3180,JNJ.N,2018-10-16T12:02:03Z,29480000000.0,47194000000.0,27437000000.0,3934000000.0,20348000000.0,6566000000.0,5807000000.0,6272000000.0,64626000000.0
3181,JNJ.N,2018-07-17T17:00:00Z,29405000000.0,45438000000.0,27488000000.0,3954000000.0,20830000000.0,6883000000.0,5276000000.0,6079000000.0,62889000000.0
3182,ULTA.OQ,2021-05-27T20:14:17Z,0.0,2563756000.0,1522763000.0,230289000.0,1938519000.0,1184731000.0,305324000.0,330067000.0,1844717000.0
3183,ULTA.OQ,2021-03-11T21:06:44Z,0.0,2514777000.0,1343713000.0,171494000.0,2198701000.0,1427673000.0,254670000.0,551310000.0,1999549000.0
3184,ULTA.OQ,2020-12-03T21:07:32Z,0.0,2245009000.0,1230343000.0,74798000.0,1552033000.0,1006514000.0,124901000.0,243056000.0,1854437000.0
3185,ULTA.OQ,2020-08-27T20:03:00Z,800000000.0,2799188000.0,1061329000.0,8052000.0,1228009000.0,899002000.0,53513000.0,40307000.0,1770793000.0
3186,ULTA.OQ,2020-05-28T20:18:04Z,800000000.0,2728820000.0,1096179000.0,-78509000.0,1173210000.0,869605000.0,-81942000.0,-24318000.0,1753959000.0
3187,ULTA.OQ,2020-03-12T20:05:18Z,0.0,2055317000.0,1137261000.0,222719000.0,2305918000.0,1499033000.0,287756000.0,543787000.0,1902094000.0
3188,ULTA.OQ,2019-12-05T21:03:00Z,0.0,2097468000.0,1256920000.0,129747000.0,1682514000.0,1059081000.0,167780000.0,110170000.0,1847156000.0
3189,ULTA.OQ,2019-08-29T20:16:22Z,0.0,1920600000.0,1064934000.0,161258000.0,1666607000.0,1060708000.0,208018000.0,175658000.0,1839451000.0
3190,ULTA.OQ,2019-05-30T20:12:20Z,0.0,2019332000.0,1045605000.0,192221000.0,1743029000.0,1098182000.0,237540000.0,271678000.0,1941568000.0
3191,ULTA.OQ,2019-03-14T20:05:39Z,0.0,1914861000.0,823736000.0,214674000.0,2124716000.0,1383857000.0,281210000.0,413913000.0,1820218000.0
3192,ULTA.OQ,2018-12-06T21:10:18Z,0.0,2025973000.0,984083000.0,131166000.0,1560011000.0,987733000.0,169213000.0,154211000.0,1835736000.0
3193,ULTA.OQ,2018-08-30T20:12:31Z,0.0,1830158000.0,758755000.0,148323000.0,1488221000.0,952760000.0,193815000.0,110740000.0,1812478000.0
3194,ZBH.N,2021-05-04T10:47:33Z,7538700000.0,5000100000.0,2089400000.0,197700000.0,1847400000.0,671900000.0,311000000.0,246500000.0,12449800000.0
3195,ZBH.N,2021-02-05T11:51:00Z,7626500000.0,5083300000.0,2556900000.0,333800000.0,2085300000.0,799900000.0,291500000.0,425100000.0,12199400000.0
3196,ZBH.N,2020-11-06T11:30:07Z,7840200000.0,5152600000.0,2266200000.0,246100000.0,1929300000.0,719100000.0,334300000.0,381300000.0,11878200000.0
3197,ZBH.N,2020-08-04T10:30:07Z,7759300000.0,4706800000.0,2161200000.0,-208200000.0,1226100000.0,572200000.0,-98800000.0,-52800000.0,11643900000.0
3198,ZBH.N,2020-05-11T20:29:19Z,7718700000.0,6370900000.0,3779600000.0,-509100000.0,1783800000.0,619100000.0,237400000.0,450900000.0,11882700000.0
3199,ZBH.N,2020-02-04T11:00:10Z,6715000000.0,4723900000.0,3441500000.0,321400000.0,2125700000.0,793800000.0,333800000.0,423300000.0,12392800000.0
3200,ZBH.N,2019-11-05T11:00:08Z,6345900000.0,4401500000.0,3773900000.0,432000000.0,1892400000.0,671000000.0,276900000.0,577900000.0,12085500000.0
3201,ZBH.N,2019-07-26T10:00:12Z,6708900000.0,4391200000.0,3677800000.0,131900000.0,1988600000.0,720800000.0,315400000.0,301000000.0,11662200000.0
3202,ZBH.N,2019-04-26T10:36:57Z,8298100000.0,4499200000.0,2255000000.0,246200000.0,1975500000.0,689600000.0,387800000.0,283600000.0,11539300000.0
3203,ZBH.N,2019-02-01T11:19:35Z,8413700000.0,4427400000.0,2421300000.0,-894200000.0,2071000000.0,678700000.0,292500000.0,379500000.0,11276100000.0
3204,ZBH.N,2018-10-26T10:00:14Z,8597400000.0,4513300000.0,2391200000.0,162100000.0,1836700000.0,681500000.0,271800000.0,484100000.0,12223000000.0
3205,ZBH.N,2018-07-27T10:20:12Z,9413300000.0,4475200000.0,1853600000.0,184900000.0,2007600000.0,743700000.0,373500000.0,393300000.0,12044200000.0
3206,LW.N,2021-04-07T12:33:45Z,2719800000.0,1759400000.0,590200000.0,55000000.0,895800000.0,699100000.0,100600000.0,56000000.0,451700000.0
3207,LW.N,2021-01-07T13:30:16Z,2727000000.0,1785800000.0,614300000.0,77700000.0,896100000.0,672600000.0,139600000.0,68200000.0,408900000.0
3208,LW.N,2020-10-07T12:39:33Z,2980800000.0,1891000000.0,549600000.0,77400000.0,871500000.0,657700000.0,135700000.0,250600000.0,332000000.0
3209,LW.N,2020-07-28T12:38:21Z,2992600000.0,2302600000.0,1024900000.0,4500000.0,846900000.0,735800000.0,30900000.0,138300000.0,240000000.0
3210,LW.N,2020-04-01T18:00:14Z,2195300000.0,1097500000.0,593700000.0,101600000.0,937300000.0,686900000.0,162500000.0,90400000.0,270400000.0
3211,LW.N,2020-01-03T13:30:00Z,2203700000.0,1107300000.0,669400000.0,125400000.0,1019200000.0,734100000.0,193500000.0,106800000.0,201100000.0
3212,LW.N,2019-10-02T12:30:00Z,2210100000.0,906200000.0,540100000.0,105100000.0,989000000.0,740400000.0,170000000.0,238500000.0,92300000.0
