,Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret
6226,2017-04-27,CBRE.N,0.0116566585027926,0.2732487665651163,0.0161747272529377,0.2773037457029971,0.1609158336020637,0.2149848126898415,0.0469444444444444
8763,2017-07-27,CBRE.N,0.01640645743197,0.287811903867846,0.0209130914328536,0.2880652369042019,0.0469444444444444,0.324780316344464,0.0586362430352878
11669,2017-11-03,CBRE.N,0.0155525518511862,0.2964982519017822,0.0194433454402729,0.2922945585136938,0.0645677694770545,0.4679911699779249,0.0506265664160401
13475,2018-02-08,CBRE.N,0.0108301093635884,0.2798600817467672,0.0270966134741354,0.3250249701838692,0.0254403131115459,0.2329411764705882,0.1042461832061067
16123,2018-05-02,CBRE.N,0.0093681728326169,0.2716320687531244,0.0132506620653932,0.2482203314597887,0.0131319763624426,0.2912133891213389,0.0654569021386908
18688,2018-08-02,CBRE.N,0.0140985588549799,0.2745871395946287,0.016612044379659,0.2609878973514298,0.073107049608355,0.3215434083601285,-0.1433495539334955
21041,2018-11-01,CBRE.N,0.0193838514310376,0.314509427529332,0.0188174789215478,0.2926195952962101,-0.1464646464646465,0.0588972431077694,0.1654437869822485
23310,2019-02-13,CBRE.N,0.0288518870182177,0.3618471871149023,0.0341605414584549,0.3923318238742119,0.1453826471272388,0.0932504440497337,0.0046709991876523
26436,2019-05-08,CBRE.N,0.0098872886003766,0.3060669365405546,0.0172979294779328,0.2586178792445252,0.0689282627484875,0.0590879897238278,0.1016777845158682
28425,2019-08-01,CBRE.N,0.0129691276594965,0.3099312022115294,0.0175282189214969,0.2832068611426816,0.0596927863114913,0.1050283860502838,-0.0260550458715597
31492,2019-11-06,CBRE.N,0.0143921015574905,0.309146967585695,0.0169598973319631,0.2885445573778133,-0.0001883593897156,0.217710484055976,0.0651846269781462
34176,2020-02-27,CBRE.N,0.0310776491022311,0.3037829013859898,0.0257056040505408,0.317472031545597,0.0074839629365646,0.1383128649083953,-0.2767951892465511
36626,2020-05-07,CBRE.N,0.0135823001595854,0.483466862609565,0.0214121659687122,0.3871941519597053,-0.3598935504070132,-0.1605419831656743,0.0714111029591588
38387,2020-07-31,CBRE.N,0.0054035158448699,0.4119750481003305,0.0093006427698976,0.3154942933519258,0.1035264483627202,-0.1374286276826146,0.170965532983337
40760,2020-10-29,CBRE.N,0.0116924067768739,0.4161224777871599,0.0178837287202532,0.3246388453125846,0.170965532983337,-0.0636977550647929,0.5181286549707602
44227,2021-02-23,CBRE.N,0.0149129157660576,0.3364252845368218,0.0277004819312878,0.3076782999896275,0.331965110312981,0.3679957842965045,0.0933487416538265
391,2016-08-04,IRM.N,-0.0016545736273735,0.26309651484956,0.0055565758383703,0.061177714456672,0.0182452374563992,0.2965493679535362,-0.1259552042160737
2065,2016-11-01,IRM.N,0.0007166193853292,0.2150559592758897,0.0070507550377706,0.0592731914385919,-0.1756958250497018,0.0560331104743712,0.1136569189026226
4836,2017-02-23,IRM.N,0.0057192035533868,0.2263171049838715,0.0091405868108063,0.0638707502602799,0.1334765265418838,0.2496617050067657,-0.0563075257173795
6281,2017-04-27,IRM.N,0.0061788812904747,0.2022660112416104,0.0099279512349485,0.0604799871765557,-0.0362178601050594,-0.0457158499863126,0.0094664371772805
8792,2017-07-28,IRM.N,0.0086644210909255,0.2044935608226695,0.0123848548952968,0.0620550086182405,0.0123705408515535,-0.1421257922964408,0.1270247229326513
11008,2017-10-26,IRM.N,0.002367085797058,0.1815288879884085,0.0097993793134729,0.0571516136326596,0.1270247229326513,0.2080414255254339,-0.1636409480584971
13795,2018-02-16,IRM.N,0.0021401484012961,0.2164014903735281,0.008427256339938,0.0589075945003243,-0.1815938810757463,-0.1203924688411561,0.0349713596623453
15456,2018-04-26,IRM.N,0.004766121752879,0.2410310028802969,0.0091604332708168,0.0606597868612304,-0.0415968732551648,-0.0123705408515535,0.0037867754150888
18077,2018-07-27,IRM.N,0.0091667523743553,0.2053845629028903,0.0128266756092792,0.0589201059157366,-0.001159420289855,-0.0540763107329124,-0.0510737086477074
20399,2018-10-25,IRM.N,0.0066684198123399,0.1961363188533319,0.0113619088782573,0.0589204239704157,-0.0510737086477074,-0.1824999999999998,0.0785932721712538
23402,2019-02-14,IRM.N,0.0170156947365515,0.2006229362676962,0.0161099238799843,0.0612668863709964,0.0795837159473522,0.0459667852906289,-0.0742840941309896
25161,2019-04-25,IRM.N,0.0029065145011675,0.1729888880575323,0.0078716234827422,0.0567372683203946,-0.0907825118351434,-0.0489367899796097,-0.0557427258805512
28500,2019-08-01,IRM.N,0.0102948270443583,0.1846256581549869,0.0120772054085845,0.0612976432431531,-0.0225110970196575,-0.1335019673974142,0.0638987998702562
30905,2019-10-31,IRM.N,0.0115787169411648,0.1624655018919909,0.0135326387648134,0.0596859050208446,0.0432569974554706,0.0383032605254827,0.0170731707317073
33417,2020-02-13,IRM.N,0.0041196511257832,0.1599738117083271,0.0119880851648302,0.0610274664411102,0.0214329454990815,-0.0501138952164008,-0.2640887290167865
36568,2020-05-07,IRM.N,0.0093376587712651,0.1640092804970907,0.0156621015423655,0.0685237620191829,-0.2311305981835264,-0.2169059011164275,0.184928716904277
39272,2020-08-06,IRM.N,-0.0009430719823857,0.1363235438269376,0.0105303334654543,0.0602584589061073,0.184928716904277,-0.0487246566383257,-0.0553454795462358
41838,2020-11-05,IRM.N,0.004973642398825,0.1214275268354486,0.0154081265608913,0.0622890776233994,-0.0668930390492359,-0.1555009219422248,0.2609170305676855
44328,2021-02-24,IRM.N,0.0291231922133954,0.1338069486340113,0.0328736635548353,0.0621375372487484,0.3487738419618527,0.1105769230769231,0.202020202020202
1716,2016-10-27,TWTR.N,-0.006306033919723,0.2837799245429629,-0.0049953342309506,0.0430628307492944,0.0456730769230768,-0.3886156008432889,-0.0568965517241378
4245,2017-02-09,TWTR.N,-0.0143358079159213,0.3951743964544608,-0.0037340336718886,0.0749823987479166,-0.1071817192600652,0.0333753148614608,-0.0359536867763559
6183,2017-04-26,TWTR.N,-0.0056425302201796,0.4299223236895553,-0.004896998180661,0.0631298003561322,-0.0543933054393305,0.0806010928961749,0.0644753476611883
8574,2017-07-27,TWTR.N,-0.0089194575668856,0.3620904059664124,-0.0029745239742474,0.0535008762025311,0.0138470800722456,0.0120192307692306,0.2060570071258907
10900,2017-10-26,TWTR.N,-0.0016946145238977,0.3879583574021674,0.0017976132395378,0.0591843256054724,0.2125373134328356,0.1500566251415627,0.4859675036927622
13532,2018-02-08,TWTR.N,0.0051069070831432,0.2830034734062521,0.0081020730830579,0.0480495527918758,0.5350966429298067,0.9370988446726572,-0.0142478462557985
15414,2018-04-25,TWTR.N,0.0028001159181689,0.2391892188829032,0.0038665404007525,0.0348656718536982,0.3299061242735805,0.7910897049969898,0.146890756302521
18098,2018-07-27,TWTR.N,0.0030459448696096,0.1694883631939435,0.0025616926457334,0.0237547981597425,0.1765517241379308,1.1205717837165938,-0.0679953106682297
20311,2018-10-25,TWTR.N,0.036589771926876,0.2991693111724292,0.0048859738895346,0.0413825486975497,-0.0679953106682297,0.466789667896679,-0.0314465408805031
23039,2019-02-07,TWTR.N,0.0116692164406821,0.3110654766822476,0.0110827728259232,0.0494211361871016,-0.0946502057613168,0.0205434062292908,0.2912337662337663
24780,2019-04-23,TWTR.N,0.0075569037962599,0.2807568143859653,0.0043312716958197,0.0365604083233958,0.2331782945736435,0.3052182474565148,0.0440030173497612
27752,2019-07-26,TWTR.N,0.0417353325679224,0.3110807705772401,0.0037052937705189,0.0367598224001348,0.0737005430566331,0.2168815943728019,-0.2593930635838151
30122,2019-10-24,TWTR.N,0.001146747817016,0.2642412543751323,0.0015662222570799,0.0295621983670197,-0.2593930635838151,-0.0330188679245283,0.2491056910569105
33167,2020-02-06,TWTR.N,0.0047734062332532,0.349823363803574,0.0072461714702115,0.0484865927235516,0.2884937940288492,0.2799066977674107,-0.2533194480604008
35573,2020-04-30,TWTR.N,-0.0004369964458462,0.4577963003798891,-0.0004789202565075,0.0540063835807013,-0.1366646598434677,-0.2970588235294117,0.3403068340306834
37596,2020-07-23,TWTR.N,-0.0589543516417029,0.3276299196022521,-0.0143777469582085,0.0358897795238854,0.3797559224694902,-0.0741811175337188,0.3639438085327784
40849,2020-10-29,TWTR.N,0.0008142402483338,0.2219517943098443,0.001692588898159,0.0302242529446912,0.4403846153846154,0.7700877785280216,0.1419034903681097
43587,2021-02-09,TWTR.N,0.0051573109934358,0.1850573192259235,0.0064243487469905,0.0329819858420667,0.3884508348794062,0.6273443870617015,0.0871889093034909
576,2016-08-09,DIS.N,0.0163284181092443,0.2778597541400975,0.0241113447957379,0.0801111635207703,-0.0931519699812382,-0.0964576128610149,-0.0176890452053378
2857,2016-11-10,DIS.N,0.0118671562636308,0.2899110760846927,0.0178320348734581,0.0778308210916595,-0.0194134655101199,-0.1731104144897248,0.1478517270429655
4061,2017-02-07,DIS.N,0.0149461543346937,0.2605176800331246,0.0204948934129672,0.0792354875045262,0.1790156841535966,0.2267867191896455,0.0281651376146787
7354,2017-05-09,DIS.N,0.0133186286927053,0.2441971686270557,0.0191144322742689,0.0664693790898699,0.0281651376146787,0.0956105191123275,-0.0454180422949941
9679,2017-08-08,DIS.N,0.0142300040432758,0.255797253577584,0.0199052011782789,0.0758795861784032,-0.0454180422949941,0.0931943592887798,-0.0401944288652084
12238,2017-11-09,DIS.N,0.0114827754375667,0.2715574511751975,0.0161400787549564,0.0716906730655505,0.0067653691538387,0.0511875511875512,0.033989092325672
13303,2018-02-06,DIS.N,0.0272396390625769,0.2666011158444255,0.0206068487546701,0.0813411507413067,0.076338199513382,-0.0259633027522935,-0.0412545916925685
16647,2018-05-08,DIS.N,0.0194465750892954,0.2989555028453457,0.0231802897691319,0.0825726874538029,-0.0412545916925685,-0.0717672806857558,0.1451026623440416
19047,2018-08-07,DIS.N,0.0187131411520431,0.2957651746966278,0.0221694287222588,0.0844623619170772,0.1451026623440416,0.1335213459107265,-0.0048043925875086
21695,2018-11-08,DIS.N,0.0133511080413292,0.2804365170110905,0.0171888912279691,0.0730604476525713,0.0294639687610933,0.1070815041038366,-0.0287931034482759
22831,2019-02-05,DIS.N,0.0174539742040097,0.3149979074781033,0.019194526092163,0.0844791006006243,-0.0296296296296295,0.0611283790147876,0.1982069944967159
26458,2019-05-08,DIS.N,0.0273160109587432,0.4506139753498631,0.0131221715814626,0.0569874983523241,0.2116506597253389,0.3503050915274583,0.0509667382769094
28815,2019-08-06,DIS.N,0.0070033038791292,0.3600016525866917,0.0092696102112246,0.0637443134260337,0.0631744604316546,0.2171413864104323,-0.0628039754705011
