Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret,Timeframe,quartiles,GICS Sector,x0_Communication Services,x0_Consumer Discretionary,x0_Consumer Staples,x0_Energy,x0_Financials,x0_Health Care,x0_Industrials,x0_Information Technology,x0_Materials,x0_Real Estate,x0_Utilities
2016-07-21,T,0.0128110320219335,0.4638811542167374,0.0177798367540976,0.1048063696939243,0.1356602010330532,0.3057315021606923,-0.1263670186288138,3-2016,0.0,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,DOV,0.0109986963130242,0.3453059722043222,0.0153040734348678,0.1253695451483915,0.0852711974252919,0.1525441170326238,-0.02881428839294,3-2016,0.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-21,SIVB,0.0187777114756992,0.7080884239012827,0.0352397362851822,0.0790107305233014,-0.0937306021944809,-0.287507004958468,0.1432485305949926,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,SHW,0.0139595874946816,0.0460303721034202,0.0202873985100934,0.1123716325702773,-0.0198522238351607,0.1001635750688056,-0.1455613379278635,3-2016,0.0,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-21,CCI,0.0021922864778699,0.2029344751084364,0.0052080115922665,0.020713607139912,0.1550516545418694,0.2418212915532107,-0.0594239162167969,3-2016,0.0,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-07-21,COF,0.0267806875026305,1.3778986564212212,0.0149163577667407,0.0633917965572664,-0.0849887386871335,-0.1186383792075268,0.1155447338174286,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,DHI,0.0213213303334193,0.5558397413822785,0.0273827629984749,0.229033001383983,0.0818914726541284,0.2961919207949426,-0.1881313869941592,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,GM,0.0657685516709225,1.00121490209433,0.038428696833765,0.3890008052360247,-0.0068048636497555,0.0817403216161134,-0.0016133645405271,3-2016,1.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,AMD,0.0178185139660624,-0.1066528444635332,0.021151179962231,0.1992868056991857,0.9923664191602644,2.1257484576851624,0.3333333942320788,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-21,IPG,0.0168790258558506,0.2146831357421008,0.0211684930878934,0.1789292767442521,-0.020205407792364,0.1242078800522434,-0.0273831018075196,3-2016,0.0,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,ALK,0.036189563731449,0.3656537843173715,0.0691557172638314,0.2408359943873291,-0.181364444883487,-0.1151509718162215,0.1683580042330557,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-21,TRV,0.0189331598947015,0.7100365912559257,0.0240130860341743,0.1656756515101722,0.0792035086579754,0.1346206183776854,-0.0563865680081319,3-2016,0.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,CFG,0.0229867277404693,1.8899252408511813,0.0163844521799837,0.0522699642915784,-0.0737587751831039,-0.1558437538825802,0.2043504914053147,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,HON,0.0149031225911209,0.2120898515223135,0.019410793214973,0.104377413891709,0.0178864026344298,0.1622235551269322,-0.0476237748047692,3-2016,0.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-22,SYF,0.0231956843372493,0.6505701650007659,0.0269679354300716,0.1145525143106156,-0.0688524666633497,-0.1796648548243042,-0.0013292043392842,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,TXT,0.0180979771310385,0.5302605050935933,0.0233288082889598,0.2694323878372959,0.0015070341967515,-0.0154536439658995,-0.0077999991692777,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-22,GE,0.0097589640509131,0.3012588303185079,0.0075513224999213,0.0863365975650395,0.0501584986670573,0.2754768606764672,-0.0890151147006701,3-2016,0.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-22,WHR,0.0252782246136376,0.3848609697426329,0.0227067866858824,0.2907139832345244,0.0075370465362099,0.1172641591554757,-0.1849525621124538,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,MCO,0.0141783496545282,-0.0332955373491857,0.020947303761306,0.0472854203253393,0.0701295318295975,-0.0313536799897573,-0.0255054924274982,3-2016,0.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,VFC,0.0019636080398758,0.1789220477517674,0.0069894822516944,0.082541647400469,-0.0207686451444832,-0.1375427901702958,-0.1438110279276907,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
