,Instrument,Market Capitalization,Original Announcement Date Time
495,XOM,342061553494.44,2017-07-28T03:30:00Z
496,XOM,347498143901.03,2017-04-27T13:00:00Z
497,XOM,374280539604.76,2017-01-31T17:00:00Z
498,XOM,361923393493.28,2016-10-28T13:00:00Z
499,XOM,388706975780.74,2016-07-29T12:00:00Z
500,CMA,10007082331.28,2021-04-20T10:28:26Z
501,CMA,7773890628.84,2021-01-19T11:39:36Z
502,CMA,5319402790.5,2020-10-20T10:42:08Z
503,CMA,5297434058.4,2020-07-21T10:39:54Z
504,CMA,4079359223.1,2020-04-21T10:40:28Z
505,CMA,10195358582.5,2020-01-21T11:53:01Z
506,CMA,9511562619.76,2019-10-16T10:39:24Z
507,CMA,11198243199.68,2019-07-17T10:38:36Z
508,CMA,11578359254.28,2019-04-16T10:39:32Z
509,CMA,11107057188.66,2019-01-16T13:03:11Z
510,CMA,15460208110.6,2018-10-16T10:39:49Z
511,CMA,15632171362.76,2018-07-17T10:44:36Z
512,CMA,16561831300.59,2018-04-17T17:00:00Z
513,CMA,15097564448.78,2018-01-16T17:00:00Z
514,CMA,13414965234.0,2017-10-17T17:00:00Z
515,CMA,12958811755.64,2017-07-18T17:00:00Z
516,CMA,12091943852.64,2017-04-18T17:00:00Z
517,CMA,11732831635.91,2017-01-17T17:00:00Z
518,CMA,8229069707.04,2016-10-18T11:45:00Z
519,CMA,7203260268.36,2016-07-19T11:40:00Z
520,DISCK,19638665453.77,2021-04-28T11:04:10Z
521,DISCK,13529542531.26,2021-02-22T12:03:43Z
522,DISCK,10373254871.95,2020-11-05T12:11:18Z
523,DISCK,10175396998.26,2020-08-05T11:22:05Z
524,DISCK,9503116960.92,2020-05-06T11:08:22Z
525,DISCK,16410287968.99,2020-02-27T12:03:02Z
526,DISCK,13613305546.66,2019-11-07T13:01:17Z
527,DISCK,15322197474.78,2019-08-06T11:59:49Z
528,DISCK,13632842652.4,2019-05-02T11:59:51Z
529,DISCK,12410437407.02,2019-02-26T12:37:21Z
530,DISCK,15856948293.9934,2018-11-08T12:04:33Z
531,DISCK,13660401127.5067,2018-08-07T17:00:00Z
532,DISCK,10573160790.6,2018-05-08T05:00:00Z
533,DISCK,8234582094.0,2018-02-27T17:00:00Z
534,DISCK,7853623890.25,2017-11-02T17:00:00Z
535,DISCK,9799794311.6,2017-07-31T17:00:00Z
536,DISCK,11150131699.0,2017-05-09T05:00:00Z
537,DISCK,10742672824.68,2017-02-14T12:52:00Z
538,DISCK,10513890471.63,2016-11-01T17:00:00Z
539,DISCK,9893531238.4884,2016-08-02T16:00:00Z
540,NDAQ,24300764189.64,2021-04-21T11:16:36Z
541,NDAQ,21774350625.78,2021-01-27T12:15:31Z
542,NDAQ,20156149981.94,2020-10-21T11:00:11Z
543,NDAQ,19633432904.02,2020-07-22T11:26:49Z
544,NDAQ,15667862054.4,2020-04-22T11:00:11Z
545,NDAQ,17555303461.5,2020-01-29T12:15:30Z
546,NDAQ,16361727962.5,2019-10-23T10:50:05Z
547,NDAQ,15935802726.7,2019-07-24T11:19:47Z
548,NDAQ,14472316356.94,2019-04-24T11:01:16Z
549,NDAQ,13373974610.82,2019-01-30T12:04:01Z
550,NDAQ,14114829900.6,2018-10-24T11:00:11Z
551,NDAQ,15238966923.14,2018-07-25T11:00:07Z
552,NDAQ,14360857691.04,2018-04-25T17:00:00Z
553,NDAQ,12771164554.59,2018-01-31T17:00:00Z
554,NDAQ,12938385422.78,2017-10-25T17:00:00Z
555,NDAQ,11808609463.71,2017-07-26T17:00:00Z
556,NDAQ,11538676075.8,2017-04-26T17:00:00Z
557,NDAQ,11088421131.44,2017-01-31T17:00:00Z
558,NDAQ,11174743843.56,2016-10-26T12:01:00Z
559,NDAQ,10639162868.19,2016-07-27T12:00:00Z
560,DPZ,14427554122.24,2021-04-29T11:30:06Z
561,DPZ,15108287954.76,2021-02-25T12:30:08Z
562,DPZ,15023159395.53,2020-10-08T11:31:30Z
563,DPZ,14792425565.7,2020-07-16T11:32:03Z
564,DPZ,11705783010.95,2020-04-23T11:32:34Z
565,DPZ,11955612877.98,2020-02-20T12:30:03Z
566,DPZ,9786648752.4,2019-10-08T11:33:18Z
567,DPZ,11535812060.85,2019-07-16T11:31:10Z
568,DPZ,9824378016.75,2019-04-24T11:30:09Z
569,DPZ,10396583517.35,2019-02-21T12:30:05Z
570,DPZ,12313517239.94,2018-10-16T11:32:15Z
571,DPZ,11726329854.82,2018-07-19T11:34:25Z
572,DPZ,9761926105.2,2018-04-26T17:00:00Z
573,DPZ,8264004039.2,2018-02-20T17:00:00Z
574,DPZ,8996250493.4,2017-10-12T17:00:00Z
575,DPZ,10139455416.72,2017-07-25T17:00:00Z
576,DPZ,8788112471.15,2017-04-27T12:30:00Z
577,DPZ,7674314786.64,2017-02-28T12:32:00Z
578,DPZ,7051893609.36,2016-10-18T17:00:00Z
579,DPZ,6384089676.42,2016-07-21T17:00:00Z
580,HES,21824986552.8,2021-04-28T11:31:40Z
581,HES,16210617212.96,2021-01-27T12:32:57Z
582,HES,12568678964.32,2020-10-28T11:31:00Z
583,HES,15913152607.44,2020-07-29T11:30:00Z
584,HES,10228372722.0,2020-05-07T11:31:44Z
585,HES,20357423560.35,2020-01-29T12:32:08Z
586,HES,18428633092.8,2019-10-30T11:37:18Z
587,HES,19289596442.61,2019-07-31T11:32:46Z
588,HES,18251753600.26,2019-04-25T11:33:51Z
589,HES,11998252008.0,2019-01-30T12:33:23Z
590,HES,21451681284.42,2018-10-31T11:33:38Z
591,HES,20074551345.88,2018-07-25T17:00:00Z
592,HES,15948013991.3,2018-04-25T17:00:00Z
593,HES,15083783519.28,2018-02-05T16:00:00Z
594,HES,14903689451.85,2017-10-25T05:00:00Z
595,HES,13943801583.55,2017-07-26T17:00:00Z
596,HES,15326744967.63,2017-04-26T17:00:00Z
597,HES,19722325702.82,2017-01-25T11:30:00Z
598,HES,16977221129.96,2016-10-26T16:00:00Z
599,HES,19032128855.7,2016-07-27T17:00:00Z
600,BXP,15804066910.1,2021-04-27T20:52:00Z
601,BXP,14714496221.67,2021-01-26T21:32:42Z
602,BXP,12497594890.0,2020-10-27T20:52:00Z
603,BXP,14065142208.68,2020-07-28T21:21:00Z
604,BXP,14324149438.92,2020-04-28T20:49:00Z
605,BXP,21339390482.28,2020-01-28T23:52:00Z
606,BXP,20041814985.18,2019-10-29T20:53:00Z
607,BXP,19933062843.0,2019-07-30T20:53:00Z
608,BXP,20634008928.56,2019-04-30T21:15:00Z
609,BXP,17393181893.9,2019-01-29T23:28:00Z
610,BXP,19007533920.54,2018-10-30T22:50:00Z
611,BXP,19360328364.88,2018-07-31T17:00:00Z
612,BXP,19017726744.2,2018-04-24T16:00:00Z
613,BXP,20066524247.98,2018-01-30T17:00:00Z
614,BXP,18962560942.08,2017-11-01T17:00:00Z
615,BXP,18982912217.58,2017-08-01T22:50:00Z
616,BXP,20371176809.12,2017-04-25T16:00:00Z
617,BXP,19341625798.8,2017-01-31T21:01:00Z
618,BXP,20957723805.48,2016-10-26T00:03:00Z
619,BXP,20261334427.0,2016-07-26T17:00:00Z
620,BEN,14959951059.2,2021-05-04T12:41:41Z
621,BEN,12642394743.51,2021-02-02T13:38:23Z
622,BEN,10077926959.1,2020-10-27T12:30:01Z
623,BEN,10386572775.48,2020-07-28T12:33:50Z
624,BEN,8293220142.88,2020-04-30T12:33:28Z
625,BEN,12968281525.38,2020-01-30T13:33:05Z
626,BEN,14535817585.38,2019-10-25T12:32:45Z
627,BEN,17663079021.6,2019-07-30T12:32:53Z
628,BEN,16885176180.44,2019-04-26T12:30:48Z
629,BEN,15193616681.02,2019-01-30T13:34:54Z
630,BEN,16027841473.73,2018-10-25T12:30:22Z
631,BEN,17313675181.7,2018-07-27T12:46:46Z
632,BEN,19133079079.32,2018-04-26T22:00:00Z
633,BEN,23957663224.39,2018-01-30T23:00:00Z
634,BEN,24823289046.94,2017-10-26T17:00:00Z
635,BEN,25141366258.95,2017-07-28T13:30:00Z
636,BEN,23822637896.4,2017-04-28T16:00:00Z
637,BEN,22424412463.14,2017-01-27T13:32:00Z
638,BEN,20492637095.33,2016-10-26T16:00:00Z
639,BEN,19519162653.35,2016-07-28T16:00:00Z
640,APA,6765602712.8,2021-05-05T20:18:49Z
641,APA,5356415402.58,2021-02-25T14:30:17Z
642,APA,3574533472.32,2020-11-05T14:12:58Z
643,APA,5095251445.5,2020-07-29T00:00:00Z
644,APA,1577606282.78,2020-05-07T15:19:23Z
645,APA,9622768584.33,2020-02-27T14:55:56Z
646,APA,9624549811.2,2019-10-31T14:12:26Z
647,APA,10890419579.21,2019-08-01T14:32:05Z
648,APA,13028935302.92,2019-05-02T13:56:28Z
649,APA,9963020602.5,2019-02-28T14:28:09Z
650,APA,18233105379.51,2018-11-01T13:53:50Z
651,APA,17865713151.0,2018-08-02T13:59:59Z
652,APA,14705003168.96,2018-05-03T17:00:00Z
653,APA,16083397796.38,2018-02-22T16:00:00Z
654,APA,17446783199.8,2017-11-02T16:00:00Z
655,APA,18234364342.35,2017-08-03T16:00:00Z
656,APA,19547220929.31,2017-05-04T17:00:00Z
657,APA,24082379828.98,2017-02-23T11:30:00Z
658,APA,24233751417.03,2016-11-03T16:00:00Z
659,APA,21072965344.99,2016-08-04T16:00:00Z
660,AMAT,121782769014.72,2021-05-20T20:12:48Z
661,AMAT,88434282779.88,2021-02-18T21:01:00Z
662,AMAT,55664584465.8,2020-11-12T21:01:01Z
663,AMAT,55556974741.66,2020-08-13T20:01:10Z
664,AMAT,47513106598.36,2020-05-14T20:04:50Z
665,AMAT,56953609014.0,2020-02-12T21:01:10Z
666,AMAT,51471559284.32,2019-11-14T21:01:00Z
667,AMAT,47497964097.46,2019-08-15T20:01:01Z
668,AMAT,42399873917.94,2019-05-16T20:01:10Z
669,AMAT,37381633687.65,2019-02-14T21:01:07Z
670,AMAT,31809573259.56,2018-11-15T21:08:04Z
671,AMAT,48688706904.6,2018-08-16T20:13:20Z
672,AMAT,51903962549.4,2018-05-17T17:00:00Z
673,AMAT,60177757721.76,2018-02-14T17:00:00Z
674,AMAT,60459157383.85,2017-11-16T17:00:00Z
675,AMAT,48627084787.0,2017-08-17T17:00:00Z
676,AMAT,43851937031.83,2017-05-18T17:00:00Z
677,AMAT,37860348576.0,2017-02-15T17:00:00Z
678,AMAT,30978417912.96,2016-11-17T17:00:00Z
679,AMAT,28633593236.16,2016-08-18T21:01:00Z
680,FLT,22408123355.3,2021-05-05T20:05:01Z
681,FLT,22826639251.29,2021-02-04T21:06:00Z
682,FLT,19856769746.5,2020-11-05T21:18:07Z
683,FLT,21078776421.08,2020-08-06T20:12:00Z
684,FLT,15626585818.38,2020-05-07T20:08:02Z
685,FLT,24554645124.32,2020-02-06T21:18:10Z
686,FLT,24884160422.68,2019-11-06T21:05:00Z
687,FLT,24207416951.7,2019-08-06T20:25:01Z
688,FLT,21171828034.39,2019-05-07T20:05:00Z
689,FLT,15943197287.68,2019-02-06T21:07:00Z
690,FLT,20138446092.8,2018-10-30T20:09:31Z
691,FLT,18882182558.25,2018-08-02T20:05:00Z
692,FLT,18186292530.0,2018-05-03T17:00:00Z
693,FLT,17271360103.27,2018-02-08T17:00:00Z
694,FLT,14220079399.68,2017-11-01T16:00:00Z
695,FLT,13304509019.01,2017-08-03T17:00:00Z
696,FLT,13915271432.05,2017-05-01T17:00:00Z
697,FLT,13131886903.28,2017-02-08T17:00:00Z
698,FLT,16116191836.47,2016-11-01T16:00:00Z
699,FLT,13247579783.88,2016-08-04T17:00:00Z
700,ZION,8993300677.44,2021-04-19T21:00:46Z
701,ZION,7124663686.8,2021-01-19T21:30:20Z
702,ZION,4791516346.2,2020-10-19T20:25:56Z
703,ZION,5571306300.0,2020-07-20T20:04:27Z
704,ZION,4388989325.04,2020-04-20T20:16:04Z
705,ZION,8850483870.8,2020-01-21T21:14:08Z
706,ZION,8013600000.0,2019-10-21T20:14:07Z
707,ZION,8394353827.42,2019-07-22T20:41:28Z
708,ZION,8453509888.14,2019-04-22T20:42:40Z
709,ZION,7829621340.66,2019-01-22T21:11:54Z
710,ZION,9749300971.65,2018-10-22T20:29:20Z
711,ZION,10385988401.58,2018-07-24T17:00:00Z
712,ZION,10390452458.49,2018-04-23T17:00:00Z
713,ZION,10152976134.08,2018-01-22T17:00:00Z
714,ZION,9538483829.84,2017-10-23T17:00:00Z
715,ZION,8897452519.09,2017-07-25T21:51:00Z
716,ZION,8501787966.0,2017-04-24T21:10:00Z
717,ZION,8768023666.88,2017-01-23T17:00:00Z
718,ZION,6323429233.44,2016-10-24T17:00:00Z
719,ZION,5154252613.58,2016-07-26T17:00:00Z
720,RF,19847525501.12,2021-04-23T10:00:00Z
721,RF,15482355232.76,2021-01-22T11:14:26Z
722,RF,11070710278.87,2020-10-20T10:05:19Z
723,RF,10671637274.32,2020-07-17T10:05:06Z
724,RF,8587816779.75,2020-04-17T10:00:00Z
725,RF,16553206801.56,2020-01-17T11:13:57Z
726,RF,15784758387.16,2019-10-22T10:10:09Z
727,RF,15137580274.92,2019-07-19T10:02:36Z
728,RF,14400954013.9,2019-04-18T10:04:56Z
729,RF,13833183811.2,2019-01-18T11:07:25Z
730,RF,20230327968.15,2018-10-23T10:05:29Z
731,RF,19969585984.04,2018-07-20T17:00:00Z
732,RF,20857263515.54,2018-04-20T17:00:00Z
733,RF,20044307399.04,2018-01-19T17:00:00Z
734,RF,18201071339.39,2017-10-23T17:00:00Z
735,RF,17598203447.28,2017-07-21T11:00:00Z
736,RF,17512408809.29,2017-04-18T11:00:00Z
737,RF,17676799248.08,2017-01-20T11:00:00Z
738,RF,12388805997.12,2016-10-18T17:00:00Z
739,RF,10779728642.69,2016-07-19T16:00:00Z
740,DISH,19048184971.0,2021-04-29T10:29:42Z
741,DISH,17009739114.06,2021-02-22T11:17:16Z
742,DISH,15249609404.43,2020-11-06T11:26:49Z
743,DISH,18088676498.34,2020-08-07T10:22:04Z
744,DISH,10455799205.14,2020-05-07T10:15:04Z
745,DISH,18547134066.55,2020-02-19T11:17:58Z
746,DISH,16793139046.06,2019-11-07T11:22:59Z
747,DISH,18020716415.51,2019-07-29T20:04:46Z
748,DISH,14827540324.88,2019-05-03T10:15:56Z
749,DISH,11677816958.39,2019-02-13T11:38:42Z
750,DISH,16718382923.76,2018-11-07T11:29:21Z
751,DISH,15708646505.4,2018-08-03T10:18:57Z
752,DISH,17681544688.5,2018-05-08T23:00:00Z
753,DISH,22268566184.25,2018-02-21T23:00:00Z
754,DISH,25277275777.38,2017-11-09T23:00:00Z
755,DISH,29240437543.2,2017-08-03T23:00:00Z
756,DISH,29547293015.1,2017-05-01T17:00:00Z
757,DISH,26939481605.1,2017-02-22T17:00:00Z
758,DISH,25465014585.12,2016-11-09T17:00:00Z
759,DISH,24350974509.6,2016-07-21T17:00:00Z
760,PEG,30411654888.69,2021-05-05T11:33:52Z
761,PEG,29490937933.6,2021-02-26T12:30:07Z
762,PEG,27771039117.44,2020-10-30T21:13:26Z
763,PEG,24856541124.48,2020-07-31T21:07:04Z
764,PEG,22685263495.11,2020-05-04T11:30:04Z
765,PEG,29863147758.25,2020-02-26T14:05:36Z
766,PEG,31389910319.36,2019-10-31T20:58:09Z
767,PEG,29729420421.86,2019-07-31T10:05:14Z
768,PEG,30002022433.76,2019-05-02T20:57:37Z
769,PEG,26308657405.5,2019-02-27T13:34:48Z
770,PEG,26676018379.54,2018-10-30T21:35:24Z
771,PEG,27352471930.9,2018-08-01T17:00:00Z
772,PEG,25359378879.68,2018-04-30T17:00:00Z
773,PEG,26060997736.5,2018-02-23T16:00:00Z
774,PEG,23397410326.25,2017-10-30T16:00:00Z
775,PEG,21757848263.25,2017-07-28T16:00:00Z
776,PEG,22450737255.0,2017-04-28T16:00:00Z
777,PEG,22199616897.6,2017-02-24T16:00:00Z
778,PEG,21182724692.4,2016-10-31T16:00:00Z
779,PEG,23581366024.69,2016-07-29T16:00:00Z
780,ALL,34509255010.5,2021-05-05T20:22:53Z
781,ALL,33426198098.18,2021-02-03T21:18:08Z
782,ALL,29401443114.12,2020-11-04T21:18:50Z
783,ALL,30466120054.05,2020-08-04T20:19:19Z
784,ALL,29023863122.42,2020-05-05T20:20:29Z
785,ALL,36428865244.2,2020-02-04T21:18:21Z
786,ALL,35776563954.56,2019-10-30T10:05:54Z
787,ALL,33873633237.63,2019-07-30T20:20:38Z
788,ALL,31359907313.06,2019-05-01T20:27:41Z
789,ALL,28461264770.1,2019-02-05T21:44:15Z
790,ALL,34173133438.5,2018-10-31T20:19:37Z
791,ALL,32080385057.75,2018-08-01T20:23:05Z
792,ALL,33477620997.6,2018-05-01T17:00:00Z
793,ALL,37572664282.11,2018-02-07T17:00:00Z
794,ALL,33212557711.06,2017-11-01T17:00:00Z
795,ALL,32237977845.48,2017-08-01T17:00:00Z
796,ALL,29760439897.18,2017-05-02T17:00:00Z
797,ALL,27294456151.4,2017-02-01T21:34:00Z
798,ALL,25697666376.42,2016-11-02T17:00:00Z
799,ALL,26186988018.3,2016-08-03T17:00:00Z
800,SLB,38020659668.97,2021-04-23T10:50:01Z
801,SLB,30394475706.8,2021-01-22T12:58:07Z
802,SLB,21659986940.04,2020-10-16T10:53:38Z
803,SLB,25527191053.77,2020-07-24T10:52:38Z
804,SLB,18721596115.43,2020-04-17T11:03:57Z
805,SLB,55657516869.0,2020-01-17T12:27:10Z
806,SLB,47304581253.39,2019-10-18T11:04:22Z
807,SLB,55044759089.28,2019-07-19T11:03:46Z
808,SLB,60386826835.55,2019-04-18T11:13:12Z
809,SLB,49897352809.92,2019-01-18T12:06:16Z
810,SLB,84320524058.12,2018-10-19T11:09:21Z
811,SLB,92845479401.45,2018-07-20T17:00:00Z
812,SLB,89782303399.64,2018-04-20T17:00:00Z
813,SLB,93352785289.1,2018-01-19T17:00:00Z
814,SLB,96584406099.2,2017-10-20T16:00:00Z
815,SLB,91157071352.8,2017-07-21T17:00:00Z
816,SLB,108518142297.4,2017-04-21T17:00:00Z
817,SLB,116800340096.05,2017-01-20T12:00:00Z
818,SLB,109412492497.36,2016-10-26T17:00:00Z
819,SLB,109976044352.4,2016-07-21T21:10:00Z
820,PGR,55946505292.02,2021-04-15T14:05:46Z
821,PGR,57903929053.44,2021-01-27T15:56:59Z
822,PGR,55438561523.96,2020-10-14T12:40:47Z
823,PGR,46896146139.66,2020-07-15T13:31:01Z
824,PGR,43218438729.44,2020-04-15T13:46:42Z
825,PGR,42321372142.71,2020-03-02T21:02:05Z
826,PGR,45164021847.0,2019-10-16T12:48:19Z
827,PGR,46677985313.72,2019-07-17T12:50:05Z
828,PGR,42099536610.36,2019-04-16T12:39:07Z
829,PGR,35181122948.49,2019-01-23T13:41:34Z
830,PGR,41381665409.28,2018-10-16T12:55:00Z
831,PGR,34447560747.6,2018-07-17T17:00:00Z
832,PGR,35484689839.41,2018-04-17T17:00:00Z
833,PGR,32757627386.88,2018-01-24T17:00:00Z
834,PGR,28134357959.7,2017-10-17T17:00:00Z
835,PGR,25618418885.65,2017-07-18T17:00:00Z
836,PGR,22759741221.96,2017-04-18T17:00:00Z
837,PGR,20617727097.5,2017-01-25T17:00:00Z
838,PGR,18294602917.5,2016-10-13T17:00:00Z
839,PGR,19494176318.5,2016-07-14T17:00:00Z
840,NOV,5359780371.12,2021-04-27T22:00:00Z
841,NOV,5330865433.96,2021-02-04T23:00:01Z
842,NOV,3517850276.7,2020-10-26T22:20:00Z
843,NOV,4755732044.0,2020-07-27T22:22:00Z
844,NOV,3816229897.91,2020-04-27T22:45:00Z
845,NOV,9665094580.95,2020-02-06T23:15:00Z
846,NOV,8181004210.0,2019-10-28T22:15:00Z
847,NOV,8579011069.98,2019-07-29T23:33:00Z
848,NOV,10281230291.52,2019-04-25T22:18:00Z
849,NOV,9852520283.6,2019-02-06T22:00:00Z
850,NOV,16483246250.64,2018-10-25T23:07:00Z
851,NOV,16579788044.4,2018-07-26T22:00:00Z
852,NOV,14056503141.06,2018-04-26T17:00:00Z
853,NOV,13688760240.22,2018-02-05T17:00:00Z
854,NOV,13578776248.14,2017-10-26T17:00:00Z
855,NOV,12518570073.42,2017-07-27T23:42:00Z
856,NOV,15236483045.32,2017-04-26T23:30:00Z
857,NOV,14140474807.68,2017-02-06T23:12:00Z
858,NOV,13874174660.06,2016-10-27T17:00:00Z
859,NOV,12688100832.9,2016-07-28T11:45:00Z
860,PTC,16078954037.7,2021-04-28T20:04:16Z
861,PTC,13954033680.48,2021-01-27T21:04:00Z
862,PTC,9605278643.84,2020-10-28T20:01:11Z
863,PTC,8738475903.43,2020-07-29T20:01:00Z
864,PTC,6815328969.75,2020-04-29T20:01:00Z
865,PTC,8752074923.34,2020-01-22T21:01:00Z
866,PTC,7852936810.04,2019-10-23T20:12:25Z
867,PTC,10326155558.4,2019-07-24T20:03:47Z
868,PTC,10935103229.6,2019-04-24T20:34:09Z
869,PTC,9771719261.6,2019-01-23T21:06:37Z
870,PTC,12512337223.47,2018-10-24T20:01:00Z
871,PTC,10824370603.86,2018-07-18T20:01:00Z
872,PTC,9071348384.3,2018-04-18T17:00:00Z
873,PTC,7056933083.29,2018-01-17T17:00:00Z
874,PTC,6506392126.08,2017-10-25T17:00:00Z
875,PTC,6367553292.88,2017-07-19T21:01:00Z
876,PTC,6081164194.4,2017-04-19T21:01:00Z
877,PTC,5349002215.97,2017-01-18T21:05:00Z
878,PTC,5093703771.87,2016-10-26T21:01:00Z
879,PTC,4344193735.4,2016-07-20T17:00:00Z
880,SWKS,30987034680.7,2021-04-29T20:01:00Z
881,SWKS,25390573353.6,2021-01-28T21:02:00Z
882,SWKS,24525908654.21,2020-11-02T21:07:44Z
883,SWKS,20996298392.55,2020-07-23T20:04:19Z
884,SWKS,14767226080.89,2020-05-04T20:04:53Z
885,SWKS,20835198371.96,2020-01-23T21:01:00Z
886,SWKS,13301841790.98,2019-11-12T21:21:54Z
887,SWKS,13344033081.14,2019-08-07T21:17:02Z
888,SWKS,14269172545.36,2019-05-02T20:22:31Z
889,SWKS,11933700703.9,2019-02-05T21:22:10Z
890,SWKS,16235415946.95,2018-11-08T21:22:51Z
891,SWKS,17597515599.05,2018-07-19T20:21:27Z
892,SWKS,18263900898.54,2018-05-03T17:00:00Z
893,SWKS,17393851570.5,2018-02-05T16:00:00Z
894,SWKS,18723119858.4,2017-11-06T17:00:00Z
895,SWKS,17705130476.55,2017-07-20T17:00:00Z
896,SWKS,18076486184.16,2017-04-27T21:15:00Z
897,SWKS,13872867715.16,2017-01-19T16:00:00Z
898,SWKS,14275950008.4,2016-11-03T21:15:00Z
899,SWKS,11908907313.6,2016-08-03T21:15:00Z
900,EL,105508599411.6,2021-05-03T10:46:48Z
901,EL,96255806376.36,2021-02-05T11:47:49Z
902,EL,78833370350.25,2020-11-02T11:45:00Z
903,EL,67924540753.68,2020-08-20T10:51:13Z
904,EL,57289142797.64,2020-05-01T10:48:40Z
905,EL,74315891236.62,2020-02-06T11:47:14Z
906,EL,71772472450.35,2019-10-31T16:48:33Z
907,EL,66262485926.48,2019-08-19T10:47:41Z
908,EL,59790453696.05,2019-05-01T16:33:40Z
909,EL,47207115714.2,2019-02-05T17:22:27Z
910,EL,53250920566.2,2018-10-31T10:45:00Z
911,EL,52372782353.28,2018-08-20T12:39:39Z
912,EL,55063599988.48,2018-05-02T17:00:00Z
913,EL,46854491403.28,2018-02-02T17:00:00Z
914,EL,39742793371.2,2017-11-01T17:00:00Z
915,EL,35304547417.32,2017-08-18T15:05:04Z
916,EL,31067549138.64,2017-05-02T11:45:00Z
917,EL,28029025048.65,2017-02-02T17:00:00Z
918,EL,32437570912.56,2016-11-02T11:45:00Z
919,EL,33608025375.18,2016-08-19T18:00:00Z
920,NOC,52093756891.08,2021-04-29T10:47:18Z
921,NOC,50802058784.88,2021-01-28T11:39:34Z
922,NOC,52597076249.9,2020-10-22T10:33:54Z
923,NOC,51252771160.08,2020-07-30T10:31:29Z
924,NOC,50555892307.35,2020-04-29T10:33:55Z
925,NOC,57734822403.28,2020-01-30T11:42:05Z
926,NOC,63413782883.88,2019-10-24T10:40:36Z
927,NOC,54863974281.69,2019-07-24T10:39:01Z
928,NOC,45820954488.0,2019-04-24T10:31:58Z
929,NOC,42519466979.0,2019-01-31T11:34:16Z
930,NOC,55261549488.03,2018-10-24T10:32:59Z
931,NOC,53658007878.2,2018-07-25T10:35:52Z
932,NOC,60880875048.96,2018-04-25T22:00:00Z
933,NOC,53426439187.02,2018-01-25T17:00:00Z
934,NOC,50090412283.72,2017-10-25T23:00:00Z
935,NOC,44814576813.54,2017-07-25T23:17:00Z
936,NOC,41577233993.04,2017-04-26T16:00:00Z
937,NOC,40995003633.26,2017-01-26T12:05:00Z
938,NOC,38206050860.45,2016-10-26T17:00:00Z
939,NOC,39778556180.72,2016-07-27T16:00:00Z
940,PKG,12774992553.84,2021-04-26T21:33:35Z
941,PKG,13078116593.37,2021-01-27T22:23:39Z
942,PKG,10341759149.1,2020-10-26T22:10:00Z
943,PKG,9465309244.4,2020-07-28T21:21:00Z
944,PKG,8235821332.16,2020-04-27T21:00:00Z
945,PKG,10600740348.81,2020-01-29T22:18:00Z
946,PKG,10043725308.1,2019-10-23T22:38:00Z
947,PKG,9007167222.12,2019-07-24T21:40:00Z
948,PKG,9391005523.4,2019-04-24T21:29:00Z
949,PKG,7886744491.08,2019-01-29T22:46:00Z
950,PKG,10365472895.96,2018-10-24T21:46:00Z
951,PKG,10547015580.78,2018-07-25T21:48:00Z
952,PKG,10633224939.4,2018-04-24T17:00:00Z
953,PKG,11374069467.4,2018-01-30T17:00:00Z
954,PKG,10820226350.24,2017-10-25T17:00:00Z
955,PKG,10493524468.35,2017-07-26T23:35:00Z
956,PKG,8631179740.08,2017-04-26T22:13:00Z
957,PKG,7992276971.32,2017-01-30T22:09:00Z
958,PKG,7657182944.04,2016-10-19T17:00:00Z
959,PKG,6298854651.33,2016-07-21T17:00:00Z
960,CSX,73028528826.72,2021-04-20T20:02:35Z
961,CSX,69403327438.5,2021-01-21T21:02:51Z
962,CSX,59400070987.86,2020-10-21T20:06:49Z
963,CSX,53354764767.26,2020-07-22T20:02:38Z
964,CSX,43861195726.2,2020-04-22T00:00:00Z
965,CSX,56609872468.56,2020-01-16T21:02:50Z
966,CSX,54192452541.42,2019-10-16T20:02:48Z
967,CSX,62604992838.42,2019-07-17T10:02:27Z
968,CSX,60805221662.34,2019-04-16T20:03:17Z
969,CSX,52463837028.93,2019-01-16T21:03:41Z
970,CSX,63594921745.85,2018-10-16T20:04:35Z
971,CSX,55830049163.88,2018-07-17T20:04:36Z
972,CSX,48942453600.54,2018-04-17T17:00:00Z
973,CSX,49163706795.83,2018-01-16T17:00:00Z
974,CSX,49556363922.6,2017-10-17T17:00:00Z
975,CSX,49830357825.6,2017-07-18T17:00:00Z
976,CSX,42951086553.2,2017-04-19T17:00:00Z
977,CSX,33654233754.16,2017-01-17T21:03:00Z
978,CSX,27762635359.68,2016-10-12T20:06:48Z
979,CSX,24311967286.5,2016-07-13T17:00:00Z
980,MSCI,34696032568.08,2021-04-27T10:45:00Z
981,MSCI,37015122211.2,2021-01-28T11:56:11Z
982,MSCI,29840073080.4,2020-10-27T10:48:16Z
983,MSCI,27905916240.18,2020-07-28T10:45:00Z
984,MSCI,24565862160.0,2020-04-28T11:00:00Z
985,MSCI,21869722968.6,2020-01-30T12:03:57Z
986,MSCI,18443126682.5,2019-10-31T11:00:01Z
987,MSCI,20220417460.19,2019-08-01T11:04:42Z
988,MSCI,16834877481.48,2019-05-02T11:03:00Z
989,MSCI,12978683370.36,2019-01-31T12:04:00Z
990,MSCI,15759844611.59,2018-11-01T11:04:55Z
991,MSCI,14727287963.84,2018-08-02T11:03:00Z
