,Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
4928,BA,2018-04-25T17:00:00Z,23382000000.0
4929,BA,2018-01-31T17:00:00Z,24770000000.0
4930,BA,2017-10-25T17:00:00Z,24223000000.0
4931,BA,2017-07-26T17:00:00Z,23051000000.0
4932,BA,2017-04-25T12:30:00Z,21961000000.0
4933,BA,2017-01-25T17:00:00Z,22211000000.0
4934,BA,2016-10-26T12:30:00Z,23898000000.0
4935,BA,2016-07-27T17:00:00Z,24755000000.0
4936,FOXA,2021-05-05T00:00:00Z,3215000000.0
4937,FOXA,2021-02-09T13:00:24Z,4087000000.0
4938,FOXA,2020-11-03T13:00:05Z,2717000000.0
4939,FOXA,2020-08-04T20:14:22Z,2418000000.0
4940,FOXA,2020-05-06T20:05:37Z,3440000000.0
4941,FOXA,2020-02-05T21:05:11Z,3778000000.0
4942,FOXA,2019-11-06T21:13:57Z,2667000000.0
4943,FOXA,2019-08-07T20:05:12Z,2513000000.0
4944,FOXA,2019-05-08T20:10:04Z,2752000000.0
4945,FOXA,2019-03-18T20:45:32Z,3583000000.0
4946,FOXA,2019-01-25T22:07:13Z,2541000000.0
4947,FOXA,2018-10-09T22:36:30Z,2394000000.0
4948,FOXA,2019-05-08T20:10:04Z,2463000000.0
4949,FOXA,2019-03-18T20:45:32Z,3108000000.0
4950,FOXA,2019-01-25T22:07:13Z,2188000000.0
4951,FOXA,,
4952,J,2021-05-10T10:40:04Z,3547873000.0
4953,J,2021-02-09T11:40:04Z,3381836000.0
4954,J,2020-11-24T11:46:02Z,3519689000.0
4955,J,2020-08-03T10:57:14Z,3260057000.0
4956,J,2020-05-06T20:05:37Z,3427180000.0
4957,J,2020-02-04T11:40:03Z,3360049000.0
4958,J,2019-11-25T11:23:35Z,3392863000.0
4959,J,2019-08-05T10:15:06Z,3169622000.0
4960,J,2019-05-07T10:15:05Z,3091596000.0
4961,J,2019-02-06T11:40:03Z,3083788000.0
4962,J,2018-11-20T11:42:24Z,2991857000.0
4963,J,2018-08-06T10:40:03Z,2933623000.0
4964,J,2018-05-08T17:00:00Z,2870295000.0
4965,J,2018-02-07T17:00:00Z,1783999000.0
4966,J,2017-11-21T17:00:00Z,2653866000.0
4967,J,2017-08-08T11:46:00Z,2514751000.0
4968,J,2017-05-09T11:40:00Z,2302567000.0
4969,J,2017-02-08T11:47:00Z,2551604000.0
4970,J,2016-11-22T11:45:00Z,2640587000.0
4971,J,2016-08-09T11:45:00Z,2693873000.0
4972,AVY,2021-04-28T10:51:08Z,2051300000.0
4973,AVY,2021-02-03T11:45:00Z,1990900000.0
4974,AVY,2020-10-21T10:45:01Z,1729100000.0
4975,AVY,2020-07-27T10:46:56Z,1528500000.0
4976,AVY,2020-04-29T10:45:00Z,1723000000.0
4977,AVY,2020-01-29T11:47:21Z,1772900000.0
4978,AVY,2019-10-23T10:47:21Z,1761400000.0
4979,AVY,2019-07-23T10:46:58Z,1795700000.0
4980,AVY,2019-04-24T10:47:53Z,1740100000.0
4981,AVY,2019-01-30T11:48:13Z,1768700000.0
4982,AVY,2018-10-23T10:48:04Z,1759700000.0
4983,AVY,2018-07-24T10:47:21Z,1854200000.0
4984,AVY,2018-04-25T17:00:00Z,1776400000.0
4985,AVY,2018-01-31T17:00:00Z,1735300000.0
4986,AVY,2017-10-25T17:00:00Z,1679500000.0
4987,AVY,2017-07-25T16:00:00Z,1626900000.0
4988,AVY,2017-04-26T11:45:00Z,1572100000.0
4989,AVY,2017-02-01T11:45:00Z,1550800000.0
4990,AVY,2016-10-26T11:45:00Z,1508700000.0
4991,AVY,2016-07-26T16:00:00Z,1541500000.0
4992,LLY,2021-04-27T10:25:03Z,6805600000.0
4993,LLY,2021-01-29T11:22:43Z,7440000000.0
4994,LLY,2020-10-27T10:30:17Z,5740600000.0
4995,LLY,2020-07-30T10:25:05Z,5499400000.0
4996,LLY,2020-04-23T10:25:03Z,5859800000.0
4997,LLY,2020-01-30T11:25:05Z,6114000000.0
4998,LLY,2019-10-23T10:25:05Z,5476600000.0
4999,LLY,2019-07-30T10:28:36Z,5636700000.0
5000,LLY,2019-04-30T17:32:14Z,5092200000.0
5001,LLY,2019-02-06T11:25:04Z,5637600000.0
5002,LLY,2018-11-06T11:25:04Z,5306900000.0
5003,LLY,2018-07-24T10:25:04Z,5585000000.0
5004,LLY,2018-04-24T17:00:00Z,4963800000.0
5005,LLY,2018-01-31T17:00:00Z,6160700000.0
5006,LLY,2017-10-24T11:30:00Z,5658000000.0
5007,LLY,2017-07-25T11:25:00Z,5824300000.0
5008,LLY,2017-04-25T11:28:00Z,5228300000.0
5009,LLY,2017-01-31T17:00:00Z,5760500000.0
5010,LLY,2016-10-25T11:30:55Z,5191700000.0
5011,LLY,2016-07-26T11:25:00Z,5404800000.0
5012,SIVB,2021-04-22T20:12:13Z,1287050000.0
5013,SIVB,2021-01-21T21:09:30Z,1108335000.0
5014,SIVB,2020-10-22T20:17:13Z,955434000.0
5015,SIVB,2020-07-23T20:07:33Z,793262000.0
5016,SIVB,2020-04-23T20:10:08Z,772884000.0
5017,SIVB,2020-01-23T21:18:02Z,750119000.0
5018,SIVB,2019-10-24T23:49:49Z,736460000.0
5019,SIVB,2019-07-25T20:08:46Z,793898000.0
5020,SIVB,2019-04-25T20:07:01Z,733699000.0
5021,SIVB,2019-01-24T21:09:46Z,636255000.0
5022,SIVB,2018-10-25T20:07:52Z,645178000.0
5023,SIVB,2018-07-26T20:17:17Z,587603000.0
5024,SIVB,2018-04-26T17:00:00Z,524967000.0
5025,SIVB,2018-01-25T17:00:00Z,483671000.0
5026,SIVB,2017-10-26T17:00:00Z,475510000.0
5027,SIVB,2017-07-27T17:00:00Z,421175000.0
5028,SIVB,2017-04-27T21:24:00Z,381130000.0
5029,SIVB,2017-01-26T21:24:00Z,360184000.0
5030,SIVB,2016-10-20T21:21:00Z,383175000.0
5031,SIVB,2016-07-21T17:00:00Z,357450000.0
5032,CTVA,2021-05-04T21:09:48Z,4178000000.0
5033,CTVA,2021-02-03T22:10:02Z,3207000000.0
5034,CTVA,2020-11-04T22:12:31Z,1863000000.0
5035,CTVA,2020-08-05T21:13:37Z,5191000000.0
5036,CTVA,2020-05-06T21:14:28Z,3956000000.0
5037,CTVA,2020-01-30T11:00:20Z,2983000000.0
5038,CTVA,2019-10-31T10:00:24Z,1911000000.0
5039,CTVA,2019-08-01T10:15:08Z,5556000000.0
5040,CTVA,2019-05-31T15:02:24Z,3396000000.0
5041,CTVA,2020-02-14T12:34:20Z,2815000000.0
5042,CTVA,2019-10-31T20:12:20Z,1947000000.0
5043,CTVA,2019-08-06T20:54:51Z,5731000000.0
5044,CTVA,2019-08-06T20:54:51Z,3794000000.0
5045,CTVA,2019-03-19T11:05:57Z,2678000000.0
5046,CTVA,2018-12-19T13:48:21Z,1868000000.0
5047,CTVA,,
5048,LUV,2021-04-22T10:48:50Z,2052000000.0
5049,LUV,2021-01-28T11:31:55Z,2013000000.0
5050,LUV,2020-10-22T10:45:07Z,1793000000.0
5051,LUV,2020-07-23T10:32:46Z,1008000000.0
5052,LUV,2020-04-28T10:15:59Z,4234000000.0
5053,LUV,2020-01-23T11:31:35Z,5730000000.0
5054,LUV,2019-10-24T10:32:44Z,5639000000.0
5055,LUV,2019-07-25T10:47:46Z,5909000000.0
5056,LUV,2019-04-25T10:32:00Z,5149000000.0
5057,LUV,2019-01-24T11:29:01Z,5704000000.0
5058,LUV,2018-10-25T10:30:08Z,5575000000.0
5059,LUV,2018-07-26T17:00:00Z,5742000000.0
5060,LUV,2018-04-26T05:00:00Z,4944000000.0
5061,LUV,2018-01-25T17:00:00Z,5258000000.0
5062,LUV,2017-10-26T17:00:00Z,5303000000.0
5063,LUV,2017-07-27T17:00:00Z,5731000000.0
5064,LUV,2017-04-27T17:00:00Z,4854000000.0
5065,LUV,2017-01-26T17:00:00Z,5075000000.0
5066,LUV,2016-10-26T17:00:00Z,5139000000.0
5067,LUV,2016-07-21T17:00:00Z,5384000000.0
5068,GILD,2021-04-29T20:01:00Z,6423000000.0
5069,GILD,2021-02-04T21:01:00Z,7421000000.0
5070,GILD,2020-10-28T20:01:00Z,6577000000.0
5071,GILD,2020-07-30T20:01:00Z,5143000000.0
5072,GILD,2020-04-30T20:01:00Z,5548000000.0
5073,GILD,2020-02-04T21:01:00Z,5879000000.0
5074,GILD,2019-10-24T20:01:00Z,5604000000.0
5075,GILD,2019-07-30T20:01:00Z,5685000000.0
5076,GILD,2019-05-02T20:01:00Z,5281000000.0
5077,GILD,2019-02-04T21:01:00Z,5795000000.0
5078,GILD,2018-10-25T20:13:05Z,5596000000.0
5079,GILD,2018-07-25T20:01:00Z,5648000000.0
5080,GILD,2018-05-01T17:00:00Z,5088000000.0
5081,GILD,2018-02-06T17:00:00Z,5949000000.0
5082,GILD,2017-10-26T16:00:00Z,6512000000.0
5083,GILD,2017-07-26T21:04:00Z,7141000000.0
5084,GILD,2017-05-02T17:00:00Z,6505000000.0
5085,GILD,2017-02-07T21:05:00Z,7320000000.0
5086,GILD,2016-11-01T16:00:00Z,7500000000.0
5087,GILD,2016-07-25T17:00:00Z,7776000000.0
5088,ES,2021-05-10T10:30:00Z,2825840000.0
5089,ES,2021-02-16T21:15:00Z,2236733000.0
5090,ES,2020-11-03T21:42:39Z,2341942000.0
5091,ES,2020-07-30T20:15:00Z,1951228000.0
5092,ES,2020-05-06T20:10:00Z,2371726000.0
5093,ES,2020-02-19T21:15:00Z,2046786000.0
5094,ES,2019-11-05T21:15:00Z,2170597000.0
5095,ES,2019-07-31T20:15:00Z,1886695000.0
5096,ES,2019-05-01T20:15:00Z,2418092000.0
5097,ES,2019-02-20T21:15:00Z,2023258000.0
5098,ES,2018-11-01T20:14:00Z,2271025000.0
5099,ES,2018-07-31T20:34:59Z,1865156000.0
5100,ES,2018-05-02T17:00:00Z,2313962000.0
5101,ES,2018-02-22T17:00:00Z,1895494000.0
5102,ES,2017-11-01T17:00:00Z,1988512000.0
5103,ES,2017-07-27T16:00:00Z,1762811000.0
5104,ES,2017-05-03T06:45:00Z,2105135000.0
5105,ES,2017-02-21T17:00:00Z,1776604000.0
5106,ES,2016-11-01T17:00:00Z,2039706000.0
5107,ES,2016-07-28T16:00:00Z,1767184000.0
5108,V,2021-04-27T20:13:14Z,5729000000.0
5109,V,2021-01-28T21:04:18Z,5687000000.0
5110,V,2020-10-28T20:05:41Z,5101000000.0
5111,V,2020-07-28T20:06:20Z,4837000000.0
5112,V,2020-04-30T20:03:26Z,5854000000.0
5113,V,2020-01-30T21:08:37Z,6054000000.0
5114,V,2019-10-24T20:13:00Z,6137000000.0
5115,V,2019-07-23T20:04:17Z,5840000000.0
5116,V,2019-04-24T20:06:22Z,5494000000.0
5117,V,2019-01-30T21:05:27Z,5506000000.0
5118,V,2018-10-24T20:08:33Z,5434000000.0
5119,V,2018-07-25T16:00:00Z,5240000000.0
5120,V,2018-04-25T18:00:00Z,5073000000.0
5121,V,2018-02-01T22:00:00Z,4862000000.0
5122,V,2017-10-25T16:00:00Z,4855000000.0
5123,V,2017-07-20T16:00:00Z,4565000000.0
5124,V,2017-04-20T20:10:00Z,4477000000.0
5125,V,2017-02-02T17:00:00Z,4461000000.0
5126,V,2016-10-24T20:05:00Z,4261000000.0
5127,V,2016-07-21T17:00:00Z,3630000000.0
5128,ITW,2021-04-30T12:02:31Z,3544000000.0
5129,ITW,2021-02-05T13:03:57Z,3475000000.0
5130,ITW,2020-10-23T12:02:26Z,3307000000.0
5131,ITW,2020-07-31T12:04:41Z,2564000000.0
5132,ITW,2020-05-05T13:22:34Z,3228000000.0
5133,ITW,2020-01-31T13:00:11Z,3469000000.0
5134,ITW,2019-10-25T12:04:44Z,3479000000.0
5135,ITW,2019-07-26T13:31:41Z,3609000000.0
5136,ITW,2019-04-25T13:26:17Z,3552000000.0
5137,ITW,2019-02-01T14:21:07Z,3580000000.0
5138,ITW,2018-10-24T13:22:10Z,3613000000.0
5139,ITW,2018-07-23T12:00:07Z,3831000000.0
5140,ITW,2018-04-26T17:00:00Z,3744000000.0
5141,ITW,2018-01-24T16:00:00Z,3629000000.0
5142,ITW,2017-10-23T17:00:00Z,3615000000.0
5143,ITW,2017-07-24T13:00:00Z,3599000000.0
5144,ITW,2017-04-24T17:00:00Z,3471000000.0
5145,ITW,2017-01-25T12:00:00Z,3399000000.0
5146,ITW,2016-10-20T12:59:00Z,3495000000.0
5147,ITW,2016-07-20T18:40:23Z,3431000000.0
5148,GPS,2021-05-27T20:20:06Z,3991000000.0
5149,GPS,2021-03-04T21:15:00Z,4424000000.0
5150,GPS,2020-11-24T21:15:00Z,3994000000.0
5151,GPS,2020-08-27T20:15:00Z,3275000000.0
5152,GPS,2020-06-04T20:15:00Z,2107000000.0
5153,GPS,2020-03-12T20:15:00Z,4674000000.0
5154,GPS,2019-11-21T21:20:16Z,3998000000.0
5155,GPS,2019-08-22T20:15:00Z,4005000000.0
5156,GPS,2019-05-30T20:15:00Z,3706000000.0
5157,GPS,2019-02-28T21:15:00Z,4623000000.0
5158,GPS,2018-11-20T21:15:00Z,4089000000.0
5159,GPS,2018-08-23T20:21:53Z,4085000000.0
5160,GPS,2018-05-24T17:00:00Z,3783000000.0
5161,GPS,2018-03-01T17:00:00Z,4778000000.0
5162,GPS,2017-11-16T17:00:00Z,3838000000.0
5163,GPS,2017-08-17T21:15:00Z,3799000000.0
5164,GPS,2017-05-18T21:15:00Z,3440000000.0
5165,GPS,2017-02-23T21:15:00Z,4429000000.0
5166,GPS,2016-11-17T17:00:00Z,3798000000.0
5167,GPS,2016-08-18T17:00:00Z,3851000000.0
5168,PBCT,2021-04-22T20:00:07Z,429700000.0
5169,PBCT,2021-01-21T21:30:01Z,519000000.0
5170,PBCT,2020-10-22T20:01:06Z,454100000.0
5171,PBCT,2020-07-23T20:05:56Z,457000000.0
5172,PBCT,2020-04-24T12:24:22Z,446500000.0
5173,PBCT,2020-01-16T21:01:07Z,441900000.0
5174,PBCT,2019-10-17T20:01:07Z,414300000.0
5175,PBCT,2019-07-18T20:01:08Z,408100000.0
5176,PBCT,2019-04-18T20:01:06Z,395100000.0
5177,PBCT,2019-01-17T21:01:08Z,382600000.0
5178,PBCT,2018-10-18T20:01:13Z,370700000.0
5179,PBCT,2018-07-19T20:01:07Z,361200000.0
5180,PBCT,2018-04-19T17:00:00Z,359400000.0
5181,PBCT,2018-01-18T17:00:00Z,343200000.0
5182,PBCT,2017-10-19T17:00:00Z,345900000.0
5183,PBCT,2017-07-20T17:00:00Z,328800000.0
5184,PBCT,2017-04-20T17:00:00Z,294600000.0
5185,PBCT,2017-01-19T21:01:00Z,298100000.0
5186,PBCT,2016-10-20T21:01:00Z,304200000.0
5187,PBCT,2016-07-21T21:01:00Z,296400000.0
5188,ABT,2021-04-20T11:31:31Z,10456000000.0
5189,ABT,2021-01-27T12:32:56Z,10701000000.0
5190,ABT,2020-10-21T11:36:17Z,8853000000.0
5191,ABT,2020-07-16T11:42:20Z,7328000000.0
5192,ABT,2020-04-16T11:32:52Z,7726000000.0
5193,ABT,2020-01-22T12:32:46Z,8314000000.0
5194,ABT,2019-10-16T11:33:39Z,8076000000.0
5195,ABT,2019-07-17T11:35:41Z,7979000000.0
5196,ABT,2019-04-17T11:51:07Z,7535000000.0
5197,ABT,2019-01-23T12:53:50Z,7765000000.0
5198,ABT,2018-10-17T11:48:39Z,7656000000.0
5199,ABT,2018-07-18T17:00:00Z,7767000000.0
5200,ABT,2018-04-18T17:00:00Z,7390000000.0
5201,ABT,2018-01-24T16:00:00Z,7589000000.0
5202,ABT,2017-10-18T12:54:48Z,6829000000.0
5203,ABT,2017-07-20T17:00:00Z,6637000000.0
5204,ABT,2017-04-19T17:00:00Z,6335000000.0
5205,ABT,2017-01-25T16:00:00Z,5333000000.0
5206,ABT,2016-10-19T17:00:00Z,5302000000.0
5207,ABT,2016-07-20T17:00:00Z,5333000000.0
5208,AXP,2021-04-23T11:32:50Z,6866000000.0
5209,AXP,2021-01-26T12:04:07Z,7138000000.0
5210,AXP,2020-10-23T11:04:46Z,6938000000.0
5211,AXP,2020-07-24T11:00:00Z,6658000000.0
5212,AXP,2020-04-24T11:06:01Z,8198000000.0
5213,AXP,2020-01-24T12:08:08Z,8905000000.0
5214,AXP,2019-10-18T11:34:21Z,8719000000.0
5215,AXP,2019-07-19T11:40:54Z,8537000000.0
5216,AXP,2019-04-18T11:35:53Z,8262000000.0
5217,AXP,2019-01-17T21:08:59Z,8331000000.0
5218,AXP,2018-10-18T20:11:32Z,8056000000.0
5219,AXP,2018-07-18T17:00:00Z,7919000000.0
5220,AXP,2018-04-18T17:00:00Z,7562000000.0
5221,AXP,2018-01-18T17:00:00Z,7649000000.0
5222,AXP,2017-10-18T17:00:00Z,7324000000.0
5223,AXP,2017-07-19T06:35:00Z,7152000000.0
5224,AXP,2017-04-19T17:00:00Z,6757000000.0
5225,AXP,2017-01-19T21:05:00Z,8712000000.0
5226,AXP,2016-10-19T17:00:00Z,6360000000.0
5227,AXP,2016-07-20T21:05:00Z,6624000000.0
5228,SPG,2021-05-10T20:15:52Z,1239951000.0
5229,SPG,2021-02-08T21:13:57Z,1131429000.0
5230,SPG,2020-11-09T21:21:06Z,1060674000.0
5231,SPG,2020-08-10T20:19:24Z,1062041000.0
5232,SPG,2020-05-11T20:18:51Z,1353360000.0
5233,SPG,2020-02-04T12:33:50Z,1488615000.0
5234,SPG,2019-10-30T11:04:49Z,1416554000.0
5235,SPG,2019-07-31T11:04:35Z,1397186000.0
5236,SPG,2019-04-30T11:08:01Z,1452834000.0
5237,SPG,2019-02-01T12:09:22Z,1462026000.0
5238,SPG,2018-10-25T11:05:53Z,1404021000.0
5239,SPG,2018-07-30T17:00:00Z,1385059000.0
5240,SPG,2018-04-27T17:00:00Z,1394182000.0
5241,SPG,2018-01-31T16:00:00Z,1416388000.0
5242,SPG,2017-10-27T16:00:00Z,1403638000.0
5243,SPG,2017-08-01T17:00:00Z,1361548000.0
5244,SPG,2017-04-27T17:00:00Z,1345763000.0
5245,SPG,2017-01-31T16:00:00Z,1425966000.0
5246,SPG,2016-10-26T16:00:00Z,1357168000.0
5247,SPG,2016-07-27T11:45:00Z,1315380000.0
5248,JNJ,2021-04-20T12:04:19Z,22321000000.0
5249,JNJ,2021-01-26T11:46:41Z,22475000000.0
5250,JNJ,2020-10-13T10:40:04Z,21082000000.0
5251,JNJ,2020-07-16T10:40:08Z,18336000000.0
5252,JNJ,2020-04-14T10:32:43Z,20691000000.0
5253,JNJ,2020-01-22T11:32:47Z,20747000000.0
5254,JNJ,2019-10-15T10:59:29Z,20729000000.0
5255,JNJ,2019-07-16T12:01:48Z,20562000000.0
5256,JNJ,2019-04-16T11:53:18Z,20021000000.0
5257,JNJ,2019-01-22T11:59:39Z,20394000000.0
5258,JNJ,2018-10-16T12:02:03Z,20348000000.0
5259,JNJ,2018-07-17T17:00:00Z,20830000000.0
5260,JNJ,2018-04-17T17:00:00Z,20009000000.0
5261,JNJ,2018-01-23T17:00:00Z,20195000000.0
5262,JNJ,2017-10-17T11:45:00Z,19650000000.0
5263,JNJ,2017-07-18T17:00:00Z,18839000000.0
5264,JNJ,2017-04-18T11:40:00Z,17766000000.0
5265,JNJ,2017-01-24T11:40:00Z,18106000000.0
5266,JNJ,2016-10-18T11:40:00Z,17821000000.0
5267,JNJ,2016-07-19T11:40:00Z,18482000000.0
5268,ULTA,2021-05-27T20:14:17Z,1938519000.0
5269,ULTA,2021-03-11T21:06:44Z,2198701000.0
5270,ULTA,2020-12-03T21:07:32Z,1552033000.0
5271,ULTA,2020-08-27T20:03:00Z,1228009000.0
5272,ULTA,2020-05-28T20:18:04Z,1173210000.0
5273,ULTA,2020-03-12T20:05:18Z,2305918000.0
5274,ULTA,2019-12-05T21:03:00Z,1682514000.0
5275,ULTA,2019-08-29T20:16:22Z,1666607000.0
5276,ULTA,2019-05-30T20:12:20Z,1743029000.0
5277,ULTA,2019-03-14T20:05:39Z,2124716000.0
5278,ULTA,2018-12-06T21:10:18Z,1560011000.0
5279,ULTA,2018-08-30T20:12:31Z,1488221000.0
5280,ULTA,2018-05-31T17:00:00Z,1543667000.0
5281,ULTA,2018-03-15T17:00:00Z,1937592000.0
5282,ULTA,2017-11-30T17:00:00Z,1342181000.0
5283,ULTA,2017-08-24T17:00:00Z,1289854000.0
5284,ULTA,2017-05-25T21:03:00Z,1314879000.0
5285,ULTA,2017-03-09T17:00:00Z,1580574000.0
5286,ULTA,2016-12-01T17:00:00Z,1131232000.0
5287,ULTA,2016-08-25T17:00:00Z,1069215000.0
5288,ZBH,2021-05-04T10:47:33Z,1847400000.0
5289,ZBH,2021-02-05T11:51:00Z,2085300000.0
5290,ZBH,2020-11-06T11:30:07Z,1929300000.0
5291,ZBH,2020-08-04T10:30:07Z,1226100000.0
5292,ZBH,2020-05-11T20:29:19Z,1783800000.0
5293,ZBH,2020-02-04T11:00:10Z,2125700000.0
5294,ZBH,2019-11-05T11:00:08Z,1892400000.0
5295,ZBH,2019-07-26T10:00:12Z,1988600000.0
5296,ZBH,2019-04-26T10:36:57Z,1975500000.0
5297,ZBH,2019-02-01T11:19:35Z,2071000000.0
5298,ZBH,2018-10-26T10:00:14Z,1836700000.0
5299,ZBH,2018-07-27T10:20:12Z,2007600000.0
5300,ZBH,2018-04-26T17:00:00Z,2017600000.0
5301,ZBH,2018-01-30T17:00:00Z,2068300000.0
5302,ZBH,2017-11-01T17:00:00Z,1813100000.0
5303,ZBH,2017-07-27T17:00:00Z,1949500000.0
5304,ZBH,2017-04-27T05:00:00Z,1972400000.0
5305,ZBH,2017-01-31T17:00:00Z,1997600000.0
5306,ZBH,2016-10-31T17:00:00Z,1832800000.0
5307,ZBH,2016-07-28T17:00:00Z,1934000000.0
5308,LW,2021-04-07T12:33:45Z,895800000.0
5309,LW,2021-01-07T13:30:16Z,896100000.0
5310,LW,2020-10-07T12:39:33Z,871500000.0
5311,LW,2020-07-28T12:38:21Z,846900000.0
5312,LW,2020-04-01T18:00:14Z,937300000.0
5313,LW,2020-01-03T13:30:00Z,1019200000.0
5314,LW,2019-10-02T12:30:00Z,989000000.0
5315,LW,2019-07-23T12:30:00Z,1003400000.0
5316,LW,2019-04-02T12:30:00Z,926800000.0
5317,LW,2019-01-04T13:30:00Z,911400000.0
5318,LW,2018-10-02T18:02:28Z,914900000.0
5319,LW,2018-07-25T12:39:27Z,918200000.0
5320,LW,2018-04-05T17:00:00Z,863400000.0
5321,LW,2018-01-04T17:00:00Z,824600000.0
5322,LW,2017-10-04T17:00:00Z,817500000.0
5323,LW,2017-07-25T13:30:00Z,832500000.0
5324,LW,2017-04-06T13:38:00Z,768500000.0
5325,LW,2017-01-10T17:00:00Z,790700000.0
5326,LW,2016-10-17T17:00:00Z,776300000.0
5327,LW,2016-10-17T17:00:00Z,777000000.0
5328,UNM,2021-05-05T20:19:54Z,3072000000.0
5329,UNM,2021-02-04T21:45:06Z,4273500000.0
5330,UNM,2020-10-27T20:33:12Z,2996300000.0
5331,UNM,2020-07-28T20:32:14Z,3021200000.0
5332,UNM,2020-05-04T20:33:05Z,2871100000.0
5333,UNM,2020-02-04T21:15:00Z,3039100000.0
5334,UNM,2019-10-29T20:15:00Z,2980800000.0
5335,UNM,2019-07-30T20:15:00Z,3016700000.0
5336,UNM,2019-04-30T20:15:00Z,2987600000.0
5337,UNM,2019-02-05T21:15:00Z,2897300000.0
5338,UNM,2018-10-24T20:18:27Z,2927800000.0
5339,UNM,2018-07-30T17:00:00Z,2890300000.0
5340,UNM,2018-05-01T17:00:00Z,2900600000.0
5341,UNM,2018-01-31T17:00:00Z,2847300000.0
5342,UNM,2017-10-25T17:00:00Z,2819100000.0
5343,UNM,2017-07-27T17:00:00Z,2822000000.0
5344,UNM,2017-04-26T17:00:00Z,2806500000.0
5345,UNM,2017-02-01T17:00:00Z,2796500000.0
5346,UNM,2016-10-26T17:00:00Z,2763300000.0
5347,UNM,2016-07-27T17:00:00Z,2770700000.0
5348,GS,2021-04-14T11:35:21Z,18020000000.0
5349,GS,2021-01-19T12:32:32Z,11994000000.0
5350,GS,2020-10-14T11:34:00Z,11718000000.0
5351,GS,2020-07-15T11:35:02Z,14440000000.0
5352,GS,2020-04-15T11:34:21Z,11205000000.0
5353,GS,2020-01-15T12:59:18Z,13327000000.0
5354,GS,2019-10-15T12:07:14Z,12161000000.0
5355,GS,2019-07-16T11:31:20Z,13528000000.0
5356,GS,2019-04-15T12:32:53Z,12644000000.0
5357,GS,2019-01-16T12:43:24Z,12383000000.0
5358,GS,2018-10-16T11:40:27Z,12311000000.0
5359,GS,2018-07-17T17:00:00Z,12742000000.0
5360,GS,2018-04-17T17:00:00Z,12548000000.0
5361,GS,2018-01-17T17:00:00Z,10614000000.0
5362,GS,2017-10-17T17:00:00Z,10462000000.0
5363,GS,2017-07-18T12:40:00Z,9840000000.0
5364,GS,2017-04-18T12:42:00Z,9693000000.0
5365,GS,2017-01-18T12:41:00Z,9571000000.0
5366,GS,2016-10-18T12:40:00Z,9313000000.0
5367,GS,2016-07-19T17:00:00Z,9114000000.0
5368,ADP,2021-04-28T10:57:47Z,4102000000.0
5369,ADP,2021-01-27T11:57:14Z,3695700000.0
5370,ADP,2020-10-28T10:59:33Z,3470700000.0
5371,ADP,2020-07-29T11:12:17Z,3376800000.0
5372,ADP,2020-04-29T10:57:34Z,4047800000.0
5373,ADP,2020-01-29T11:57:13Z,3669500000.0
5374,ADP,2019-10-30T14:04:58Z,3495700000.0
5375,ADP,2019-07-31T10:56:37Z,3479300000.0
5376,ADP,2019-05-01T10:57:08Z,3828200000.0
5377,ADP,2019-01-30T11:57:26Z,3492400000.0
5378,ADP,2018-10-31T10:58:21Z,3310300000.0
5379,ADP,2018-08-01T11:02:16Z,3262700000.0
5380,ADP,2018-05-02T16:00:00Z,3696000000.0
5381,ADP,2018-01-31T17:00:00Z,3238300000.0
5382,ADP,2017-11-02T16:00:00Z,3077200000.0
5383,ADP,2017-07-27T12:00:00Z,3064900000.0
5384,ADP,2017-05-02T11:00:00Z,3410800000.0
5385,ADP,2017-02-01T12:00:00Z,2987300000.0
5386,ADP,2016-11-02T11:01:00Z,2916900000.0
5387,ADP,2016-07-28T12:00:00Z,2898300000.0
5388,CMS,2021-04-29T12:03:02Z,2083000000.0
5389,CMS,2021-02-04T13:00:14Z,1798000000.0
5390,CMS,2020-10-29T15:01:33Z,1575000000.0
5391,CMS,2020-08-03T12:00:11Z,1443000000.0
5392,CMS,2020-04-27T00:00:00Z,1864000000.0
5393,CMS,2020-01-30T12:00:08Z,1795000000.0
5394,CMS,2019-10-24T11:00:10Z,1546000000.0
5395,CMS,2019-07-25T11:00:06Z,1445000000.0
5396,CMS,2019-04-25T11:00:11Z,2059000000.0
5397,CMS,2019-01-31T13:05:32Z,1829000000.0
5398,CMS,2018-10-25T11:00:04Z,1599000000.0
5399,CMS,2018-07-26T11:07:54Z,1492000000.0
5400,CMS,2018-04-26T16:11:57Z,1953000000.0
5401,CMS,2018-02-14T23:00:00Z,1778000000.0
5402,CMS,2017-10-26T23:00:00Z,1527000000.0
5403,CMS,2017-07-28T12:00:00Z,1449000000.0
5404,CMS,2017-05-01T12:30:00Z,1829000000.0
5405,CMS,2017-02-02T12:30:00Z,1640000000.0
5406,CMS,2016-10-27T17:00:00Z,1587000000.0
5407,CMS,2016-07-28T17:00:00Z,1371000000.0
5408,WY,2021-04-30T07:08:42Z,2506000000.0
5409,WY,2021-01-29T08:05:09Z,2063000000.0
5410,WY,2020-10-30T07:06:39Z,2110000000.0
5411,WY,2020-07-31T04:09:23Z,1631000000.0
5412,WY,2020-05-01T07:08:38Z,1728000000.0
