,Instrument,Enterprise Value,Original Announcement Date Time
623,BEN,6396772775.48,2020-07-28T12:33:50Z
624,BEN,4627620142.88,2020-04-30T12:33:28Z
625,BEN,9331581525.38,2020-01-30T13:33:05Z
626,BEN,10790317585.38,2019-10-25T12:32:45Z
627,BEN,14095579021.6,2019-07-30T12:32:53Z
628,BEN,13104476180.44,2019-04-26T12:30:48Z
629,BEN,10528716681.02,2019-01-30T13:34:54Z
630,BEN,11198041473.73,2018-10-25T12:30:22Z
631,BEN,13747775181.7,2018-07-27T12:46:46Z
632,BEN,13913579079.32,2018-04-26T22:00:00Z
633,BEN,18613263224.39,2018-01-30T23:00:00Z
634,BEN,19428889046.94,2017-10-26T17:00:00Z
635,BEN,19918666258.95,2017-07-28T13:30:00Z
636,BEN,18666137896.4,2017-04-28T16:00:00Z
637,BEN,16827512463.14,2017-01-27T13:32:00Z
638,BEN,14746237095.33,2016-10-26T16:00:00Z
639,BEN,14069662653.35,2016-07-28T16:00:00Z
640,APA,16544602712.8,2021-05-05T20:18:49Z
641,APA,15468415402.58,2021-02-25T14:30:17Z
642,APA,13950533472.32,2020-11-05T14:12:58Z
643,APA,15368251445.5,2020-07-29T00:00:00Z
644,APA,11620606282.78,2020-05-07T15:19:23Z
645,APA,19706768584.33,2020-02-27T14:55:56Z
646,APA,19979549811.2,2019-10-31T14:12:26Z
647,APA,20797419579.21,2019-08-01T14:32:05Z
648,APA,22754935302.92,2019-05-02T13:56:28Z
649,APA,19175020602.5,2019-02-28T14:28:09Z
650,APA,27177105379.51,2018-11-01T13:53:50Z
651,APA,26585713151.0,2018-08-02T13:59:59Z
652,APA,23331003168.96,2018-05-03T17:00:00Z
653,APA,24274397796.38,2018-02-22T16:00:00Z
654,APA,25449783199.8,2017-11-02T16:00:00Z
655,APA,26412364342.35,2017-08-03T16:00:00Z
656,APA,27791220929.31,2017-05-04T17:00:00Z
657,APA,32690379828.98,2017-02-23T11:30:00Z
658,APA,33204751417.03,2016-11-03T16:00:00Z
659,APA,30144965344.99,2016-08-04T16:00:00Z
660,AMAT,120467769014.72,2021-05-20T20:12:48Z
661,AMAT,87260282779.88,2021-02-18T21:01:00Z
662,AMAT,55374584465.8,2020-11-12T21:01:01Z
663,AMAT,56247974741.66,2020-08-13T20:01:10Z
664,AMAT,48624106598.36,2020-05-14T20:04:50Z
665,AMAT,58307609014.0,2020-02-12T21:01:10Z
666,AMAT,53166559284.32,2019-11-14T21:01:00Z
667,AMAT,49248964097.46,2019-08-15T20:01:01Z
668,AMAT,44087873917.94,2019-05-16T20:01:10Z
669,AMAT,38979633687.65,2019-02-14T21:01:07Z
670,AMAT,33088573259.56,2018-11-15T21:08:04Z
671,AMAT,50012706904.6,2018-08-16T20:13:20Z
672,AMAT,51857962549.4,2018-05-17T17:00:00Z
673,AMAT,58028757721.76,2018-02-14T17:00:00Z
674,AMAT,58487157383.85,2017-11-16T17:00:00Z
675,AMAT,46699084787.0,2017-08-17T17:00:00Z
676,AMAT,42609937031.83,2017-05-18T17:00:00Z
677,AMAT,37038348576.0,2017-02-15T17:00:00Z
678,AMAT,30554417912.96,2016-11-17T17:00:00Z
679,AMAT,28710593236.16,2016-08-18T21:01:00Z
680,FLT,25895921355.3,2021-05-05T20:05:01Z
681,FLT,26224362251.29,2021-02-04T21:06:00Z
682,FLT,23560494746.5,2020-11-05T21:18:07Z
683,FLT,24760628421.08,2020-08-06T20:12:00Z
684,FLT,19715615818.38,2020-05-07T20:08:02Z
685,FLT,28319936124.32,2020-02-06T21:18:10Z
686,FLT,28298092422.68,2019-11-06T21:05:00Z
687,FLT,27645845951.7,2019-08-06T20:25:01Z
688,FLT,24629932034.39,2019-05-07T20:05:00Z
689,FLT,19731099287.68,2019-02-06T21:07:00Z
690,FLT,23686930092.8,2018-10-30T20:09:31Z
691,FLT,22710521558.25,2018-08-02T20:05:00Z
692,FLT,21696164530.0,2018-05-03T17:00:00Z
693,FLT,20876381103.27,2018-02-08T17:00:00Z
694,FLT,17921806399.68,2017-11-01T16:00:00Z
695,FLT,16577996019.01,2017-08-03T17:00:00Z
696,FLT,17237048432.05,2017-05-01T17:00:00Z
697,FLT,16515101903.28,2017-02-08T17:00:00Z
698,FLT,19646876836.47,2016-11-01T16:00:00Z
699,FLT,15586570783.88,2016-08-04T17:00:00Z
700,ZION,11314300677.44,2021-04-19T21:00:46Z
701,ZION,10055663686.8,2021-01-19T21:30:20Z
702,ZION,7380516346.2,2020-10-19T20:25:56Z
703,ZION,7780306300.0,2020-07-20T20:04:27Z
704,ZION,9784989325.04,2020-04-20T20:16:04Z
705,ZION,12487483870.8,2020-01-21T21:14:08Z
706,ZION,13604600000.0,2019-10-21T20:14:07Z
707,ZION,15681353827.42,2019-07-22T20:41:28Z
708,ZION,14655509888.14,2019-04-22T20:42:40Z
709,ZION,14158621340.66,2019-01-22T21:11:54Z
710,ZION,14457300971.65,2018-10-22T20:29:20Z
711,ZION,15024988401.58,2018-07-24T17:00:00Z
712,ZION,15736452458.49,2018-04-23T17:00:00Z
713,ZION,15529976134.08,2018-01-22T17:00:00Z
714,ZION,14570483829.84,2017-10-23T17:00:00Z
715,ZION,13707452519.09,2017-07-25T21:51:00Z
716,ZION,12165787966.0,2017-04-24T21:10:00Z
717,ZION,10102416666.88,2017-01-23T17:00:00Z
718,ZION,8129741233.44,2016-10-24T17:00:00Z
719,ZION,6107608613.58,2016-07-26T17:00:00Z
720,RF,22501525501.12,2021-04-23T10:00:00Z
721,RF,19149355232.76,2021-01-22T11:14:26Z
722,RF,15673710278.87,2020-10-20T10:05:19Z
723,RF,17142637274.32,2020-07-17T10:05:06Z
724,RF,21051816779.75,2020-04-17T10:00:00Z
725,RF,26194206801.56,2020-01-17T11:13:57Z
726,RF,29657758387.16,2019-10-22T10:10:09Z
727,RF,27884580274.92,2019-07-19T10:02:36Z
728,RF,28122954013.9,2019-04-18T10:04:56Z
729,RF,26659183811.2,2019-01-18T11:07:25Z
730,RF,33567327968.15,2018-10-23T10:05:29Z
731,RF,30235585984.04,2018-07-20T17:00:00Z
732,RF,27860263515.54,2018-04-20T17:00:00Z
733,RF,27484307399.04,2018-01-19T17:00:00Z
734,RF,23894071339.39,2017-10-23T17:00:00Z
735,RF,23910203447.28,2017-07-21T11:00:00Z
736,RF,22606408809.29,2017-04-18T11:00:00Z
737,RF,24406799248.08,2017-01-20T11:00:00Z
738,RF,17334805997.12,2016-10-18T17:00:00Z
739,RF,18702728642.69,2016-07-19T16:00:00Z
740,DISH,31395899971.0,2021-04-29T10:29:42Z
741,DISH,29329860114.06,2021-02-22T11:17:16Z
742,DISH,27171048404.43,2020-11-06T11:26:49Z
743,DISH,29123766498.34,2020-08-07T10:22:04Z
744,DISH,21796150205.14,2020-05-07T10:15:04Z
745,DISH,30378008066.55,2020-02-19T11:17:58Z
746,DISH,29860436046.06,2019-11-07T11:22:59Z
747,DISH,30955427415.51,2019-07-29T20:04:46Z
748,DISH,28056432324.88,2019-05-03T10:15:56Z
749,DISH,25220345958.39,2019-02-13T11:38:42Z
750,DISH,30448827923.76,2018-11-07T11:29:21Z
751,DISH,29721302505.4,2018-08-03T10:18:57Z
752,DISH,31965102688.5,2018-05-08T23:00:00Z
753,DISH,36874740184.25,2018-02-21T23:00:00Z
754,DISH,40155466777.38,2017-11-09T23:00:00Z
755,DISH,44452706543.2,2017-08-03T23:00:00Z
756,DISH,40311554015.1,2017-05-01T17:00:00Z
757,DISH,38380409605.1,2017-02-22T17:00:00Z
758,DISH,37291795585.12,2016-11-09T17:00:00Z
759,DISH,35404618509.6,2016-07-21T17:00:00Z
760,PEG,47048654888.69,2021-05-05T11:33:52Z
761,PEG,46190937933.6,2021-02-26T12:30:07Z
762,PEG,43990039117.44,2020-10-30T21:13:26Z
763,PEG,41263541124.48,2020-07-31T21:07:04Z
764,PEG,38653263495.11,2020-05-04T11:30:04Z
765,PEG,45939147758.25,2020-02-26T14:05:36Z
766,PEG,47119910319.36,2019-10-31T20:58:09Z
767,PEG,45369420421.86,2019-07-31T10:05:14Z
768,PEG,45204022433.76,2019-05-02T20:57:37Z
769,PEG,41609657405.5,2019-02-27T13:34:48Z
770,PEG,41366018379.54,2018-10-30T21:35:24Z
771,PEG,41587471930.9,2018-08-01T17:00:00Z
772,PEG,38907378879.68,2018-04-30T17:00:00Z
773,PEG,39357997736.5,2018-02-23T16:00:00Z
774,PEG,35845410326.25,2017-10-30T16:00:00Z
775,PEG,33848848263.25,2017-07-28T16:00:00Z
776,PEG,33970737255.0,2017-04-28T16:00:00Z
777,PEG,33559616897.6,2017-02-24T16:00:00Z
778,PEG,31684724692.4,2016-10-31T16:00:00Z
779,PEG,33869366024.69,2016-07-29T16:00:00Z
780,ALL,43939255010.5,2021-05-05T20:22:53Z
781,ALL,43094198098.18,2021-02-03T21:18:08Z
782,ALL,37636443114.12,2020-11-04T21:18:50Z
783,ALL,38523120054.05,2020-08-04T20:19:19Z
784,ALL,37288863122.42,2020-05-05T20:20:29Z
785,ALL,44969865244.2,2020-02-04T21:18:21Z
786,ALL,44871563954.56,2019-10-30T10:05:54Z
787,ALL,41832633237.63,2019-07-30T20:20:38Z
788,ALL,39191907313.06,2019-05-01T20:27:41Z
789,ALL,36343264770.1,2019-02-05T21:44:15Z
790,ALL,42466133438.5,2018-10-31T20:19:37Z
791,ALL,40342385057.75,2018-08-01T20:23:05Z
792,ALL,42177620997.6,2018-05-01T17:00:00Z
793,ALL,45051664282.11,2018-02-07T17:00:00Z
794,ALL,40617557711.06,2017-11-01T17:00:00Z
795,ALL,39849977845.48,2017-08-01T17:00:00Z
796,ALL,37410439897.18,2017-05-02T17:00:00Z
797,ALL,34951456151.4,2017-02-01T21:34:00Z
798,ALL,32164666376.42,2016-11-02T17:00:00Z
799,ALL,32595988018.3,2016-08-03T17:00:00Z
800,SLB,52122659668.97,2021-04-23T10:50:01Z
801,SLB,44692475706.8,2021-01-22T12:58:07Z
802,SLB,36013986940.04,2020-10-16T10:53:38Z
803,SLB,39720191053.77,2020-07-24T10:52:38Z
804,SLB,32441596115.43,2020-04-17T11:03:57Z
805,SLB,69200516869.0,2020-01-17T12:27:10Z
806,SLB,62099581253.39,2019-10-18T11:04:22Z
807,SLB,70193759089.28,2019-07-19T11:03:46Z
808,SLB,75200826835.55,2019-04-18T11:13:12Z
809,SLB,63595352809.92,2019-01-18T12:06:16Z
810,SLB,99255524058.12,2018-10-19T11:09:21Z
811,SLB,107810479401.45,2018-07-20T17:00:00Z
812,SLB,104131303399.64,2018-04-20T17:00:00Z
813,SLB,106881785289.1,2018-01-19T17:00:00Z
814,SLB,109229406099.2,2017-10-20T16:00:00Z
815,SLB,104195071352.8,2017-07-21T17:00:00Z
816,SLB,120600142297.4,2017-04-21T17:00:00Z
817,SLB,127610340096.05,2017-01-20T12:00:00Z
818,SLB,120273492497.36,2016-10-26T17:00:00Z
819,SLB,120776044352.4,2016-07-21T21:10:00Z
820,PGR,61714305292.02,2021-04-15T14:05:46Z
821,PGR,63717429053.44,2021-01-27T15:56:59Z
822,PGR,61237761523.96,2020-10-14T12:40:47Z
823,PGR,52676746139.66,2020-07-15T13:31:01Z
824,PGR,48962438729.44,2020-04-15T13:46:42Z
825,PGR,47221772142.71,2020-03-02T21:02:05Z
826,PGR,50241421847.0,2019-10-16T12:48:19Z
827,PGR,51706085313.72,2019-07-17T12:50:05Z
828,PGR,47062036610.36,2019-04-16T12:39:07Z
829,PGR,40224922948.49,2019-01-23T13:41:34Z
830,PGR,45830965409.28,2018-10-16T12:55:00Z
831,PGR,38864360747.6,2018-07-17T17:00:00Z
832,PGR,40161889839.41,2018-04-17T17:00:00Z
833,PGR,36302627386.88,2018-01-24T17:00:00Z
834,PGR,31719857959.7,2017-10-17T17:00:00Z
835,PGR,29342618885.65,2017-07-18T17:00:00Z
836,PGR,26151141221.96,2017-04-18T17:00:00Z
837,PGR,24038127097.5,2017-01-25T17:00:00Z
838,PGR,21777602917.5,2016-10-13T17:00:00Z
839,PGR,22490376318.5,2016-07-14T17:00:00Z
840,NOV,5926780371.12,2021-04-27T22:00:00Z
841,NOV,5805865433.96,2021-02-04T23:00:01Z
842,NOV,4200850276.7,2020-10-26T22:20:00Z
843,NOV,5687732044.0,2020-07-27T22:22:00Z
844,NOV,5040229897.91,2020-04-27T22:45:00Z
845,NOV,10823094580.95,2020-02-06T23:15:00Z
846,NOV,9708004210.0,2019-10-28T22:15:00Z
847,NOV,10306011069.98,2019-07-29T23:33:00Z
848,NOV,11851230291.52,2019-04-25T22:18:00Z
849,NOV,11202520283.6,2019-02-06T22:00:00Z
850,NOV,17970246250.64,2018-10-25T23:07:00Z
851,NOV,18220788044.4,2018-07-26T22:00:00Z
852,NOV,15596503141.06,2018-04-26T17:00:00Z
853,NOV,15019760240.22,2018-02-05T17:00:00Z
854,NOV,15130776248.14,2017-10-26T17:00:00Z
855,NOV,14259570073.42,2017-07-27T23:42:00Z
856,NOV,16958483045.32,2017-04-26T23:30:00Z
857,NOV,15977474807.68,2017-02-06T23:12:00Z
858,NOV,15627174660.06,2016-10-27T17:00:00Z
859,NOV,14363100832.9,2016-07-28T11:45:00Z
860,PTC,17261262037.7,2021-04-28T20:04:16Z
861,PTC,14543193680.48,2021-01-27T21:04:00Z
862,PTC,10307005643.84,2020-10-28T20:01:11Z
863,PTC,9459919903.43,2020-07-29T20:01:00Z
864,PTC,7585020969.75,2020-04-29T20:01:00Z
865,PTC,9610142923.34,2020-01-22T21:01:00Z
866,PTC,8224600810.04,2019-10-23T20:12:25Z
867,PTC,10724136558.4,2019-07-24T20:03:47Z
868,PTC,11354076229.6,2019-04-24T20:34:09Z
869,PTC,10247615261.6,2019-01-23T21:06:37Z
870,PTC,12869823223.47,2018-10-24T20:01:00Z
871,PTC,11228515603.86,2018-07-18T20:01:00Z
872,PTC,9391612384.3,2018-04-18T17:00:00Z
873,PTC,7487730083.29,2018-01-17T17:00:00Z
874,PTC,6920387126.08,2017-10-25T17:00:00Z
875,PTC,6799772292.88,2017-07-19T21:01:00Z
876,PTC,6526269194.4,2017-04-19T21:01:00Z
877,PTC,5884659215.97,2017-01-18T21:05:00Z
878,PTC,5548674771.87,2016-10-26T21:01:00Z
879,PTC,4816312735.4,2016-07-20T17:00:00Z
880,SWKS,29567434680.7,2021-04-29T20:01:00Z
881,SWKS,24371973353.6,2021-01-28T21:02:00Z
882,SWKS,23551108654.21,2020-11-02T21:07:44Z
883,SWKS,19857998392.55,2020-07-23T20:04:19Z
884,SWKS,13693326080.89,2020-05-04T20:04:53Z
885,SWKS,19644798371.96,2020-01-23T21:01:00Z
886,SWKS,12247241790.98,2019-11-12T21:21:54Z
887,SWKS,12409033081.14,2019-08-07T21:17:02Z
888,SWKS,13311772545.36,2019-05-02T20:22:31Z
889,SWKS,10834600703.9,2019-02-05T21:22:10Z
890,SWKS,15208015946.95,2018-11-08T21:22:51Z
891,SWKS,16055015599.05,2018-07-19T20:21:27Z
892,SWKS,16382600898.54,2018-05-03T17:00:00Z
893,SWKS,15712351570.5,2018-02-05T16:00:00Z
894,SWKS,17106319858.4,2017-11-06T17:00:00Z
895,SWKS,16261130476.55,2017-07-20T17:00:00Z
896,SWKS,16669586184.16,2017-04-27T21:15:00Z
897,SWKS,12522367715.16,2017-01-19T16:00:00Z
898,SWKS,13192150008.4,2016-11-03T21:15:00Z
899,SWKS,10935207313.6,2016-08-03T21:15:00Z
900,EL,105097599411.6,2021-05-03T10:46:48Z
901,EL,96128806376.36,2021-02-05T11:47:49Z
902,EL,79981370350.25,2020-11-02T11:45:00Z
903,EL,69065540753.68,2020-08-20T10:51:13Z
904,EL,58643142797.64,2020-05-01T10:48:40Z
905,EL,75930891236.62,2020-02-06T11:47:14Z
906,EL,72956472450.35,2019-10-31T16:48:33Z
907,EL,66712485926.48,2019-08-19T10:47:41Z
908,EL,60316453696.05,2019-05-01T16:33:40Z
909,EL,48224115714.2,2019-02-05T17:22:27Z
910,EL,54825920566.2,2018-10-31T10:45:00Z
911,EL,53223782353.28,2018-08-20T12:39:39Z
912,EL,56224599988.48,2018-05-02T17:00:00Z
913,EL,48166491403.28,2018-02-02T17:00:00Z
914,EL,41874793371.2,2017-11-01T17:00:00Z
915,EL,37153547417.32,2017-08-18T15:05:04Z
916,EL,33139549138.64,2017-05-02T11:45:00Z
917,EL,30402025048.65,2017-02-02T17:00:00Z
918,EL,33766570912.56,2016-11-02T11:45:00Z
919,EL,34481525375.18,2016-08-19T18:00:00Z
920,NOC,61382756891.08,2021-04-29T10:47:18Z
921,NOC,60898058784.88,2021-01-28T11:39:34Z
922,NOC,63668076249.9,2020-10-22T10:33:54Z
923,NOC,63136771160.08,2020-07-30T10:31:29Z
924,NOC,63366892307.35,2020-04-29T10:33:55Z
925,NOC,69368822403.28,2020-01-30T11:42:05Z
926,NOC,76556782883.88,2019-10-24T10:40:36Z
927,NOC,68457974281.69,2019-07-24T10:39:01Z
928,NOC,60451954488.0,2019-04-24T10:31:58Z
929,NOC,55340466979.0,2019-01-31T11:34:16Z
930,NOC,68439549488.03,2018-10-24T10:32:59Z
931,NOC,67250007878.2,2018-07-25T10:35:52Z
932,NOC,65771875048.96,2018-04-25T22:00:00Z
933,NOC,57467439187.02,2018-01-25T17:00:00Z
934,NOC,55302412283.72,2017-10-25T23:00:00Z
935,NOC,50512576813.54,2017-07-25T23:17:00Z
936,NOC,47234233993.04,2017-04-26T16:00:00Z
937,NOC,45512003633.26,2017-01-26T12:05:00Z
938,NOC,43490050860.45,2016-10-26T17:00:00Z
939,NOC,45026556180.72,2016-07-27T16:00:00Z
940,PKG,14184792553.84,2021-04-26T21:33:35Z
941,PKG,14493316593.37,2021-01-27T22:23:39Z
942,PKG,11786559149.1,2020-10-26T22:10:00Z
943,PKG,11019909244.4,2020-07-28T21:21:00Z
944,PKG,9874121332.16,2020-04-27T21:00:00Z
945,PKG,12327640348.81,2020-01-29T22:18:00Z
946,PKG,11809625308.1,2019-10-23T22:38:00Z
947,PKG,10941467222.12,2019-07-24T21:40:00Z
948,PKG,11451905523.4,2019-04-24T21:29:00Z
949,PKG,10027944491.08,2019-01-29T22:46:00Z
950,PKG,12573872895.96,2018-10-24T21:46:00Z
951,PKG,12849215580.78,2018-07-25T21:48:00Z
952,PKG,13032024939.4,2018-04-24T17:00:00Z
953,PKG,13807869467.4,2018-01-30T17:00:00Z
954,PKG,13083126350.24,2017-10-25T17:00:00Z
955,PKG,12807324468.35,2017-07-26T23:35:00Z
956,PKG,11013379740.08,2017-04-26T22:13:00Z
957,PKG,10420376971.32,2017-01-30T22:09:00Z
958,PKG,10051282944.04,2016-10-19T17:00:00Z
959,PKG,8402054651.33,2016-07-21T17:00:00Z
960,CSX,86427528826.72,2021-04-20T20:02:35Z
961,CSX,82986327438.5,2021-01-21T21:02:51Z
962,CSX,73007070987.86,2020-10-21T20:06:49Z
963,CSX,67279764767.26,2020-07-22T20:02:38Z
964,CSX,58128195726.2,2020-04-22T00:00:00Z
965,CSX,70908872468.56,2020-01-16T21:02:50Z
966,CSX,68386452541.42,2019-10-16T20:02:48Z
967,CSX,76654992838.42,2019-07-17T10:02:27Z
968,CSX,74578221662.34,2019-04-16T20:03:17Z
969,CSX,66126837028.93,2019-01-16T21:03:41Z
970,CSX,76104921745.85,2018-10-16T20:04:35Z
971,CSX,68229049163.88,2018-07-17T20:04:36Z
972,CSX,60752453600.54,2018-04-17T17:00:00Z
973,CSX,60569706795.83,2018-01-16T17:00:00Z
974,CSX,60674363922.6,2017-10-17T17:00:00Z
975,CSX,60572357825.6,2017-07-18T17:00:00Z
976,CSX,53041086553.2,2017-04-19T17:00:00Z
977,CSX,43942233754.16,2017-01-17T21:03:00Z
978,CSX,37540635359.68,2016-10-12T20:06:48Z
979,CSX,34033967286.5,2016-07-13T17:00:00Z
980,MSCI,36814779568.08,2021-04-27T10:45:00Z
981,MSCI,39081378211.2,2021-01-28T11:56:11Z
982,MSCI,31902998080.4,2020-10-27T10:48:16Z
983,MSCI,29885728240.18,2020-07-28T10:45:00Z
984,MSCI,26669067160.0,2020-04-28T11:00:00Z
985,MSCI,23435081968.6,2020-01-30T12:03:57Z
986,MSCI,20140135682.5,2019-10-31T11:00:01Z
987,MSCI,22026573460.19,2019-08-01T11:04:42Z
988,MSCI,18768484481.48,2019-05-02T11:03:00Z
989,MSCI,14650009370.36,2019-01-31T12:04:00Z
990,MSCI,16936062611.59,2018-11-01T11:04:55Z
991,MSCI,15933421963.84,2018-08-02T11:03:00Z
992,MSCI,14662890933.46,2018-05-03T17:00:00Z
993,MSCI,12585902393.22,2018-02-01T17:00:00Z
994,MSCI,11806266712.5,2017-11-02T17:00:00Z
995,MSCI,10648087411.5,2017-08-02T12:11:37Z
996,MSCI,10169847369.04,2017-05-03T23:41:00Z
997,MSCI,8698447211.76,2017-02-02T17:00:00Z
998,MSCI,9043534724.26,2016-10-27T17:00:00Z
999,MSCI,8618110947.2,2016-07-28T17:00:00Z
1000,CERN,22087393360.0,2021-05-05T20:04:04Z
1001,CERN,24339156195.04,2021-02-19T21:10:04Z
1002,CERN,22519573321.79,2020-10-28T19:41:54Z
1003,CERN,21760545530.0,2020-07-29T20:12:30Z
1004,CERN,20104078139.08,2020-04-28T20:21:12Z
1005,CERN,23513666204.8,2020-02-04T21:03:26Z
1006,CERN,22174465293.13,2019-10-24T20:04:51Z
1007,CERN,23938340613.5,2019-07-24T20:07:54Z
1008,CERN,18091840546.68,2019-04-25T20:09:56Z
1009,CERN,16804990650.84,2019-02-05T21:03:28Z
1010,CERN,20818724536.11,2018-10-25T20:10:37Z
1011,CERN,19394523094.22,2018-08-02T20:09:37Z
1012,CERN,18764890560.0,2018-05-02T17:00:00Z
1013,CERN,22122387841.44,2018-02-06T17:00:00Z
1014,CERN,23331426101.8,2017-10-26T17:00:00Z
1015,CERN,21870055842.78,2017-07-27T21:06:00Z
1016,CERN,19458342996.1,2017-04-27T06:32:00Z
1017,CERN,16289241009.99,2017-02-09T21:01:00Z
1018,CERN,20733404299.0,2016-11-01T21:01:00Z
1019,CERN,19871091251.84,2016-08-02T21:01:00Z
1020,MGM,31068937154.79,2021-04-28T20:15:08Z
1021,MGM,27795272009.49,2021-02-10T21:15:05Z
1022,MGM,22680366834.25,2020-10-29T20:27:42Z
1023,MGM,20062191622.4,2020-07-30T20:15:16Z
