,Instrument,Income Available to Common Shares,Original Announcement Date Time
4658,HLT,-79000000.0,2020-11-04T11:00:00Z
4659,HLT,-430000000.0,2020-08-06T10:00:00Z
4660,HLT,18000000.0,2020-05-07T10:00:00Z
4661,HLT,175000000.0,2020-02-11T11:00:00Z
4662,HLT,288000000.0,2019-10-23T10:00:00Z
4663,HLT,260000000.0,2019-07-24T10:00:00Z
4664,HLT,158000000.0,2019-05-01T10:00:00Z
4665,HLT,224000000.0,2019-02-13T11:00:00Z
4666,HLT,162000000.0,2018-10-24T10:00:00Z
4667,HLT,217000000.0,2018-07-25T10:00:00Z
4668,HLT,161000000.0,2018-04-26T23:00:00Z
4669,HLT,729000000.0,2018-02-14T17:00:00Z
4670,HLT,158000000.0,2017-10-26T23:00:00Z
4671,HLT,150000000.0,2017-07-26T17:00:00Z
4672,HLT,47000000.0,2017-05-02T11:00:00Z
4673,HLT,-397000000.0,2017-02-15T11:04:33Z
4674,HLT,187000000.0,2016-10-26T17:00:00Z
4675,HLT,239000000.0,2016-07-27T17:00:00Z
4676,MCHP,116000000.0,2021-05-06T20:32:47Z
4677,MCHP,36200000.0,2021-02-04T21:12:52Z
4678,MCHP,73600000.0,2020-11-05T21:32:31Z
4679,MCHP,123600000.0,2020-08-04T20:26:26Z
4680,MCHP,99900000.0,2020-05-07T20:14:59Z
4681,MCHP,311100000.0,2020-02-04T21:15:13Z
4682,MCHP,108900000.0,2019-11-05T21:15:20Z
4683,MCHP,50700000.0,2019-08-06T20:16:00Z
4684,MCHP,174700000.0,2019-05-08T00:48:39Z
4685,MCHP,49200000.0,2019-02-05T21:15:43Z
4686,MCHP,96300000.0,2018-11-07T21:20:55Z
4687,MCHP,35700000.0,2018-08-09T20:27:45Z
4688,MCHP,146743000.0,2018-05-08T17:00:00Z
4689,MCHP,-251086000.0,2018-02-06T17:00:00Z
4690,MCHP,189156000.0,2017-11-06T16:00:00Z
4691,MCHP,170587000.0,2017-08-03T21:23:08Z
4692,MCHP,136908000.0,2017-05-09T17:00:00Z
4693,MCHP,107175000.0,2017-02-07T21:15:00Z
4694,MCHP,33919000.0,2016-11-07T23:15:00Z
4695,MCHP,-113363000.0,2016-08-08T17:00:00Z
4696,AZO,596164000.0,2021-05-25T10:55:00Z
4697,AZO,345946000.0,2021-03-02T11:56:43Z
4698,AZO,442433000.0,2020-12-08T11:56:54Z
4699,AZO,740457000.0,2020-09-22T10:57:22Z
4700,AZO,342896000.0,2020-05-26T10:56:43Z
4701,AZO,299282000.0,2020-03-03T11:55:10Z
4702,AZO,350338000.0,2019-12-10T11:55:10Z
4703,AZO,565229000.0,2019-09-24T10:57:39Z
4704,AZO,405949000.0,2019-05-21T11:00:28Z
4705,AZO,294638000.0,2019-02-26T11:59:06Z
4706,AZO,351406000.0,2018-12-04T12:03:51Z
4707,AZO,400282000.0,2018-09-18T11:16:51Z
4708,AZO,366721000.0,2018-05-22T17:00:00Z
4709,AZO,289530000.0,2018-02-27T17:00:00Z
4710,AZO,281003000.0,2017-12-05T17:00:00Z
4711,AZO,433900000.0,2017-09-19T17:00:00Z
4712,AZO,331700000.0,2017-05-23T17:00:00Z
4713,AZO,237145000.0,2017-02-28T17:00:00Z
4714,AZO,278125000.0,2016-12-06T11:59:00Z
4715,AZO,426768000.0,2016-09-22T11:59:00Z
4716,WAT,148127000.0,2021-05-05T10:50:00Z
4717,WAT,218311000.0,2021-02-02T11:52:25Z
4718,WAT,126769000.0,2020-10-27T10:52:03Z
4719,WAT,122929000.0,2020-07-28T10:51:40Z
4720,WAT,53562000.0,2020-04-28T10:50:00Z
4721,WAT,200669000.0,2020-02-04T12:01:53Z
4722,WAT,138133000.0,2019-10-29T11:02:05Z
4723,WAT,144410000.0,2019-07-30T11:01:37Z
4724,WAT,108986000.0,2019-04-23T10:50:00Z
4725,WAT,185152000.0,2019-01-23T12:02:23Z
4726,WAT,141014000.0,2018-10-23T11:02:21Z
4727,WAT,155677000.0,2018-07-24T17:00:00Z
4728,WAT,111951000.0,2018-04-24T17:00:00Z
4729,WAT,-353172000.0,2018-01-23T17:00:00Z
4730,WAT,136104000.0,2017-10-24T17:00:00Z
4731,WAT,131822000.0,2017-07-25T17:00:00Z
4732,WAT,105557000.0,2017-04-25T11:50:00Z
4733,WAT,174378000.0,2017-01-24T17:00:00Z
4734,WAT,124856000.0,2016-10-25T11:50:00Z
4735,WAT,128217000.0,2016-07-26T12:50:32Z
4736,WRK,112500000.0,2021-05-05T10:33:47Z
4737,WRK,152000000.0,2021-01-28T11:32:35Z
4738,WRK,-1156000000.0,2020-11-05T12:14:35Z
4739,WRK,178500000.0,2020-08-04T10:32:41Z
4740,WRK,148000000.0,2020-05-05T10:48:04Z
4741,WRK,138500000.0,2020-01-30T11:33:42Z
4742,WRK,310700000.0,2019-11-07T11:33:17Z
4743,WRK,252600000.0,2019-08-01T10:32:30Z
4744,WRK,160400000.0,2019-05-03T10:08:43Z
4745,WRK,139100000.0,2019-01-31T11:33:18Z
4746,WRK,279600000.0,2018-11-05T11:32:44Z
4747,WRK,268200000.0,2018-08-02T16:00:00Z
4748,WRK,223200000.0,2018-04-27T17:00:00Z
4749,WRK,1134900000.0,2018-01-29T17:00:00Z
4750,WRK,196100000.0,2017-11-02T17:00:00Z
4751,WRK,328000000.0,2017-08-03T16:00:00Z
4752,WRK,103100000.0,2017-04-26T21:02:27Z
4753,WRK,80900000.0,2017-01-24T17:00:00Z
4754,WRK,-92000000.0,2016-11-07T11:30:00Z
4755,WRK,92300000.0,2016-08-04T16:00:00Z
4756,CINF,620000000.0,2021-04-28T20:05:06Z
4757,CINF,1049000000.0,2021-02-10T21:05:07Z
4758,CINF,484000000.0,2020-10-26T20:05:08Z
4759,CINF,909000000.0,2020-07-27T20:05:05Z
4760,CINF,-1226000000.0,2020-04-27T20:05:05Z
4761,CINF,626000000.0,2020-02-05T21:05:06Z
4762,CINF,248000000.0,2019-10-24T20:05:07Z
4763,CINF,428000000.0,2019-07-30T20:05:07Z
4764,CINF,695000000.0,2019-04-24T20:05:04Z
4765,CINF,-452000000.0,2019-02-06T21:05:06Z
4766,CINF,553000000.0,2018-10-25T20:05:08Z
4767,CINF,217000000.0,2018-07-26T17:00:00Z
4768,CINF,-31000000.0,2018-04-25T17:00:00Z
4769,CINF,642000000.0,2018-02-07T17:00:00Z
4770,CINF,102000000.0,2017-10-26T17:00:00Z
4771,CINF,100000000.0,2017-08-02T17:00:00Z
4772,CINF,201000000.0,2017-04-26T17:00:00Z
4773,CINF,100000000.0,2017-02-08T21:05:00Z
4774,CINF,180000000.0,2016-10-25T17:00:00Z
4775,CINF,123000000.0,2016-07-26T17:00:00Z
4776,FTV,92900000.0,2021-04-29T20:26:33Z
4777,FTV,1198400000.0,2021-02-04T21:15:01Z
4778,FTV,208500000.0,2020-10-27T20:15:00Z
4779,FTV,112800000.0,2020-07-28T20:15:00Z
4780,FTV,24600000.0,2020-04-30T20:15:00Z
4781,FTV,175600000.0,2020-02-06T21:17:00Z
4782,FTV,189800000.0,2019-10-25T10:06:04Z
4783,FTV,157400000.0,2019-07-25T20:19:26Z
4784,FTV,147100000.0,2019-04-25T20:17:11Z
4785,FTV,2095000000.0,2019-02-07T21:17:00Z
4786,FTV,227900000.0,2018-10-25T20:20:38Z
4787,FTV,294800000.0,2018-07-26T20:26:42Z
4788,FTV,261200000.0,2018-04-26T17:00:00Z
4789,FTV,336900000.0,2018-02-08T17:00:00Z
4790,FTV,267800000.0,2017-10-26T17:00:00Z
4791,FTV,240100000.0,2017-07-27T17:00:00Z
4792,FTV,199700000.0,2017-04-27T17:00:00Z
4793,FTV,224500000.0,2017-02-07T17:00:00Z
4794,FTV,226900000.0,2016-10-27T17:00:00Z
4795,FTV,238900000.0,2016-08-02T17:00:00Z
4796,TJX,533930000.0,2021-05-19T12:05:38Z
4797,TJX,325523000.0,2021-02-24T12:56:51Z
4798,TJX,866656000.0,2020-11-18T12:32:47Z
4799,TJX,-214220000.0,2020-08-19T12:22:09Z
4800,TJX,-887489000.0,2020-05-21T12:00:00Z
4801,TJX,984790000.0,2020-02-26T13:00:02Z
4802,TJX,828263000.0,2019-11-19T13:32:48Z
4803,TJX,758962000.0,2019-08-20T12:33:47Z
4804,TJX,700178000.0,2019-05-21T12:41:23Z
4805,TJX,841538000.0,2019-02-27T13:27:40Z
4806,TJX,762253000.0,2018-11-20T13:15:00Z
4807,TJX,739626000.0,2018-08-21T13:02:43Z
4808,TJX,716381000.0,2018-05-22T17:00:00Z
4809,TJX,877276000.0,2018-02-28T17:00:00Z
4810,TJX,641436000.0,2017-11-14T17:00:00Z
4811,TJX,552957000.0,2017-08-15T13:35:00Z
4812,TJX,536279000.0,2017-05-16T13:35:00Z
4813,TJX,677928000.0,2017-02-22T13:55:52Z
4814,TJX,549786000.0,2016-11-15T13:50:00Z
4815,TJX,562174000.0,2016-08-16T16:21:00Z
4816,NSC,672000000.0,2021-04-28T16:20:46Z
4817,NSC,671000000.0,2021-01-27T13:07:13Z
4818,NSC,567000000.0,2020-10-28T12:04:32Z
4819,NSC,392000000.0,2020-07-29T12:00:06Z
4820,NSC,380000000.0,2020-04-29T12:02:33Z
4821,NSC,665000000.0,2020-01-29T13:00:10Z
4822,NSC,656000000.0,2019-10-23T16:53:48Z
4823,NSC,720000000.0,2019-07-24T16:32:13Z
4824,NSC,676000000.0,2019-04-24T18:41:43Z
4825,NSC,700000000.0,2019-01-24T21:09:59Z
4826,NSC,700000000.0,2018-10-24T15:17:40Z
4827,NSC,709000000.0,2018-07-25T15:43:46Z
4828,NSC,551000000.0,2018-04-25T17:00:00Z
4829,NSC,3967000000.0,2018-01-24T17:00:00Z
4830,NSC,505000000.0,2017-10-25T23:00:00Z
4831,NSC,496000000.0,2017-07-26T16:00:00Z
4832,NSC,432000000.0,2017-04-26T13:00:00Z
4833,NSC,416000000.0,2017-01-25T13:00:00Z
4834,NSC,457000000.0,2016-10-26T17:00:00Z
4835,NSC,404000000.0,2016-07-27T16:00:00Z
4836,LRCX,1071121000.0,2021-04-21T20:05:01Z
4837,LRCX,869229000.0,2021-01-27T21:05:00Z
4838,LRCX,823451000.0,2020-10-21T20:05:10Z
4839,LRCX,696673000.0,2020-07-29T20:05:11Z
4840,LRCX,574781000.0,2020-04-22T20:12:13Z
4841,LRCX,514510000.0,2020-01-29T21:05:10Z
4842,LRCX,465789000.0,2019-10-23T20:05:21Z
4843,LRCX,541825000.0,2019-07-31T20:05:15Z
4844,LRCX,547390000.0,2019-04-24T20:05:38Z
4845,LRCX,568855000.0,2019-01-23T21:05:08Z
4846,LRCX,533360000.0,2018-10-16T20:09:15Z
4847,LRCX,1021146000.0,2018-07-26T20:18:30Z
4848,LRCX,778800000.0,2018-04-17T17:00:00Z
4849,LRCX,-9955000.0,2018-01-24T17:00:00Z
4850,LRCX,590690000.0,2017-10-17T17:00:00Z
4851,LRCX,526424000.0,2017-07-26T21:05:00Z
4852,LRCX,574713000.0,2017-04-18T21:05:00Z
4853,LRCX,332791000.0,2017-01-25T21:05:00Z
4854,LRCX,263835000.0,2016-10-19T21:05:00Z
4855,LRCX,258939000.0,2016-07-27T21:05:00Z
4856,KMX,436756000.0,2021-06-25T10:52:37Z
4857,KMX,209945000.0,2021-04-01T10:50:00Z
4858,KMX,235300000.0,2020-12-22T11:50:04Z
4859,KMX,296696000.0,2020-09-24T10:53:38Z
4860,KMX,4978000.0,2020-06-19T10:50:00Z
4861,KMX,214934000.0,2020-04-02T10:50:00Z
4862,KMX,173156000.0,2019-12-20T11:50:00Z
4863,KMX,233599000.0,2019-09-24T10:50:00Z
4864,KMX,266744000.0,2019-06-21T11:35:01Z
4865,KMX,192556000.0,2019-03-29T11:35:00Z
4866,KMX,190311000.0,2018-12-21T12:35:00Z
4867,KMX,220890000.0,2018-09-26T11:37:44Z
4868,KMX,238656000.0,2018-06-22T17:00:00Z
4869,KMX,122146000.0,2018-04-04T16:00:00Z
4870,KMX,148840000.0,2017-12-21T17:00:00Z
4871,KMX,181424000.0,2017-09-22T12:35:00Z
4872,KMX,211702000.0,2017-06-21T17:00:00Z
4873,KMX,152603000.0,2017-04-06T11:35:00Z
4874,KMX,136645000.0,2016-12-20T12:35:00Z
4875,KMX,162362000.0,2016-09-21T12:35:00Z
4876,MHK,236807000.0,2021-04-29T20:10:01Z
4877,MHK,248221000.0,2021-02-11T21:06:01Z
4878,MHK,205117000.0,2020-10-29T20:10:11Z
4879,MHK,-48257000.0,2020-08-06T20:14:47Z
4880,MHK,110514000.0,2020-05-04T20:15:11Z
4881,MHK,264667000.0,2020-02-13T21:10:11Z
4882,MHK,155518000.0,2019-10-24T20:07:34Z
4883,MHK,202441000.0,2019-07-25T20:15:09Z
4884,MHK,121585000.0,2019-04-25T20:15:02Z
4885,MHK,226422000.0,2019-02-07T21:15:05Z
4886,MHK,226343000.0,2018-10-25T20:09:21Z
4887,MHK,196586000.0,2018-07-25T20:05:13Z
4888,MHK,208461000.0,2018-04-26T17:00:00Z
4889,MHK,240378000.0,2018-02-08T17:00:00Z
4890,MHK,269979000.0,2017-10-26T17:00:00Z
4891,MHK,260681000.0,2017-07-27T20:19:50Z
4892,MHK,200554000.0,2017-04-27T21:21:29Z
4893,MHK,233678000.0,2017-02-09T23:14:00Z
4894,MHK,269825000.0,2016-11-03T21:15:00Z
4895,MHK,255188000.0,2016-08-04T16:00:00Z
4896,KEY,595000000.0,2021-04-20T10:30:09Z
4897,KEY,556000000.0,2021-01-21T11:30:09Z
4898,KEY,401000000.0,2020-10-21T10:30:10Z
4899,KEY,161000000.0,2020-07-22T10:30:10Z
4900,KEY,119000000.0,2020-04-16T10:30:09Z
4901,KEY,442000000.0,2020-01-23T11:30:11Z
4902,KEY,386000000.0,2019-10-17T10:30:11Z
4903,KEY,405000000.0,2019-07-23T10:30:10Z
4904,KEY,387000000.0,2019-04-18T10:30:09Z
4905,KEY,461000000.0,2019-01-17T11:30:11Z
4906,KEY,468000000.0,2018-10-18T10:30:10Z
4907,KEY,467000000.0,2018-07-19T10:30:09Z
4908,KEY,404000000.0,2018-04-19T17:00:00Z
4909,KEY,182000000.0,2018-01-18T16:00:00Z
4910,KEY,350000000.0,2017-10-19T16:00:00Z
4911,KEY,398000000.0,2017-07-20T11:30:00Z
4912,KEY,296000000.0,2017-04-20T17:00:00Z
4913,KEY,209000000.0,2017-01-19T11:30:00Z
4914,KEY,166000000.0,2016-10-25T10:30:00Z
4915,KEY,196000000.0,2016-07-26T17:00:00Z
4916,BA,-537000000.0,2021-04-28T11:31:16Z
4917,BA,-8420000000.0,2021-01-27T12:30:11Z
4918,BA,-449000000.0,2020-10-28T17:05:51Z
4919,BA,-2376000000.0,2020-07-29T11:30:06Z
4920,BA,-628000000.0,2020-04-29T11:30:04Z
4921,BA,-1010000000.0,2020-01-29T12:30:34Z
4922,BA,1166000000.0,2019-10-23T11:30:06Z
4923,BA,-2942000000.0,2019-07-24T11:30:09Z
4924,BA,2147000000.0,2019-04-24T11:31:10Z
4925,BA,3422000000.0,2019-01-30T12:30:09Z
4926,BA,2361000000.0,2018-10-24T11:46:02Z
4927,BA,2196000000.0,2018-07-25T17:00:00Z
4928,BA,2474000000.0,2018-04-25T17:00:00Z
4929,BA,3318000000.0,2018-01-31T17:00:00Z
4930,BA,1808000000.0,2017-10-25T17:00:00Z
4931,BA,1749000000.0,2017-07-26T17:00:00Z
4932,BA,1577000000.0,2017-04-25T12:30:00Z
4933,BA,1770000000.0,2017-01-25T17:00:00Z
4934,BA,2276000000.0,2016-10-26T12:30:00Z
4935,BA,-234000000.0,2016-07-27T17:00:00Z
4936,FOXA,567000000.0,2021-05-05T00:00:00Z
4937,FOXA,224000000.0,2021-02-09T13:00:24Z
4938,FOXA,1106000000.0,2020-11-03T13:00:05Z
4939,FOXA,122000000.0,2020-08-04T20:14:22Z
4940,FOXA,78000000.0,2020-05-06T20:05:37Z
4941,FOXA,300000000.0,2020-02-05T21:05:11Z
4942,FOXA,499000000.0,2019-11-06T21:13:57Z
4943,FOXA,454000000.0,2019-08-07T20:05:12Z
4944,FOXA,529000000.0,2019-05-08T20:10:04Z
4945,FOXA,8000000.0,2019-03-18T20:45:32Z
4946,FOXA,604000000.0,2019-01-25T22:07:13Z
4947,FOXA,471000000.0,2018-10-09T22:36:30Z
4948,FOXA,457000000.0,2019-05-08T20:10:04Z
4949,FOXA,869000000.0,2019-03-18T20:45:32Z
4950,FOXA,390000000.0,2019-01-25T22:07:13Z
4951,FOXA,,
4952,J,11045000.0,2021-05-10T10:40:04Z
4953,J,257048000.0,2021-02-09T11:40:04Z
4954,J,82001000.0,2020-11-24T11:46:02Z
4955,J,244903000.0,2020-08-03T10:57:14Z
4956,J,-92087000.0,2020-05-06T20:05:37Z
4957,J,256878000.0,2020-02-04T11:40:03Z
4958,J,142279000.0,2019-11-25T11:23:35Z
4959,J,523824000.0,2019-08-05T10:15:06Z
4960,J,56822000.0,2019-05-07T10:15:05Z
4961,J,124037000.0,2019-02-06T11:40:03Z
4962,J,-37451000.0,2018-11-20T11:42:24Z
4963,J,149592000.0,2018-08-06T10:40:03Z
4964,J,48333000.0,2018-05-08T17:00:00Z
4965,J,2148000.0,2018-02-07T17:00:00Z
4966,J,94141000.0,2017-11-21T17:00:00Z
4967,J,89032000.0,2017-08-08T11:46:00Z
4968,J,50018000.0,2017-05-09T11:40:00Z
4969,J,60536000.0,2017-02-08T11:47:00Z
4970,J,29644000.0,2016-11-22T11:45:00Z
4971,J,69055000.0,2016-08-09T11:45:00Z
4972,AVY,209500000.0,2021-04-28T10:51:08Z
4973,AVY,191500000.0,2021-02-03T11:45:00Z
4974,AVY,150500000.0,2020-10-21T10:45:01Z
4975,AVY,79700000.0,2020-07-27T10:46:56Z
4976,AVY,134200000.0,2020-04-29T10:45:00Z
4977,AVY,162500000.0,2020-01-29T11:47:21Z
4978,AVY,144600000.0,2019-10-23T10:47:21Z
4979,AVY,143400000.0,2019-07-23T10:46:58Z
4980,AVY,-146900000.0,2019-04-24T10:47:53Z
4981,AVY,97100000.0,2019-01-30T11:48:13Z
4982,AVY,149500000.0,2018-10-23T10:48:04Z
4983,AVY,95600000.0,2018-07-24T10:47:21Z
4984,AVY,125200000.0,2018-04-25T17:00:00Z
4985,AVY,-59600000.0,2018-01-31T17:00:00Z
4986,AVY,108300000.0,2017-10-25T17:00:00Z
4987,AVY,120900000.0,2017-07-25T16:00:00Z
4988,AVY,112200000.0,2017-04-26T11:45:00Z
4989,AVY,62000000.0,2017-02-01T11:45:00Z
4990,AVY,89100000.0,2016-10-26T11:45:00Z
4991,AVY,80000000.0,2016-07-26T16:00:00Z
4992,LLY,1355300000.0,2021-04-27T10:25:03Z
4993,LLY,2116800000.0,2021-01-29T11:22:43Z
4994,LLY,1208400000.0,2020-10-27T10:30:17Z
4995,LLY,1412000000.0,2020-07-30T10:25:05Z
4996,LLY,1456500000.0,2020-04-23T10:25:03Z
4997,LLY,1495700000.0,2020-01-30T11:25:05Z
4998,LLY,1253900000.0,2019-10-23T10:25:05Z
4999,LLY,1327200000.0,2019-07-30T10:28:36Z
5000,LLY,4241600000.0,2019-04-30T17:32:14Z
5001,LLY,1125000000.0,2019-02-06T11:25:04Z
5002,LLY,1149500000.0,2018-11-06T11:25:04Z
5003,LLY,-259900000.0,2018-07-24T10:25:04Z
5004,LLY,1217400000.0,2018-04-24T17:00:00Z
5005,LLY,-1656900000.0,2018-01-31T17:00:00Z
5006,LLY,555600000.0,2017-10-24T11:30:00Z
5007,LLY,1008000000.0,2017-07-25T11:25:00Z
5008,LLY,-110800000.0,2017-04-25T11:28:00Z
5009,LLY,771800000.0,2017-01-31T17:00:00Z
5010,LLY,778000000.0,2016-10-25T11:30:55Z
5011,LLY,747700000.0,2016-07-26T11:25:00Z
5012,SIVB,532220000.0,2021-04-22T20:12:13Z
5013,SIVB,388316000.0,2021-01-21T21:09:30Z
5014,SIVB,441713000.0,2020-10-22T20:17:13Z
5015,SIVB,228935000.0,2020-07-23T20:07:33Z
5016,SIVB,132253000.0,2020-04-23T20:10:08Z
5017,SIVB,262856000.0,2020-01-23T21:18:02Z
5018,SIVB,267281000.0,2019-10-24T23:49:49Z
5019,SIVB,317987000.0,2019-07-25T20:08:46Z
5020,SIVB,288732000.0,2019-04-25T20:07:01Z
5021,SIVB,266264000.0,2019-01-24T21:09:46Z
5022,SIVB,274817000.0,2018-10-25T20:07:52Z
5023,SIVB,237798000.0,2018-07-26T20:17:17Z
5024,SIVB,194961000.0,2018-04-26T17:00:00Z
5025,SIVB,117210000.0,2018-01-25T17:00:00Z
5026,SIVB,148620000.0,2017-10-26T17:00:00Z
5027,SIVB,123193000.0,2017-07-27T17:00:00Z
5028,SIVB,101483000.0,2017-04-27T21:24:00Z
5029,SIVB,99466000.0,2017-01-26T21:24:00Z
5030,SIVB,111081000.0,2016-10-20T21:21:00Z
5031,SIVB,92964000.0,2016-07-21T17:00:00Z
5032,CTVA,600000000.0,2021-05-04T21:09:48Z
5033,CTVA,41000000.0,2021-02-03T22:10:02Z
5034,CTVA,-392000000.0,2020-11-04T22:12:31Z
5035,CTVA,760000000.0,2020-08-05T21:13:37Z
5036,CTVA,272000000.0,2020-05-06T21:14:28Z
5037,CTVA,-21000000.0,2020-01-30T11:00:20Z
5038,CTVA,-494000000.0,2019-10-31T10:00:24Z
5039,CTVA,-608000000.0,2019-08-01T10:15:08Z
5040,CTVA,164000000.0,2019-05-31T15:02:24Z
5041,CTVA,-531000000.0,2020-02-14T12:34:20Z
5042,CTVA,-5121000000.0,2019-10-31T20:12:20Z
5043,CTVA,694000000.0,2019-08-06T20:54:51Z
5044,CTVA,-107000000.0,2019-08-06T20:54:51Z
5045,CTVA,2188000000.0,2019-03-19T11:05:57Z
5046,CTVA,-848000000.0,2018-12-19T13:48:21Z
5047,CTVA,,
5048,LUV,116000000.0,2021-04-22T10:48:50Z
5049,LUV,-908000000.0,2021-01-28T11:31:55Z
5050,LUV,-1157000000.0,2020-10-22T10:45:07Z
5051,LUV,-915000000.0,2020-07-23T10:32:46Z
5052,LUV,-94000000.0,2020-04-28T10:15:59Z
5053,LUV,513000000.0,2020-01-23T11:31:35Z
5054,LUV,659000000.0,2019-10-24T10:32:44Z
5055,LUV,741000000.0,2019-07-25T10:47:46Z
5056,LUV,387000000.0,2019-04-25T10:32:00Z
5057,LUV,654000000.0,2019-01-24T11:29:01Z
5058,LUV,615000000.0,2018-10-25T10:30:08Z
5059,LUV,733000000.0,2018-07-26T17:00:00Z
5060,LUV,463000000.0,2018-04-26T05:00:00Z
5061,LUV,1747000000.0,2018-01-25T17:00:00Z
5062,LUV,528000000.0,2017-10-26T17:00:00Z
5063,LUV,743000000.0,2017-07-27T17:00:00Z
5064,LUV,339000000.0,2017-04-27T17:00:00Z
5065,LUV,524000000.0,2017-01-26T17:00:00Z
5066,LUV,388000000.0,2016-10-26T17:00:00Z
5067,LUV,820000000.0,2016-07-21T17:00:00Z
5068,GILD,1729000000.0,2021-04-29T20:01:00Z
5069,GILD,1551000000.0,2021-02-04T21:01:00Z
5070,GILD,360000000.0,2020-10-28T20:01:00Z
5071,GILD,-3339000000.0,2020-07-30T20:01:00Z
5072,GILD,1551000000.0,2020-04-30T20:01:00Z
5073,GILD,2696000000.0,2020-02-04T21:01:00Z
5074,GILD,-1165000000.0,2019-10-24T20:01:00Z
5075,GILD,1880000000.0,2019-07-30T20:01:00Z
5076,GILD,1975000000.0,2019-05-02T20:01:00Z
5077,GILD,3000000.0,2019-02-04T21:01:00Z
5078,GILD,2097000000.0,2018-10-25T20:13:05Z
5079,GILD,1817000000.0,2018-07-25T20:01:00Z
5080,GILD,1538000000.0,2018-05-01T17:00:00Z
5081,GILD,-3865000000.0,2018-02-06T17:00:00Z
5082,GILD,2718000000.0,2017-10-26T16:00:00Z
5083,GILD,3073000000.0,2017-07-26T21:04:00Z
5084,GILD,2702000000.0,2017-05-02T17:00:00Z
5085,GILD,3108000000.0,2017-02-07T21:05:00Z
5086,GILD,3330000000.0,2016-11-01T16:00:00Z
5087,GILD,3497000000.0,2016-07-25T17:00:00Z
5088,ES,366143000.0,2021-05-10T10:30:00Z
5089,ES,271923000.0,2021-02-16T21:15:00Z
5090,ES,346260000.0,2020-11-03T21:42:39Z
5091,ES,252232000.0,2020-07-30T20:15:00Z
5092,ES,334753000.0,2020-05-06T20:10:00Z
5093,ES,250037000.0,2020-02-19T21:15:00Z
5094,ES,318884000.0,2019-11-05T21:15:00Z
5095,ES,31454000.0,2019-07-31T20:15:00Z
5096,ES,308678000.0,2019-05-01T20:15:00Z
5097,ES,231307000.0,2019-02-20T21:15:00Z
5098,ES,289380000.0,2018-11-01T20:14:00Z
5099,ES,242767000.0,2018-07-31T20:34:59Z
5100,ES,269546000.0,2018-05-02T17:00:00Z
5101,ES,237419000.0,2018-02-22T17:00:00Z
5102,ES,260370000.0,2017-11-01T17:00:00Z
5103,ES,230749000.0,2017-07-27T16:00:00Z
5104,ES,259458000.0,2017-05-03T06:45:00Z
5105,ES,229179000.0,2017-02-21T17:00:00Z
5106,ES,265319000.0,2016-11-01T17:00:00Z
5107,ES,203649000.0,2016-07-28T16:00:00Z
5108,V,2951000000.0,2021-04-27T20:13:14Z
5109,V,3038000000.0,2021-01-28T21:04:18Z
5110,V,2060000000.0,2020-10-28T20:05:41Z
5111,V,2288000000.0,2020-07-28T20:06:20Z
5112,V,2973000000.0,2020-04-30T20:03:26Z
5113,V,3154000000.0,2020-01-30T21:08:37Z
5114,V,2916000000.0,2019-10-24T20:13:00Z
5115,V,2991000000.0,2019-07-23T20:04:17Z
5116,V,2871000000.0,2019-04-24T20:06:22Z
5117,V,2872000000.0,2019-01-30T21:05:27Z
5118,V,2744000000.0,2018-10-24T20:08:33Z
5119,V,2248000000.0,2018-07-25T16:00:00Z
5120,V,2514000000.0,2018-04-25T18:00:00Z
5121,V,2434000000.0,2018-02-01T22:00:00Z
5122,V,2066000000.0,2017-10-25T16:00:00Z
5123,V,1988000000.0,2017-07-20T16:00:00Z
5124,V,415000000.0,2017-04-20T20:10:00Z
5125,V,1998000000.0,2017-02-02T17:00:00Z
5126,V,1878000000.0,2016-10-24T20:05:00Z
5127,V,411000000.0,2016-07-21T17:00:00Z
5128,ITW,671000000.0,2021-04-30T12:02:31Z
5129,ITW,642000000.0,2021-02-05T13:03:57Z
5130,ITW,582000000.0,2020-10-23T12:02:26Z
5131,ITW,319000000.0,2020-07-31T12:04:41Z
5132,ITW,566000000.0,2020-05-05T13:22:34Z
5133,ITW,641000000.0,2020-01-31T13:00:11Z
5134,ITW,660000000.0,2019-10-25T12:04:44Z
5135,ITW,623000000.0,2019-07-26T13:31:41Z
5136,ITW,597000000.0,2019-04-25T13:26:17Z
5137,ITW,607000000.0,2019-02-01T14:21:07Z
5138,ITW,638000000.0,2018-10-24T13:22:10Z
5139,ITW,666000000.0,2018-07-23T12:00:07Z
5140,ITW,652000000.0,2018-04-26T17:00:00Z
5141,ITW,-76000000.0,2018-01-24T16:00:00Z
5142,ITW,640000000.0,2017-10-23T17:00:00Z
5143,ITW,587000000.0,2017-07-24T13:00:00Z
5144,ITW,536000000.0,2017-04-24T17:00:00Z
5145,ITW,507000000.0,2017-01-25T12:00:00Z
5146,ITW,535000000.0,2016-10-20T12:59:00Z
5147,ITW,525000000.0,2016-07-20T18:40:23Z
5148,GPS,166000000.0,2021-05-27T20:20:06Z
5149,GPS,234000000.0,2021-03-04T21:15:00Z
5150,GPS,95000000.0,2020-11-24T21:15:00Z
5151,GPS,-62000000.0,2020-08-27T20:15:00Z
5152,GPS,-932000000.0,2020-06-04T20:15:00Z
5153,GPS,-184000000.0,2020-03-12T20:15:00Z
