,Instrument,Common Equity - Total,Original Announcement Date Time
6641,AVGO,23874000000.0,2020-12-10T21:15:05Z
6642,AVGO,23557000000.0,2020-09-03T20:17:43Z
6643,AVGO,23942000000.0,2020-06-04T20:15:04Z
6644,AVGO,24368000000.0,2020-03-12T20:15:04Z
6645,AVGO,24941000000.0,2019-12-12T21:15:06Z
6646,AVGO,21503000000.0,2019-09-12T20:25:43Z
6647,AVGO,22172000000.0,2019-06-14T21:04:57Z
6648,AVGO,23224000000.0,2019-03-14T20:26:06Z
6649,AVGO,26657000000.0,2018-12-06T21:25:03Z
6650,AVGO,27452000000.0,2018-09-06T20:16:45Z
6651,AVGO,32067000000.0,2018-06-07T17:00:00Z
6652,AVGO,25901000000.0,2018-03-15T17:00:00Z
6653,AVGO,20285000000.0,2017-12-06T16:00:00Z
6654,AVGO,19802000000.0,2017-08-24T17:00:00Z
6655,AVGO,19425000000.0,2017-06-01T17:00:00Z
6656,AVGO,19033000000.0,2017-03-01T17:00:00Z
6657,AVGO,18892000000.0,2016-12-23T17:00:00Z
6658,AVGO,19473000000.0,2016-09-08T16:00:00Z
6659,MET,65864000000.0,2021-05-05T20:15:01Z
6660,MET,74558000000.0,2021-02-03T21:15:00Z
6661,MET,73316000000.0,2020-11-04T21:15:01Z
6662,MET,75693000000.0,2020-08-07T10:12:09Z
6663,MET,70221000000.0,2020-05-06T20:15:00Z
6664,MET,66144000000.0,2020-02-05T21:15:00Z
6665,MET,68368000000.0,2019-10-30T20:34:56Z
6666,MET,63811000000.0,2019-07-31T20:15:00Z
6667,MET,58509000000.0,2019-05-01T20:42:13Z
6668,MET,52741000000.0,2019-02-06T21:16:24Z
6669,MET,51625000000.0,2018-11-01T20:15:00Z
6670,MET,53633000000.0,2018-08-01T16:00:00Z
6671,MET,56310000000.0,2018-05-02T17:00:00Z
6672,MET,58676000000.0,2018-02-13T16:00:00Z
6673,MET,56714000000.0,2017-11-01T17:00:00Z
6674,MET,69455000000.0,2017-08-02T16:00:00Z
6675,MET,67929000000.0,2017-05-03T21:23:00Z
6676,MET,67309000000.0,2017-02-01T20:22:00Z
6677,MET,78286000000.0,2016-11-02T17:00:00Z
6678,MET,79179000000.0,2016-08-03T17:00:00Z
6679,CAH,1790000000.0,2021-05-06T10:57:14Z
6680,CAH,1971000000.0,2021-02-05T12:13:42Z
6681,CAH,1422000000.0,2020-11-05T21:22:02Z
6682,CAH,1789000000.0,2020-08-13T14:06:54Z
6683,CAH,1203000000.0,2020-05-11T13:16:59Z
6684,CAH,999000000.0,2020-02-06T11:57:41Z
6685,CAH,900000000.0,2019-11-07T21:30:24Z
6686,CAH,6328000000.0,2019-08-08T10:57:14Z
6687,CAH,6230000000.0,2019-05-09T13:22:01Z
6688,CAH,6043000000.0,2019-02-07T14:20:45Z
6689,CAH,5913000000.0,2018-11-08T11:57:38Z
6690,CAH,6059000000.0,2018-08-06T17:00:00Z
6691,CAH,7537000000.0,2018-05-03T17:00:00Z
6692,CAH,7599000000.0,2018-02-08T17:00:00Z
6693,CAH,6678000000.0,2017-11-06T17:00:00Z
6694,CAH,6808000000.0,2017-08-01T12:03:50Z
6695,CAH,6646000000.0,2017-04-30T12:00:00Z
6696,CAH,6323000000.0,2017-02-07T12:00:00Z
6697,CAH,6512000000.0,2016-10-31T12:00:00Z
6698,CAH,6554000000.0,2016-08-02T16:00:00Z
6699,DRE,5180959000.0,2021-04-28T20:11:50Z
6700,DRE,5162972000.0,2021-01-27T21:07:00Z
6701,DRE,5018219000.0,2020-10-28T20:03:21Z
6702,DRE,4987820000.0,2020-07-29T20:13:40Z
6703,DRE,4959843000.0,2020-04-29T20:12:20Z
6704,DRE,5018115000.0,2020-01-29T21:21:01Z
6705,DRE,4957933000.0,2019-10-30T20:08:51Z
6706,DRE,4640597000.0,2019-07-31T20:08:37Z
6707,DRE,4621610000.0,2019-04-24T20:12:36Z
6708,DRE,4658201000.0,2019-01-30T21:08:44Z
6709,DRE,4672461000.0,2018-10-24T20:13:40Z
6710,DRE,4660492000.0,2018-07-25T20:06:51Z
6711,DRE,4533505000.0,2018-04-25T17:00:00Z
6712,DRE,4532844000.0,2018-01-31T17:00:00Z
6713,DRE,4710384000.0,2017-10-25T17:00:00Z
6714,DRE,4614149000.0,2017-07-26T17:00:00Z
6715,DRE,3467201000.0,2017-04-26T17:00:00Z
6716,DRE,3465818000.0,2017-01-26T07:39:06Z
6717,DRE,3481643000.0,2016-10-26T17:00:00Z
6718,DRE,3314389000.0,2016-07-27T21:14:00Z
6719,ARE,12990406000.0,2021-04-26T20:15:45Z
6720,ARE,11725712000.0,2021-02-01T21:16:18Z
6721,ARE,10701814000.0,2020-10-26T20:12:56Z
6722,ARE,9431440000.0,2020-07-27T20:13:56Z
6723,ARE,9322586000.0,2020-04-27T20:19:38Z
6724,ARE,8865826000.0,2020-02-03T21:13:46Z
6725,ARE,7732771000.0,2019-10-28T20:10:06Z
6726,ARE,7571559000.0,2019-07-29T20:22:02Z
6727,ARE,7509116000.0,2019-04-30T20:57:22Z
6728,ARE,7277629000.0,2019-02-04T21:10:06Z
6729,ARE,6798397000.0,2018-10-29T20:11:42Z
6730,ARE,6386075000.0,2018-07-30T16:00:00Z
6731,ARE,6120211000.0,2018-04-30T16:00:00Z
6732,ARE,5875280000.0,2018-01-29T17:00:00Z
6733,ARE,5332584000.0,2017-10-30T16:00:00Z
6734,ARE,5082778000.0,2017-07-31T16:00:00Z
6735,ARE,4878045000.0,2017-05-01T21:02:00Z
6736,ARE,4678882000.0,2017-01-30T17:00:00Z
6737,ARE,3618286000.0,2016-10-31T16:00:00Z
6738,ARE,3702845000.0,2016-08-01T16:00:00Z
6739,BK,40413000000.0,2021-04-16T10:33:10Z
6740,BK,41260000000.0,2021-01-20T11:37:25Z
6741,BK,40385000000.0,2020-10-16T10:30:04Z
6742,BK,39165000000.0,2020-07-15T10:38:55Z
6743,BK,37603000000.0,2020-04-16T10:35:06Z
6744,BK,37941000000.0,2020-01-16T11:35:15Z
6745,BK,37578000000.0,2019-10-16T10:41:21Z
6746,BK,37991000000.0,2019-07-17T10:40:44Z
6747,BK,37683000000.0,2019-04-17T10:30:04Z
6748,BK,37096000000.0,2019-01-16T11:30:06Z
6749,BK,38018000000.0,2018-10-18T10:33:44Z
6750,BK,37963000000.0,2018-07-19T17:00:00Z
6751,BK,38186000000.0,2018-04-19T17:00:00Z
6752,BK,37709000000.0,2018-01-18T17:00:00Z
6753,BK,36981000000.0,2017-10-19T17:00:00Z
6754,BK,36432000000.0,2017-07-20T17:00:00Z
6755,BK,35596000000.0,2017-04-20T12:20:00Z
6756,BK,35269000000.0,2017-01-19T17:00:00Z
6757,BK,36153000000.0,2016-10-20T17:00:00Z
6758,BK,36007000000.0,2016-07-21T11:30:00Z
6759,NUE,11447240000.0,2021-04-22T12:00:20Z
6760,NUE,10788665000.0,2021-01-28T13:00:19Z
6761,NUE,10302414000.0,2020-10-22T12:00:30Z
6762,NUE,10194820000.0,2020-07-23T12:00:07Z
6763,NUE,10168204000.0,2020-04-28T12:00:07Z
6764,NUE,10357866000.0,2020-01-28T13:00:15Z
6765,NUE,10449047000.0,2019-10-22T12:00:20Z
6766,NUE,10300717000.0,2019-07-18T12:00:15Z
6767,NUE,10114191000.0,2019-04-23T11:30:05Z
6768,NUE,9792078000.0,2019-01-29T14:00:06Z
6769,NUE,9792137000.0,2018-10-18T13:11:41Z
6770,NUE,9373407000.0,2018-07-19T13:00:16Z
6771,NUE,8976027000.0,2018-04-19T17:00:00Z
6772,NUE,8739036000.0,2018-01-30T17:00:00Z
6773,NUE,8505385000.0,2017-10-19T16:00:00Z
6774,NUE,8377065000.0,2017-07-20T17:00:00Z
6775,NUE,8134023000.0,2017-04-20T17:00:00Z
6776,NUE,7879865000.0,2017-01-31T14:00:00Z
6777,NUE,7727246000.0,2016-10-20T16:00:00Z
6778,NUE,7573763000.0,2016-07-21T14:00:00Z
6779,DUK,46224000000.0,2021-05-10T18:13:43Z
6780,DUK,46002000000.0,2021-02-11T11:42:04Z
6781,DUK,44044000000.0,2020-11-05T16:46:09Z
6782,DUK,43522000000.0,2020-08-10T16:37:13Z
6783,DUK,44959000000.0,2020-05-12T10:05:12Z
6784,DUK,44860000000.0,2020-02-13T11:46:57Z
6785,DUK,44475000000.0,2019-11-08T16:28:33Z
6786,DUK,44240000000.0,2019-08-06T15:47:30Z
6787,DUK,44056000000.0,2019-05-09T10:46:19Z
6788,DUK,43817000000.0,2019-02-14T11:49:39Z
6789,DUK,42995000000.0,2018-11-02T11:07:32Z
6790,DUK,42507000000.0,2018-08-02T16:00:00Z
6791,DUK,41792000000.0,2018-05-10T23:00:00Z
6792,DUK,41739000000.0,2018-02-20T05:00:00Z
6793,DUK,41631000000.0,2017-11-03T16:00:00Z
6794,DUK,41284000000.0,2017-08-03T17:00:00Z
6795,DUK,41179000000.0,2017-05-09T17:00:00Z
6796,DUK,41033000000.0,2017-02-16T12:00:00Z
6797,DUK,40489000000.0,2016-11-04T17:00:00Z
6798,DUK,39895000000.0,2016-08-04T16:00:00Z
6799,UPS,7147000000.0,2021-04-27T10:27:39Z
6800,UPS,657000000.0,2021-02-02T11:25:01Z
6801,UPS,5592000000.0,2020-11-02T21:31:36Z
6802,UPS,4363000000.0,2020-07-30T10:17:35Z
6803,UPS,3299000000.0,2020-04-28T11:00:11Z
6804,UPS,3267000000.0,2020-01-30T12:36:49Z
6805,UPS,5558000000.0,2019-10-22T11:53:43Z
6806,UPS,4405000000.0,2019-07-24T11:31:16Z
6807,UPS,3467000000.0,2019-04-25T11:27:09Z
6808,UPS,3021000000.0,2019-01-31T12:30:45Z
6809,UPS,3098000000.0,2018-10-24T11:32:25Z
6810,UPS,2328000000.0,2018-07-25T11:00:06Z
6811,UPS,1344000000.0,2018-04-26T17:00:00Z
6812,UPS,994000000.0,2018-02-01T17:00:00Z
6813,UPS,1509000000.0,2017-10-26T17:00:00Z
6814,UPS,1244000000.0,2017-07-27T17:00:00Z
6815,UPS,535000000.0,2017-04-27T17:00:00Z
6816,UPS,405000000.0,2017-01-31T17:00:00Z
6817,UPS,2743000000.0,2016-10-27T12:45:00Z
6818,UPS,2626000000.0,2016-07-29T12:45:00Z
6819,SO,28482000000.0,2021-04-29T10:34:46Z
6820,SO,27972000000.0,2021-02-18T11:10:23Z
6821,SO,28289000000.0,2020-10-29T10:28:11Z
6822,SO,27670000000.0,2020-07-30T10:12:49Z
6823,SO,27725000000.0,2020-04-30T00:00:00Z
6824,SO,27505000000.0,2020-02-20T11:23:42Z
6825,SO,27513000000.0,2019-10-30T10:06:36Z
6826,SO,26898000000.0,2019-07-31T10:06:25Z
6827,SO,26437000000.0,2019-05-01T10:18:47Z
6828,SO,24723000000.0,2019-02-20T18:36:39Z
6829,SO,24877000000.0,2018-11-07T11:12:27Z
6830,SO,23636000000.0,2018-08-08T10:11:29Z
6831,SO,24676000000.0,2018-05-02T23:00:00Z
6832,SO,24167000000.0,2018-02-21T23:00:00Z
6833,SO,24082000000.0,2017-11-01T23:00:00Z
6834,SO,23372000000.0,2017-08-02T22:00:00Z
6835,SO,25094000000.0,2017-05-03T17:00:00Z
6836,SO,24758000000.0,2017-02-22T17:00:00Z
6837,SO,24547000000.0,2016-10-31T12:10:00Z
6838,SO,22015000000.0,2016-07-27T12:30:00Z
6839,SYK,13502000000.0,2021-04-27T20:07:57Z
6840,SYK,13084000000.0,2021-01-27T21:08:38Z
6841,SYK,12986000000.0,2020-10-29T20:09:15Z
6842,SYK,12754000000.0,2020-07-30T20:24:35Z
6843,SYK,13115000000.0,2020-04-30T20:12:35Z
6844,SYK,12807000000.0,2020-01-28T21:07:24Z
6845,SYK,12315000000.0,2019-10-29T20:08:47Z
6846,SYK,11943000000.0,2019-07-25T20:12:02Z
6847,SYK,11693000000.0,2019-04-23T20:08:43Z
6848,SYK,11730000000.0,2019-01-29T21:09:47Z
6849,SYK,9860000000.0,2018-10-25T20:10:46Z
6850,SYK,9460000000.0,2018-07-24T17:00:00Z
6851,SYK,9214000000.0,2018-04-26T17:00:00Z
6852,SYK,9966000000.0,2018-01-30T17:00:00Z
6853,SYK,10425000000.0,2017-10-26T17:00:00Z
6854,SYK,10035000000.0,2017-07-27T21:01:00Z
6855,SYK,9704000000.0,2017-04-25T17:00:00Z
6856,SYK,9550000000.0,2017-01-24T21:00:00Z
6857,SYK,9332000000.0,2016-10-28T17:00:00Z
6858,SYK,9098000000.0,2016-07-21T17:00:00Z
6859,OGN,4722000000.0,2021-06-21T12:18:38Z
6860,OGN,,
6861,BSX,15719000000.0,2021-04-28T10:30:12Z
6862,BSX,15326000000.0,2021-02-03T11:30:04Z
6863,BSX,15564000000.0,2020-10-28T10:34:04Z
6864,BSX,15616000000.0,2020-07-29T10:31:46Z
6865,BSX,13804000000.0,2020-04-29T10:30:12Z
6866,BSX,13877000000.0,2020-02-05T11:31:44Z
6867,BSX,9699000000.0,2019-10-23T10:33:04Z
6868,BSX,9425000000.0,2019-07-24T10:33:44Z
6869,BSX,9233000000.0,2019-04-24T10:33:46Z
6870,BSX,8726000000.0,2019-02-06T11:34:41Z
6871,BSX,8289000000.0,2018-10-24T10:32:44Z
6872,BSX,7744000000.0,2018-07-25T17:00:00Z
6873,BSX,7030000000.0,2018-04-25T05:00:00Z
6874,BSX,7012000000.0,2018-02-01T17:00:00Z
6875,BSX,7588000000.0,2017-10-26T16:00:00Z
6876,BSX,7235000000.0,2017-07-27T11:30:00Z
6877,BSX,7053000000.0,2017-04-27T11:30:00Z
6878,BSX,6733000000.0,2017-02-02T17:00:00Z
6879,BSX,6482000000.0,2016-10-26T10:30:00Z
6880,BSX,6220000000.0,2016-07-28T11:30:00Z
6881,UA,1770199000.0,2021-05-04T10:55:04Z
6882,UA,1675993000.0,2021-02-10T11:57:39Z
6883,UA,1470346000.0,2020-10-30T12:01:57Z
6884,UA,1423414000.0,2020-07-31T11:04:45Z
6885,UA,1550180000.0,2020-05-11T10:55:05Z
6886,UA,2150087000.0,2020-02-11T11:58:40Z
6887,UA,2153666000.0,2019-11-04T11:57:12Z
6888,UA,2048274000.0,2019-07-30T10:56:46Z
6889,UA,2049807000.0,2019-05-02T10:57:39Z
6890,UA,2016871000.0,2019-02-12T13:01:49Z
6891,UA,2005921000.0,2018-10-30T10:59:42Z
6892,UA,1923912000.0,2018-07-26T12:01:28Z
6893,UA,2017732000.0,2018-05-01T06:30:00Z
6894,UA,2018642000.0,2018-02-13T16:00:00Z
6895,UA,2100696000.0,2017-10-31T17:00:00Z
6896,UA,2023771000.0,2017-08-01T17:00:00Z
6897,UA,2020033000.0,2017-04-27T06:30:00Z
6898,UA,2030900000.0,2017-01-31T17:00:00Z
6899,UA,1923154000.0,2016-10-25T17:00:00Z
6900,UA,1771348000.0,2016-07-26T12:00:00Z
6901,CME,26527900000.0,2021-04-28T11:22:02Z
6902,CME,26319900000.0,2021-02-10T12:00:08Z
6903,CME,26979600000.0,2020-10-28T11:00:09Z
6904,CME,26807900000.0,2020-07-29T11:00:30Z
6905,CME,26567700000.0,2020-04-29T11:00:04Z
6906,CME,26128900000.0,2020-02-12T12:00:12Z
6907,CME,26783200000.0,2019-10-30T11:00:12Z
6908,CME,26455200000.0,2019-07-31T11:00:08Z
6909,CME,26157600000.0,2019-05-01T11:00:12Z
6910,CME,25918500000.0,2019-02-14T12:00:10Z
6911,CME,23295700000.0,2018-10-25T11:00:04Z
6912,CME,23123600000.0,2018-07-26T11:08:28Z
6913,CME,22772800000.0,2018-04-26T17:00:00Z
6914,CME,22411800000.0,2018-02-01T17:00:00Z
6915,CME,20863900000.0,2017-10-26T12:01:00Z
6916,CME,20776800000.0,2017-07-31T12:00:00Z
6917,CME,20554200000.0,2017-04-27T12:00:00Z
6918,CME,20340700000.0,2017-02-02T12:16:00Z
6919,CME,21264900000.0,2016-10-27T12:00:00Z
6920,CME,21073900000.0,2016-07-28T17:00:00Z
6921,SWK,9901800000.0,2021-04-28T10:03:57Z
6922,SWK,9559600000.0,2021-01-28T11:02:57Z
6923,SWK,8872900000.0,2020-10-27T10:00:09Z
6924,SWK,8459500000.0,2020-07-31T15:30:34Z
6925,SWK,7453400000.0,2020-04-30T10:00:09Z
6926,SWK,7636300000.0,2020-01-29T11:05:24Z
