,Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
4767,CINF,277000000.0,2018-07-26T17:00:00Z
4768,CINF,-37000000.0,2018-04-25T17:00:00Z
4769,CINF,211000000.0,2018-02-07T17:00:00Z
4770,CINF,142000000.0,2017-10-26T17:00:00Z
4771,CINF,141000000.0,2017-08-02T17:00:00Z
4772,CINF,289000000.0,2017-04-26T17:00:00Z
4773,CINF,142000000.0,2017-02-08T21:05:00Z
4774,CINF,266000000.0,2016-10-25T17:00:00Z
4775,CINF,179000000.0,2016-07-26T17:00:00Z
4776,FTV,194300000.0,2021-04-29T20:26:33Z
4777,FTV,1300900000.0,2021-02-04T21:15:01Z
4778,FTV,309000000.0,2020-10-27T20:15:00Z
4779,FTV,196400000.0,2020-07-28T20:15:00Z
4780,FTV,200300000.0,2020-04-30T20:15:00Z
4781,FTV,290600000.0,2020-02-06T21:17:00Z
4782,FTV,240900000.0,2019-10-25T10:06:04Z
4783,FTV,248700000.0,2019-07-25T20:19:26Z
4784,FTV,217700000.0,2019-04-25T20:17:11Z
4785,FTV,135900000.0,2019-02-07T21:17:00Z
4786,FTV,280800000.0,2018-10-25T20:20:38Z
4787,FTV,323300000.0,2018-07-26T20:26:42Z
4788,FTV,277200000.0,2018-04-26T17:00:00Z
4789,FTV,147900000.0,2018-02-08T17:00:00Z
4790,FTV,355900000.0,2017-10-26T17:00:00Z
4791,FTV,348300000.0,2017-07-27T17:00:00Z
4792,FTV,294900000.0,2017-04-27T17:00:00Z
4793,FTV,148600000.0,2017-02-07T17:00:00Z
4794,FTV,323200000.0,2016-10-27T17:00:00Z
4795,FTV,322100000.0,2016-08-02T17:00:00Z
4796,TJX,766034000.0,2021-05-19T12:05:38Z
4797,TJX,1367534000.0,2021-02-24T12:56:51Z
4798,TJX,1068876000.0,2020-11-18T12:32:47Z
4799,TJX,-34683000.0,2020-08-19T12:22:09Z
4800,TJX,-1339753000.0,2020-05-21T12:00:00Z
4801,TJX,1349663000.0,2020-02-26T13:00:02Z
4802,TJX,1130788000.0,2019-11-19T13:32:48Z
4803,TJX,1029742000.0,2019-08-20T12:33:47Z
4804,TJX,916304000.0,2019-05-21T12:41:23Z
4805,TJX,1341069000.0,2019-02-27T13:27:40Z
4806,TJX,1073403000.0,2018-11-20T13:15:00Z
4807,TJX,957581000.0,2018-08-21T13:02:43Z
4808,TJX,925206000.0,2018-05-22T17:00:00Z
4809,TJX,1215719000.0,2018-02-28T17:00:00Z
4810,TJX,1027981000.0,2017-11-14T17:00:00Z
4811,TJX,901377000.0,2017-08-15T13:35:00Z
4812,TJX,842349000.0,2017-05-16T13:35:00Z
4813,TJX,1103275000.0,2017-02-22T13:55:52Z
4814,TJX,985241000.0,2016-11-15T13:50:00Z
4815,TJX,925844000.0,2016-08-16T16:21:00Z
4816,NSC,1022000000.0,2021-04-28T16:20:46Z
4817,NSC,1027000000.0,2021-01-27T13:07:13Z
4818,NSC,879000000.0,2020-10-28T12:04:32Z
4819,NSC,659000000.0,2020-07-29T12:00:06Z
4820,NSC,590000000.0,2020-04-29T12:02:33Z
4821,NSC,980000000.0,2020-01-29T13:00:10Z
4822,NSC,1018000000.0,2019-10-23T16:53:48Z
4823,NSC,1087000000.0,2019-07-24T16:32:13Z
4824,NSC,1010000000.0,2019-04-24T18:41:43Z
4825,NSC,1078000000.0,2019-01-24T21:09:59Z
4826,NSC,1050000000.0,2018-10-24T15:17:40Z
4827,NSC,1055000000.0,2018-07-25T15:43:46Z
4828,NSC,843000000.0,2018-04-25T17:00:00Z
4829,NSC,1027000000.0,2018-01-24T17:00:00Z
4830,NSC,934000000.0,2017-10-25T23:00:00Z
4831,NSC,920000000.0,2017-07-26T16:00:00Z
4832,NSC,797000000.0,2017-04-26T13:00:00Z
4833,NSC,783000000.0,2017-01-25T13:00:00Z
4834,NSC,849000000.0,2016-10-26T17:00:00Z
4835,NSC,774000000.0,2016-07-27T16:00:00Z
4836,LRCX,1208015000.0,2021-04-21T20:05:01Z
4837,LRCX,1027538000.0,2021-01-27T21:05:00Z
4838,LRCX,967428000.0,2020-10-21T20:05:10Z
4839,LRCX,788194000.0,2020-07-29T20:05:11Z
4840,LRCX,659077000.0,2020-04-22T20:12:13Z
4841,LRCX,686177000.0,2020-01-29T21:05:10Z
4842,LRCX,542439000.0,2019-10-23T20:05:21Z
4843,LRCX,619543000.0,2019-07-31T20:05:15Z
4844,LRCX,598550000.0,2019-04-24T20:05:38Z
4845,LRCX,655060000.0,2019-01-23T21:05:08Z
4846,LRCX,584935000.0,2018-10-16T20:09:15Z
4847,LRCX,959316000.0,2018-07-26T20:18:30Z
4848,LRCX,822754000.0,2018-04-17T17:00:00Z
4849,LRCX,733246000.0,2018-01-24T17:00:00Z
4850,LRCX,686539000.0,2017-10-17T17:00:00Z
4851,LRCX,608701000.0,2017-07-26T21:05:00Z
4852,LRCX,536333000.0,2017-04-18T21:05:00Z
4853,LRCX,435453000.0,2017-01-25T21:05:00Z
4854,LRCX,320842000.0,2016-10-19T21:05:00Z
4855,LRCX,306556000.0,2016-07-27T21:05:00Z
4856,KMX,346127000.0,2021-06-25T10:52:37Z
4857,KMX,94318000.0,2021-04-01T10:50:00Z
4858,KMX,153520000.0,2020-12-22T11:50:04Z
4859,KMX,263615000.0,2020-09-24T10:53:38Z
4860,KMX,-63128000.0,2020-06-19T10:50:00Z
4861,KMX,187033000.0,2020-04-02T10:50:00Z
4862,KMX,135369000.0,2019-12-20T11:50:00Z
4863,KMX,212479000.0,2019-09-24T10:50:00Z
4864,KMX,253082000.0,2019-06-21T11:35:01Z
4865,KMX,173100000.0,2019-03-29T11:35:00Z
4866,KMX,156897000.0,2018-12-21T12:35:00Z
4867,KMX,197768000.0,2018-09-26T11:37:44Z
4868,KMX,222143000.0,2018-06-22T17:00:00Z
4869,KMX,128716000.0,2018-04-04T16:00:00Z
4870,KMX,139795000.0,2017-12-21T17:00:00Z
4871,KMX,199132000.0,2017-09-22T12:35:00Z
4872,KMX,245528000.0,2017-06-21T17:00:00Z
4873,KMX,175770000.0,2017-04-06T11:35:00Z
4874,KMX,145373000.0,2016-12-20T12:35:00Z
4875,KMX,179671000.0,2016-09-21T12:35:00Z
4876,MHK,330926000.0,2021-04-29T20:10:01Z
4877,MHK,315593000.0,2021-02-11T21:06:01Z
4878,MHK,289944000.0,2020-10-29T20:10:11Z
4879,MHK,5183000.0,2020-08-06T20:14:47Z
4880,MHK,158482000.0,2020-05-04T20:15:11Z
4881,MHK,206089000.0,2020-02-13T21:10:11Z
4882,MHK,262194000.0,2019-10-24T20:07:34Z
4883,MHK,278843000.0,2019-07-25T20:15:09Z
4884,MHK,204769000.0,2019-04-25T20:15:02Z
4885,MHK,233486000.0,2019-02-07T21:15:05Z
4886,MHK,306428000.0,2018-10-25T20:09:21Z
4887,MHK,340259000.0,2018-07-25T20:05:13Z
4888,MHK,286505000.0,2018-04-26T17:00:00Z
4889,MHK,354947000.0,2018-02-08T17:00:00Z
4890,MHK,392666000.0,2017-10-26T17:00:00Z
4891,MHK,368701000.0,2017-07-27T20:19:50Z
4892,MHK,281594000.0,2017-04-27T21:21:29Z
4893,MHK,324676000.0,2017-02-09T23:14:00Z
4894,MHK,395815000.0,2016-11-03T21:15:00Z
4895,MHK,362519000.0,2016-08-04T16:00:00Z
4896,KEY,765000000.0,2021-04-20T10:30:09Z
4897,KEY,690000000.0,2021-01-21T11:30:09Z
4898,KEY,484000000.0,2020-10-21T10:30:10Z
4899,KEY,215000000.0,2020-07-22T10:30:10Z
4900,KEY,168000000.0,2020-04-16T10:30:09Z
4901,KEY,542000000.0,2020-01-23T11:30:11Z
4902,KEY,483000000.0,2019-10-17T10:30:11Z
4903,KEY,510000000.0,2019-07-23T10:30:10Z
4904,KEY,488000000.0,2019-04-18T10:30:09Z
4905,KEY,574000000.0,2019-01-17T11:30:11Z
4906,KEY,569000000.0,2018-10-18T10:30:10Z
4907,KEY,582000000.0,2018-07-19T10:30:09Z
4908,KEY,478000000.0,2018-04-19T17:00:00Z
4909,KEY,447000000.0,2018-01-18T16:00:00Z
4910,KEY,497000000.0,2017-10-19T16:00:00Z
4911,KEY,565000000.0,2017-07-20T11:30:00Z
4912,KEY,419000000.0,2017-04-20T17:00:00Z
4913,KEY,270000000.0,2017-01-19T11:30:00Z
4914,KEY,188000000.0,2016-10-25T10:30:00Z
4915,KEY,267000000.0,2016-07-26T17:00:00Z
4916,BA,753000000.0,2021-04-28T11:31:16Z
4917,BA,-6257000000.0,2021-01-27T12:30:11Z
4918,BA,452000000.0,2020-10-28T17:05:51Z
4919,BA,-130000000.0,2020-07-29T11:30:06Z
4920,BA,144000000.0,2020-04-29T11:30:04Z
4921,BA,855000000.0,2020-01-29T12:30:34Z
4922,BA,1396000000.0,2019-10-23T11:30:06Z
4923,BA,2462000000.0,2019-07-24T11:30:09Z
4924,BA,2722000000.0,2019-04-24T11:31:10Z
4925,BA,4226000000.0,2019-01-30T12:30:09Z
4926,BA,2258000000.0,2018-10-24T11:46:02Z
4927,BA,2717000000.0,2018-07-25T17:00:00Z
4928,BA,2948000000.0,2018-04-25T17:00:00Z
4929,BA,3020000000.0,2018-01-31T17:00:00Z
4930,BA,2695000000.0,2017-10-25T17:00:00Z
4931,BA,2567000000.0,2017-07-26T17:00:00Z
4932,BA,2239000000.0,2017-04-25T12:30:00Z
4933,BA,2410000000.0,2017-01-25T17:00:00Z
4934,BA,2298000000.0,2016-10-26T12:30:00Z
4935,BA,-390000000.0,2016-07-27T17:00:00Z
4936,FOXA,851000000.0,2021-05-05T00:00:00Z
4937,FOXA,214000000.0,2021-02-09T13:00:24Z
4938,FOXA,1040000000.0,2020-11-03T13:00:05Z
4939,FOXA,622000000.0,2020-08-04T20:14:22Z
4940,FOXA,840000000.0,2020-05-06T20:05:37Z
4941,FOXA,202000000.0,2020-02-05T21:05:11Z
4942,FOXA,784000000.0,2019-11-06T21:13:57Z
4943,FOXA,617000000.0,2019-08-07T20:05:12Z
4944,FOXA,699000000.0,2019-05-08T20:10:04Z
4945,FOXA,345000000.0,2019-03-18T20:45:32Z
4946,FOXA,697000000.0,2019-01-25T22:07:13Z
4947,FOXA,598000000.0,2018-10-09T22:36:30Z
4948,FOXA,636000000.0,2019-05-08T20:10:04Z
4949,FOXA,312000000.0,2019-03-18T20:45:32Z
4950,FOXA,612000000.0,2019-01-25T22:07:13Z
4951,FOXA,,
4952,J,218775000.0,2021-05-10T10:40:04Z
4953,J,364400000.0,2021-02-09T11:40:04Z
4954,J,72650000.0,2020-11-24T11:46:02Z
4955,J,320625000.0,2020-08-03T10:57:14Z
4956,J,-162636000.0,2020-05-06T20:05:37Z
4957,J,268040000.0,2020-02-04T11:40:03Z
4958,J,147145000.0,2019-11-25T11:23:35Z
4959,J,213579000.0,2019-08-05T10:15:06Z
4960,J,236885000.0,2019-05-07T10:15:05Z
4961,J,159812000.0,2019-02-06T11:40:03Z
4962,J,166966000.0,2018-11-20T11:42:24Z
4963,J,199220000.0,2018-08-06T10:40:03Z
4964,J,143033000.0,2018-05-08T17:00:00Z
4965,J,12283000.0,2018-02-07T17:00:00Z
4966,J,123734000.0,2017-11-21T17:00:00Z
4967,J,138781000.0,2017-08-08T11:46:00Z
4968,J,114424000.0,2017-05-09T11:40:00Z
4969,J,119653000.0,2017-02-08T11:47:00Z
4970,J,28052000.0,2016-11-22T11:45:00Z
4971,J,73927000.0,2016-08-09T11:45:00Z
4972,AVY,290800000.0,2021-04-28T10:51:08Z
4973,AVY,274600000.0,2021-02-03T11:45:00Z
4974,AVY,224300000.0,2020-10-21T10:45:01Z
4975,AVY,163300000.0,2020-07-27T10:46:56Z
4976,AVY,205400000.0,2020-04-29T10:45:00Z
4977,AVY,212200000.0,2020-01-29T11:47:21Z
4978,AVY,206000000.0,2019-10-23T10:47:21Z
4979,AVY,215200000.0,2019-07-23T10:46:58Z
4980,AVY,192200000.0,2019-04-24T10:47:53Z
4981,AVY,95100000.0,2019-01-30T11:48:13Z
4982,AVY,184000000.0,2018-10-23T10:48:04Z
4983,AVY,209100000.0,2018-07-24T10:47:21Z
4984,AVY,175200000.0,2018-04-25T17:00:00Z
4985,AVY,183100000.0,2018-01-31T17:00:00Z
4986,AVY,193400000.0,2017-10-25T17:00:00Z
4987,AVY,199800000.0,2017-07-25T16:00:00Z
4988,AVY,161300000.0,2017-04-26T11:45:00Z
4989,AVY,155000000.0,2017-02-01T11:45:00Z
4990,AVY,150300000.0,2016-10-26T11:45:00Z
4991,AVY,157000000.0,2016-07-26T16:00:00Z
4992,LLY,2069600000.0,2021-04-27T10:25:03Z
4993,LLY,2888700000.0,2021-01-29T11:22:43Z
4994,LLY,1622400000.0,2020-10-27T10:30:17Z
4995,LLY,1966700000.0,2020-07-30T10:25:05Z
4996,LLY,1864600000.0,2020-04-23T10:25:03Z
4997,LLY,1840200000.0,2020-01-30T11:25:05Z
4998,LLY,1521000000.0,2019-10-23T10:25:05Z
4999,LLY,1573900000.0,2019-07-30T10:28:36Z
5000,LLY,1396700000.0,2019-04-30T17:32:14Z
5001,LLY,1470400000.0,2019-02-06T11:25:04Z
5002,LLY,1442000000.0,2018-11-06T11:25:04Z
5003,LLY,1721900000.0,2018-07-24T10:25:04Z
5004,LLY,1454900000.0,2018-04-24T17:00:00Z
5005,LLY,1347500000.0,2018-01-31T17:00:00Z
5006,LLY,1219900000.0,2017-10-24T11:30:00Z
5007,LLY,1327200000.0,2017-07-25T11:25:00Z
5008,LLY,1146700000.0,2017-04-25T11:28:00Z
5009,LLY,1089100000.0,2017-01-31T17:00:00Z
5010,LLY,1034300000.0,2016-10-25T11:30:55Z
5011,LLY,1022200000.0,2016-07-26T11:25:00Z
5012,SIVB,749079000.0,2021-04-22T20:12:13Z
5013,SIVB,616214000.0,2021-01-21T21:09:30Z
5014,SIVB,606302000.0,2020-10-22T20:17:13Z
5015,SIVB,361858000.0,2020-07-23T20:07:33Z
5016,SIVB,373706000.0,2020-04-23T20:10:08Z
5017,SIVB,368877000.0,2020-01-23T21:18:02Z
5018,SIVB,386793000.0,2019-10-24T23:49:49Z
5019,SIVB,455685000.0,2019-07-25T20:08:46Z
5020,SIVB,399047000.0,2019-04-25T20:07:01Z
5021,SIVB,379931000.0,2019-01-24T21:09:46Z
5022,SIVB,376673000.0,2018-10-25T20:07:52Z
5023,SIVB,324313000.0,2018-07-26T20:17:17Z
5024,SIVB,281992000.0,2018-04-26T17:00:00Z
5025,SIVB,259715000.0,2018-01-25T17:00:00Z
5026,SIVB,251469000.0,2017-10-26T17:00:00Z
5027,SIVB,204172000.0,2017-07-27T17:00:00Z
5028,SIVB,159285000.0,2017-04-27T21:24:00Z
5029,SIVB,158467000.0,2017-01-26T21:24:00Z
5030,SIVB,192524000.0,2016-10-20T21:21:00Z
5031,SIVB,159427000.0,2016-07-21T17:00:00Z
5032,CTVA,877000000.0,2021-05-04T21:09:48Z
5033,CTVA,-68000000.0,2021-02-03T22:10:02Z
5034,CTVA,-459000000.0,2020-11-04T22:12:31Z
5035,CTVA,1012000000.0,2020-08-05T21:13:37Z
5036,CTVA,516000000.0,2020-05-06T21:14:28Z
5037,CTVA,-144000000.0,2020-01-30T11:00:20Z
5038,CTVA,-429000000.0,2019-10-31T10:00:24Z
5039,CTVA,1171000000.0,2019-08-01T10:15:08Z
5040,CTVA,78000000.0,2019-05-31T15:02:24Z
5041,CTVA,-274000000.0,2020-02-14T12:34:20Z
5042,CTVA,-590000000.0,2019-10-31T20:12:20Z
5043,CTVA,690000000.0,2019-08-06T20:54:51Z
5044,CTVA,-173000000.0,2019-08-06T20:54:51Z
5045,CTVA,281000000.0,2019-03-19T11:05:57Z
5046,CTVA,-711000000.0,2018-12-19T13:48:21Z
5047,CTVA,,
5048,LUV,-1201000000.0,2021-04-22T10:48:50Z
5049,LUV,-1265000000.0,2021-01-28T11:31:55Z
5050,LUV,-1595000000.0,2020-10-22T10:45:07Z
5051,LUV,-1943000000.0,2020-07-23T10:32:46Z
5052,LUV,-138000000.0,2020-04-28T10:15:59Z
5053,LUV,665000000.0,2020-01-23T11:31:35Z
5054,LUV,816000000.0,2019-10-24T10:32:44Z
5055,LUV,966000000.0,2019-07-25T10:47:46Z
5056,LUV,503000000.0,2019-04-25T10:32:00Z
5057,LUV,818000000.0,2019-01-24T11:29:01Z
5058,LUV,790000000.0,2018-10-25T10:30:08Z
5059,LUV,968000000.0,2018-07-26T17:00:00Z
5060,LUV,612000000.0,2018-04-26T05:00:00Z
5061,LUV,740000000.0,2018-01-25T17:00:00Z
5062,LUV,840000000.0,2017-10-26T17:00:00Z
5063,LUV,1212000000.0,2017-07-27T17:00:00Z
5064,LUV,608000000.0,2017-04-27T17:00:00Z
5065,LUV,845000000.0,2017-01-26T17:00:00Z
5066,LUV,695000000.0,2016-10-26T17:00:00Z
5067,LUV,1276000000.0,2016-07-21T17:00:00Z
5068,GILD,2883000000.0,2021-04-29T20:01:00Z
5069,GILD,1427000000.0,2021-02-04T21:01:00Z
5070,GILD,97000000.0,2020-10-28T20:01:00Z
5071,GILD,-2934000000.0,2020-07-30T20:01:00Z
5072,GILD,2503000000.0,2020-04-30T20:01:00Z
5073,GILD,1263000000.0,2020-02-04T21:01:00Z
5074,GILD,-1349000000.0,2019-10-24T20:01:00Z
5075,GILD,2606000000.0,2019-07-30T20:01:00Z
5076,GILD,2413000000.0,2019-05-02T20:01:00Z
5077,GILD,1320000000.0,2019-02-04T21:01:00Z
5078,GILD,2745000000.0,2018-10-25T20:13:05Z
5079,GILD,2406000000.0,2018-07-25T20:01:00Z
5080,GILD,2292000000.0,2018-05-01T17:00:00Z
5081,GILD,2415000000.0,2018-02-06T17:00:00Z
5082,GILD,3954000000.0,2017-10-26T16:00:00Z
5083,GILD,4350000000.0,2017-07-26T21:04:00Z
5084,GILD,4000000000.0,2017-05-02T17:00:00Z
5085,GILD,3721000000.0,2017-02-07T21:05:00Z
5086,GILD,4569000000.0,2016-11-01T16:00:00Z
5087,GILD,4728000000.0,2016-07-25T17:00:00Z
5088,ES,624469000.0,2021-05-10T10:30:00Z
5089,ES,481053000.0,2021-02-16T21:15:00Z
5090,ES,587248000.0,2020-11-03T21:42:39Z
5091,ES,460998000.0,2020-07-30T20:15:00Z
5092,ES,560524000.0,2020-05-06T20:10:00Z
5093,ES,458924000.0,2020-02-19T21:15:00Z
5094,ES,528106000.0,2019-11-05T21:15:00Z
5095,ES,437398000.0,2019-07-31T20:15:00Z
5096,ES,521485000.0,2019-05-01T20:15:00Z
5097,ES,416033000.0,2019-02-20T21:15:00Z
5098,ES,482339000.0,2018-11-01T20:14:00Z
5099,ES,452803000.0,2018-07-31T20:34:59Z
5100,ES,502321000.0,2018-05-02T17:00:00Z
5101,ES,472548000.0,2018-02-22T17:00:00Z
5102,ES,523787000.0,2017-11-01T17:00:00Z
5103,ES,477230000.0,2017-07-27T16:00:00Z
5104,ES,522596000.0,2017-05-03T06:45:00Z
5105,ES,460263000.0,2017-02-21T17:00:00Z
5106,ES,523510000.0,2016-11-01T17:00:00Z
5107,ES,431460000.0,2016-07-28T16:00:00Z
5108,V,3757000000.0,2021-04-27T20:13:14Z
5109,V,3888000000.0,2021-01-28T21:04:18Z
5110,V,3208000000.0,2020-10-28T20:05:41Z
5111,V,3079000000.0,2020-07-28T20:06:20Z
5112,V,3960000000.0,2020-04-30T20:03:26Z
5113,V,4087000000.0,2020-01-30T21:08:37Z
5114,V,4201000000.0,2019-10-24T20:13:00Z
5115,V,3995000000.0,2019-07-23T20:04:17Z
5116,V,3839000000.0,2019-04-24T20:06:22Z
5117,V,3782000000.0,2019-01-30T21:05:27Z
5118,V,3695000000.0,2018-10-24T20:08:33Z
5119,V,3567000000.0,2018-07-25T16:00:00Z
5120,V,3370000000.0,2018-04-25T18:00:00Z
5121,V,3393000000.0,2018-02-01T22:00:00Z
5122,V,3249000000.0,2017-10-25T16:00:00Z
5123,V,3054000000.0,2017-07-20T16:00:00Z
5124,V,2839000000.0,2017-04-20T20:10:00Z
5125,V,3134000000.0,2017-02-02T17:00:00Z
5126,V,2646000000.0,2016-10-24T20:05:00Z
5127,V,2430000000.0,2016-07-21T17:00:00Z
5128,ITW,917000000.0,2021-04-30T12:02:31Z
5129,ITW,876000000.0,2021-02-05T13:03:57Z
5130,ITW,791000000.0,2020-10-23T12:02:26Z
5131,ITW,457000000.0,2020-07-31T12:04:41Z
5132,ITW,786000000.0,2020-05-05T13:22:34Z
5133,ITW,882000000.0,2020-01-31T13:00:11Z
5134,ITW,894000000.0,2019-10-25T12:04:44Z
5135,ITW,880000000.0,2019-07-26T13:31:41Z
5136,ITW,853000000.0,2019-04-25T13:26:17Z
5137,ITW,879000000.0,2019-02-01T14:21:07Z
5138,ITW,899000000.0,2018-10-24T13:22:10Z
5139,ITW,958000000.0,2018-07-23T12:00:07Z
5140,ITW,915000000.0,2018-04-26T17:00:00Z
5141,ITW,862000000.0,2018-01-24T16:00:00Z
5142,ITW,891000000.0,2017-10-23T17:00:00Z
5143,ITW,869000000.0,2017-07-24T13:00:00Z
5144,ITW,813000000.0,2017-04-24T17:00:00Z
5145,ITW,789000000.0,2017-01-25T12:00:00Z
5146,ITW,821000000.0,2016-10-20T12:59:00Z
5147,ITW,809000000.0,2016-07-20T18:40:23Z
5148,GPS,245000000.0,2021-05-27T20:20:06Z
5149,GPS,203000000.0,2021-03-04T21:15:00Z
5150,GPS,175000000.0,2020-11-24T21:15:00Z
5151,GPS,77000000.0,2020-08-27T20:15:00Z
5152,GPS,-807000000.0,2020-06-04T20:15:00Z
5153,GPS,-27000000.0,2020-03-12T20:15:00Z
5154,GPS,298000000.0,2019-11-21T21:20:16Z
5155,GPS,325000000.0,2019-08-22T20:15:00Z
5156,GPS,306000000.0,2019-05-30T20:15:00Z
5157,GPS,381000000.0,2019-02-28T21:15:00Z
5158,GPS,377000000.0,2018-11-20T21:15:00Z
5159,GPS,410000000.0,2018-08-23T20:21:53Z
5160,GPS,217000000.0,2018-05-24T17:00:00Z
5161,GPS,449000000.0,2018-03-01T17:00:00Z
5162,GPS,392000000.0,2017-11-16T17:00:00Z
5163,GPS,387000000.0,2017-08-17T21:15:00Z
5164,GPS,266000000.0,2017-05-18T21:15:00Z
5165,GPS,289000000.0,2017-02-23T21:15:00Z
5166,GPS,420000000.0,2016-11-17T17:00:00Z
5167,GPS,435000000.0,2016-08-18T17:00:00Z
5168,PBCT,188300000.0,2021-04-22T20:00:07Z
5169,PBCT,258900000.0,2021-01-21T21:30:01Z
5170,PBCT,194100000.0,2020-10-22T20:01:06Z
5171,PBCT,137500000.0,2020-07-23T20:05:56Z
5172,PBCT,207100000.0,2020-04-24T12:24:22Z
5173,PBCT,196500000.0,2020-01-16T21:01:07Z
5174,PBCT,170500000.0,2019-10-17T20:01:07Z
5175,PBCT,174900000.0,2019-07-18T20:01:08Z
5176,PBCT,159600000.0,2019-04-18T20:01:06Z
5177,PBCT,156800000.0,2019-01-17T21:01:08Z
5178,PBCT,149700000.0,2018-10-18T20:01:13Z
5179,PBCT,143900000.0,2018-07-19T20:01:07Z
5180,PBCT,137300000.0,2018-04-19T17:00:00Z
5181,PBCT,134000000.0,2018-01-18T17:00:00Z
5182,PBCT,132800000.0,2017-10-19T17:00:00Z
5183,PBCT,126900000.0,2017-07-20T17:00:00Z
5184,PBCT,104000000.0,2017-04-20T17:00:00Z
5185,PBCT,106100000.0,2017-01-19T21:01:00Z
5186,PBCT,106300000.0,2016-10-20T21:01:00Z
5187,PBCT,102500000.0,2016-07-21T21:01:00Z
5188,ABT,2168000000.0,2021-04-20T11:31:31Z
5189,ABT,2641000000.0,2021-01-27T12:32:56Z
5190,ABT,1407000000.0,2020-10-21T11:36:17Z
5191,ABT,642000000.0,2020-07-16T11:42:20Z
5192,ABT,901000000.0,2020-04-16T11:32:52Z
5193,ABT,1563000000.0,2020-01-22T12:32:46Z
5194,ABT,1227000000.0,2019-10-16T11:33:39Z
5195,ABT,1223000000.0,2019-07-17T11:35:41Z
5196,ABT,766000000.0,2019-04-17T11:51:07Z
5197,ABT,1242000000.0,2019-01-23T12:53:50Z
5198,ABT,994000000.0,2018-10-17T11:48:39Z
5199,ABT,980000000.0,2018-07-18T17:00:00Z
5200,ABT,725000000.0,2018-04-18T17:00:00Z
5201,ABT,918000000.0,2018-01-24T16:00:00Z
5202,ABT,870000000.0,2017-10-18T12:54:48Z
5203,ABT,457000000.0,2017-07-20T17:00:00Z
5204,ABT,1062000000.0,2017-04-19T17:00:00Z
5205,ABT,1021000000.0,2017-01-25T16:00:00Z
5206,ABT,-79000000.0,2016-10-19T17:00:00Z
5207,ABT,775000000.0,2016-07-20T17:00:00Z
5208,AXP,2993000000.0,2021-04-23T11:32:50Z
5209,AXP,1858000000.0,2021-01-26T12:04:07Z
5210,AXP,1364000000.0,2020-10-23T11:04:46Z
5211,AXP,622000000.0,2020-07-24T11:00:00Z
5212,AXP,2152000000.0,2020-04-24T11:06:01Z
5213,AXP,1986000000.0,2020-01-24T12:08:08Z
5214,AXP,2266000000.0,2019-10-18T11:34:21Z
5215,AXP,2219000000.0,2019-07-19T11:40:54Z
5216,AXP,1958000000.0,2019-04-18T11:35:53Z
5217,AXP,1831000000.0,2019-01-17T21:08:59Z
5218,AXP,2118000000.0,2018-10-18T20:11:32Z
5219,AXP,2091000000.0,2018-07-18T17:00:00Z
5220,AXP,2082000000.0,2018-04-18T17:00:00Z
5221,AXP,1798000000.0,2018-01-18T17:00:00Z
5222,AXP,1831000000.0,2017-10-18T17:00:00Z
5223,AXP,1957000000.0,2017-07-19T06:35:00Z
5224,AXP,1839000000.0,2017-04-19T17:00:00Z
5225,AXP,925000000.0,2017-01-19T21:05:00Z
5226,AXP,1802000000.0,2016-10-19T17:00:00Z
5227,AXP,1982000000.0,2016-07-20T21:05:00Z
5228,SPG,718636000.0,2021-05-10T20:15:52Z
5229,SPG,510088000.0,2021-02-08T21:13:57Z
5230,SPG,371783000.0,2020-11-09T21:21:06Z
5231,SPG,487407000.0,2020-08-10T20:19:24Z
5232,SPG,712079000.0,2020-05-11T20:18:51Z
5233,SPG,897789000.0,2020-02-04T12:33:50Z
5234,SPG,818811000.0,2019-10-30T11:04:49Z
5235,SPG,780163000.0,2019-07-31T11:04:35Z
5236,SPG,830680000.0,2019-04-30T11:08:01Z
5237,SPG,910077000.0,2019-02-01T12:09:22Z
5238,SPG,847133000.0,2018-10-25T11:05:53Z
5239,SPG,818674000.0,2018-07-30T17:00:00Z
5240,SPG,785739000.0,2018-04-27T17:00:00Z
5241,SPG,866148000.0,2018-01-31T16:00:00Z
5242,SPG,791667000.0,2017-10-27T16:00:00Z
5243,SPG,772176000.0,2017-08-01T17:00:00Z
5244,SPG,749277000.0,2017-04-27T17:00:00Z
5245,SPG,793792000.0,2017-01-31T16:00:00Z
5246,SPG,753240000.0,2016-10-26T16:00:00Z
5247,SPG,737111000.0,2016-07-27T11:45:00Z
5248,JNJ,6995000000.0,2021-04-20T12:04:19Z
5249,JNJ,4542000000.0,2021-01-26T11:46:41Z
5250,JNJ,6201000000.0,2020-10-13T10:40:04Z
5251,JNJ,4187000000.0,2020-07-16T10:40:08Z
5252,JNJ,5985000000.0,2020-04-14T10:32:43Z
5253,JNJ,6826000000.0,2020-01-22T11:32:47Z
5254,JNJ,5834000000.0,2019-10-15T10:59:29Z
5255,JNJ,5478000000.0,2019-07-16T12:01:48Z
5256,JNJ,5705000000.0,2019-04-16T11:53:18Z
5257,JNJ,4703000000.0,2019-01-22T11:59:39Z
5258,JNJ,5807000000.0,2018-10-16T12:02:03Z
5259,JNJ,6076000000.0,2018-07-17T17:00:00Z
5260,JNJ,5835000000.0,2018-04-17T17:00:00Z
