,Date,Value,Val_ex_cash,model
413,2021-05-13,1484358.4517679303,1483800.1964429736,MF_MLP
414,2021-05-14,1509620.453897045,1509062.1985720883,MF_MLP
415,2021-05-17,1506831.5363447624,1506273.2810198057,MF_MLP
416,2021-05-18,1502708.14459186,1502149.8892669033,MF_MLP
417,2021-05-19,1477833.8939563946,1477275.638631438,MF_MLP
418,2021-05-20,1499293.0038320634,1498734.7485071067,MF_MLP
419,2021-05-21,1507112.6779240132,1506554.4225990565,MF_MLP
420,2021-05-24,1517042.5548262384,1516484.2995012817,MF_MLP
421,2021-05-25,1525463.9296633457,1524905.674338389,MF_MLP
422,2021-05-26,1520643.6650396285,1520085.4097146718,MF_MLP
423,2021-05-27,1518952.384970485,1518394.1296455283,MF_MLP
424,2021-05-28,1514883.937143245,1514325.6818182883,MF_MLP
425,2021-06-01,1516518.397775943,1515960.1424509862,MF_MLP
426,2021-06-02,1514742.9312983083,1514184.6759733516,MF_MLP
427,2021-06-03,1505964.5588964222,1505406.3035714654,MF_MLP
428,2021-06-04,1520039.2513738577,1519480.996048901,MF_MLP
429,2021-06-07,1529150.7984521952,1528592.5431272385,MF_MLP
430,2021-06-08,1535904.498445495,1535346.2431205383,MF_MLP
431,2021-06-09,1533689.2762029644,1533131.0208780076,MF_MLP
432,2021-06-10,1534254.8050676526,1533696.5497426959,MF_MLP
433,2021-06-11,1533850.2560336583,1533292.0007087016,MF_MLP
434,2021-06-14,1542423.4911720336,1541865.2358470769,MF_MLP
435,2021-06-15,1544270.5368055508,1543712.281480594,MF_MLP
436,2021-06-16,1540991.0204656087,1540432.765140652,MF_MLP
437,2021-06-17,1540708.0166053558,1540149.761280399,MF_MLP
438,2021-06-18,1526700.3727713649,1526142.1174464081,MF_MLP
439,2021-06-21,1534353.240972469,1533794.9856475124,MF_MLP
440,2021-06-22,1552017.7592045183,1551459.5038795616,MF_MLP
441,2021-06-23,1561828.0856188813,1561269.8302939245,MF_MLP
442,2021-06-24,1568414.9075759153,1567856.6522509586,MF_MLP
443,2021-06-25,1569242.9703026728,1568684.714977716,MF_MLP
444,2021-06-28,1574646.8778180976,1574088.6224931409,MF_MLP
445,2021-06-29,1586247.4773076659,1585689.2219827091,MF_MLP
446,2021-06-30,1591527.8875413479,1590969.6322163912,MF_MLP
